icpsr,pca_1,pca_2,mds_1,mds_2,umap_1,umap_2
267,-7.704172480657788,2.289691634001662,17.077936137780178,1.996398076147875,3.9020295,15.452241
633,5.880683277152241,4.615573374538199,-10.65403669833221,-5.210991544017135,8.565198,14.417254
830,-6.392783299330048,3.8022921556960463,4.400015143779364,-11.609389356153779,4.1335855,16.135357
835,-9.977386969692619,-3.3980743318026114,21.316036659887562,-18.527560737342778,3.7247825,15.206076
948,-9.106304741301212,5.867966435044922,8.959544280711794,-9.877319093391757,3.4523654,15.038284
1077,-1.7058894331072738,1.7555398065874723,6.514254665740949,9.538921627019944,5.1637564,15.1427555
1087,8.200780612306307,-1.0261622932811088,-17.416102379246833,-5.961112826198386,9.107104,14.114709
1265,-5.724423895325028,2.9091474970654545,3.407089518826848,-16.265183017460622,4.5731544,15.729015
1282,11.958285940101247,2.5055124190644102,-19.37304266103353,-2.5948978608451347,9.690289,15.475774
1610,6.73254489240384,-1.6605377122001919,-7.964374686339912,9.566737045828145,9.189586,14.130738
2009,-2.985260528113647,5.0366834508713625,1.9537046471846748,-1.187881567539535,6.4706926,13.728744
2476,-5.13182510484578,2.1708626386657737,1.6272454181801315,-14.611073921100324,4.4140983,16.106611
2513,-6.655304665527153,-21.618397149143764,15.665618968556528,32.942117051205216,7.708018,11.6369295
2525,7.849329012229261,2.4217993804255014,-10.20531081155147,2.8617448062694444,8.991076,14.370188
2533,15.389237294128662,2.835648149607717,-21.160560944635243,4.460338650019931,10.49176,15.032327
2594,-12.270919492883488,-9.506127349751806,21.954279590696213,-25.09708019551632,2.757368,15.6442585
2605,-6.4739675184594665,3.0611667798124067,4.684428958093095,-19.142069393565333,4.1525836,15.542962
3078,-7.829242632584668,5.80782841005212,7.683712993606316,-11.660825590784702,3.6201248,15.134163
3224,-5.577978660134652,3.3261935347791596,10.230656879855744,3.0117245784935855,5.111466,15.9478655
3242,9.261604293949418,-3.3519384066136007,-22.243054105666133,-8.337012947986688,9.212504,15.21579
3321,6.9923571294289415,2.2818996141029446,-11.585066584691761,-3.5594858691926246,7.4601297,15.212458
3553,-7.1739882476578325,0.7024330874303292,23.356383527636993,8.23484811727714,3.7293768,14.610446
4957,-6.514870870430979,3.3395854365272664,4.816682613096838,-25.019064867838864,4.4703097,15.3308935
5101,-8.392835326290369,7.901584667261485,10.461460465224333,-8.395185267222514,2.2530181,14.974108
5495,14.327768227378266,1.636175922836956,-21.044087653551195,5.936210975613693,10.529832,14.904169
5924,2.9949031562511474,2.9151262069171273,-7.823345765810423,-8.193405508536301,7.0372667,14.909868
6240,-6.899169162772472,5.910725152201579,5.254332501759323,-12.38299431010291,4.2835946,15.413818
6455,11.238292226112968,-2.326116683296695,-26.042248236078176,-4.6950968128179085,9.800616,14.264078
6584,-1.4669945917824787,3.470137489597247,-3.3086258844412963,-10.877289695467638,5.272838,15.047433
6661,-8.460013967200412,4.640823101135369,12.140769257224832,-2.1299537660960737,3.564706,15.437458
6756,-6.17585224657289,-4.616290291854663,5.943204814024403,-36.044805044320476,4.207768,15.178144
6845,-1.9866644033369085,6.23560814469728,0.03363141532106178,-3.3872402514966025,5.380649,14.877594
6936,-9.670957553178429,-4.603808511451209,24.56937622740059,7.683821131744237,4.1648183,14.960917
7081,-10.253856395687365,-43.59200626694701,19.94239792368952,44.06878011584868,7.7787867,11.45934
7333,-9.134058894174085,-1.0527488796506868,12.40418785047532,-20.064522188920296,3.9149642,15.390698
7343,-4.447140200090658,6.032057307414919,2.140738171399619,-5.401043025471473,5.0356126,15.251121
7498,8.542402768697428,-1.9683109302268895,-27.68564510539082,-11.842804250042358,9.482693,15.407795
7610,-6.330972428438594,2.908377672123707,3.2496277519587444,-20.963714520293053,4.780819,15.908948
7671,0.7470100642271232,-14.513846293891222,2.923780219107995,28.073397187083895,7.625793,13.127056
7824,-9.174477832879454,5.95270721222767,12.560186368902169,-13.273074090809425,2.602511,14.939897
7845,6.722558455777692,-6.775941937393565,-7.5099107402940035,20.98492012709211,9.248377,14.227725
8010,-10.249529847858964,-11.026271240868654,25.182092475147073,16.068795146298648,6.9956145,12.83049
8032,-0.47892212558804215,2.4253769043327167,3.3184782099004853,9.155668276763715,5.3950634,14.63298
8080,-6.145415036562698,0.15027787185038066,14.91995645736719,11.586313418058626,4.844137,15.987021
8474,-5.456060208922551,-11.538803900151184,14.519195116362408,24.238929583516224,5.2368755,15.94971
8507,4.154216162240557,-0.4519464014314433,-12.822300559129483,-12.293068783843554,7.27938,15.084057
8549,-2.320362848465785,-7.227509788248788,9.688564202931117,22.348583204071844,5.7703757,15.316968
8564,-0.4493118890512367,1.3164846406827784,4.490526884140758,11.014963381291658,5.635104,15.323083
8672,-5.618850647879219,3.6508638402372378,2.1720599933017843,-10.660260232148739,3.8071842,15.032774
8824,-4.270577139800784,3.596558233318047,0.03777694952007019,-15.85505334556772,5.039508,15.556372
8866,-0.7175664770251992,1.547687377678261,-5.356148448635704,-14.647905470943543,5.493998,15.021495
9017,1.0595592208471913,3.468726571514443,-6.096667735280693,-11.17912425372571,6.3492103,14.181958
9241,-1.240438038684119,-25.64735465238609,-22.84426483019833,-31.688088135148565,7.824108,11.5229845
9322,-10.02877028529525,4.231581193672607,15.843035347942639,-7.2627952844685515,3.1711757,15.348701
9551,-5.401750663079404,2.0173264090354,1.535351442397765,-19.590159133929873,3.7534957,14.843408
9623,-7.85975361473308,4.171021071417524,14.883259121159252,-1.8866380848784,3.0060036,14.394258
9802,8.689526861165659,-1.6072610402503489,-11.224858484394,7.575291371416309,8.839706,14.852088
10075,3.5828447052449195,-2.163499342502554,-15.640566359735228,-18.05912777382995,7.287224,15.21638
10249,6.758030808791848,-1.9139245602559916,-12.297662480593306,22.722178610148685,9.486893,14.078224
