Source,Target
14404,11023
12008,10421
8549,14264
14442,10726
14278,14267
14008,14406
14237,12014
14061,14040
13042,14061
14214,14282
14255,14283
10595,14460
14040,10719
14253,14210
14053,8672
10075,14424
14051,12009
14208,14467
10756,10621
10606,14060
9551,14424
11007,14404
11067,14455
14061,11007
3078,10705
14204,10561
10585,10739
14076,7343
10640,10446
10583,14076
14038,11023
14210,7343
10734,14245
6661,14253
14452,14046
14409,6240
8672,14455
10446,13024
14283,14237
12027,14204
11055,14071
14434,14406
14210,10726
13047,14031
12042,10540
14005,12014
14282,10602
14244,14282
14285,14283
10710,10626
14409,9623
14416,10602
14430,10500
14452,11013
10391,14256
14436,14452
14458,14211
14243,14057
13021,12029
14434,4957
14451,10788
11037,14404
5495,14227
10710,14009
14434,2513
14447,14052
8824,12001
14218,14000
8507,13048
14419,12004
14266,8564
10613,14076
14438,9802
14464,11023
14052,14462
10786,14004
10502,14245
14239,14288
99906,14205
14068,14406
14070,12035
14202,14406
14238,14063
2476,10613
14229,9322
13056,10710
14439,9623
14460,10500
10421,14256
14213,14006
6584,10599
14273,14057
12036,14266
6936,14434
12010,13045
12019,1265
14208,830
14219,10788
14278,14401
14068,2513
10717,14025
14257,14463
12029,14226
3242,14468
12022,13055
14207,6240
8866,14455
12003,10561
10719,14071
14007,14288
14403,14288
14444,14289
2605,2513
10583,14210
12035,8564
12009,7343
8010,14470
12019,12003
14006,14063
14058,14253
3078,14222
13015,1610
10585,14256
14224,13010
10551,2594
1077,10766
10607,14015
14067,13026
13038,2533
10601,14200
11057,14251
14201,948
14035,14242
14009,13021
14281,10511
3224,11014
10446,1265
13007,10767
830,14457
10756,12044
2513,830
11014,10582
10613,14210
13010,12004
14434,8474
14062,13032
1077,8672
2476,948
10788,8549
13035,6584
14029,10640
10705,10766
14280,14423
6845,14265
13045,1610
14206,12030
14425,10640
14400,13027
10723,13035
267,13004
1282,10767
10732,2009
12001,14406
14400,10583
14402,830
10726,11054
13030,9623
2009,12035
10784,14442
14282,12025
10706,10587
12036,14400
7333,14204
12044,12009
10768,2605
10595,10756
14041,14033
14201,12036
10705,8672
14233,14203
14202,8474
12015,14462
14455,10640
14247,1077
14444,14423
13035,14289
9241,14466
10760,14206
14028,13047
12014,14237
8824,10391
835,10613
2476,12036
12027,10500
8474,10766
11058,10638
12000,13026
13027,10614
11014,7333
14071,14033
13011,14053
1077,14283
10621,11014
14222,14202
14050,10712
2009,14263
11013,14278
11037,10700
11035,14037
14256,13032
14263,14203
14277,1077
14282,14253
12036,6240
14233,13048
14421,267
10551,3078
10463,10613
11020,94454
8474,8672
14055,14439
4957,267
13007,14284
10700,6584
