Source,Target
29115,29719
29504,29302
29384,15614
14825,29712
15601,29933
14239,94879
29505,29904
15064,29728
15619,29758
15402,29723
15613,29943
29311,13042
29932,15604
14873,29379
15049,15083
29501,29381
14626,39301
15454,29132
29397,15445
29390,15028
14605,14288
15614,29764
29360,29149
29122,29735
29926,15008
29344,99542
29554,29365
29326,14454
29722,14454
15630,14432
29508,15434
29107,15090
29134,29745
29578,14675
29700,15604
29106,15619
15036,29908
29943,29325
29566,29375
15094,14802
29316,15614
29555,15630
29129,29751
29559,29335
29710,29504
29751,29505
29566,29725
15082,39301
29373,29330
29736,14860
29326,29514
29760,13002
29364,13002
29928,15030
29578,29735
14454,29529
29550,14855
29323,15630
15077,39307
29505,15112
15413,15090
29519,29505
10713,29717
29725,29381
29329,29381
29729,14039
29568,29397
29573,29741
29915,39304
14072,29585
29380,29346
15029,15100
15060,14413
15627,29544
29941,14861
29572,29516
15434,29149
39305,29714
29718,29341
15026,14802
29533,29561
13035,15444
29397,29700
29532,29336
29923,29746
29149,29571
29363,15005
15451,39302
29336,29397
14854,15634
14835,99342
15051,29734
15423,29340
15447,29734
29365,15051
15446,29509
29546,29392
29941,29921
29317,15010
15104,29745
15446,39308
29732,29747
29539,29352
15437,29396
14842,14469
29500,29397
29744,29757
29348,29757
29529,15051
29936,29927
15454,29750
29934,29100
14435,29771
29736,29115
15082,15060
14802,15420
29384,15077
29307,29352
29393,29126
29510,29711
14854,14829
14860,29361
29568,14605
15448,29531
14675,29581
29751,29773
29704,29927
29383,14825
13042,29739
29377,14256
29378,29942
29747,13035
15094,15420
14288,29320
29935,29301
29716,29937
29757,29938
15619,29571
14879,29761
29903,29763
29587,15005
29396,15437
14837,29535
15613,29756
29396,2605
29932,15417
15029,29705
29936,29122
29336,14605
15612,29531
29716,14072
29519,29773
29361,15601
14855,15030
29147,15083
29122,29548
94879,15627
29769,14837
15420,29711
12041,14854
29910,29779
14656,14039
29514,29779
29700,15417
29756,29312
29360,29312
29704,29122
29513,29554
15036,29721
15072,29378
15100,14430
29328,29774
29758,29358
29763,29702
29521,94679
29917,94679
29716,29132
15026,15420
29134,29908
14256,29731
29747,15613
29908,29302
29396,14632
29710,29317
29379,29712
15450,14435
10573,29924
15050,29777
15603,15431
29566,29538
29328,2605
29717,29707
29576,29502
29326,29327
15453,15083
29578,29548
29922,29358
29759,14842
29729,29717
29765,29374
14605,29511
29749,99767
29911,15613
29764,29149
29100,29923
15008,29901
29317,15628
29747,14458
29356,14802
29752,14802
29917,29364
29556,14863
29531,29328
29748,15033
29906,15619
29344,39301
15003,29907
29585,29564
15616,15612
29747,14808
29929,29374
39304,29302
29397,29513
29127,15100
29923,29559
15603,14626
29735,29508
29397,39312
29520,14802
29124,14802
29149,29384
29737,29554
29339,39307
29341,29554
29585,29914
14854,15447
29300,14469
29701,14813
29924,29380
29392,29519
15005,15616
29358,29908
29738,29375
29911,14808
15010,29923
29504,29733
29941,29734
29107,29508
15245,15453
13002,15093
15121,29912
29312,29913
29931,29396
29936,29740
29366,29395
29143,14828
29919,15049
15082,14873
14620,29337
29932,13002
29300,29529
29704,29390
29930,29144
29703,29919
29739,29576
29510,29524
15449,29569
14045,29779
15454,29913
15630,14863
29301,29350
29366,29745
29913,29914
15448,29344
29756,29930
29355,29586
29360,29930
13042,29552
29704,29740
29943,29756
14052,94679
29728,15050
29778,14413
29382,14413
29313,29360
29565,29581
29569,14239
15413,29508
29716,29750
15619,29384
14879,29574
29750,29334
29933,15455
29908,29920
15402,29349
13002,14288
15121,29107
29751,29936
14837,29348
29942,29504
13042,29902
94879,15090
14248,29707
29313,29710
2605,14837
15612,29344
29373,29761
14430,15603
15023,29703
29123,29586
29741,15635
14458,29702
29122,29361
29325,29720
29333,29581
15613,29919
15420,29524
29737,15112
29327,29766
29519,29936
15447,15105
29315,15419
29356,15420
29752,15420
29913,29109
29106,15245
