Source,Target
14655,14806
15021,15129
15071,10520
15117,14837
14405,14631
14681,15438
14657,14852
10588,14070
15010,14216
15036,2605
15070,15021
15171,15073
14808,15021
14856,7333
12001,15077
15019,15433
14649,14210
10595,14460
14253,14210
14053,15088
14053,8672
14879,14672
14051,12009
15049,15083
12036,15071
14856,10716
15088,14257
15021,13035
15031,15443
15072,15444
15048,14858
15101,10520
15104,14201
12036,12038
14214,14632
15107,15438
15105,14611
14429,14062
14210,10726
13047,14031
14831,14042
10583,15015
14251,15453
15044,15089
15049,15433
14039,14816
14624,7333
14646,14262
14856,15038
10391,14256
14451,10788
15084,14673
11037,14404
14817,15083
14858,15084
14629,15032
15061,15443
14816,14858
14057,14806
10788,14831
14210,15048
15089,14458
15070,14216
15094,14802
14459,14062
14808,14216
14070,12035
10561,14825
15129,14042
15050,7333
14812,15089
10421,14256
14280,15228
14624,15038
6845,15070
14070,15418
14273,14057
14877,10788
14208,830
14448,14812
14224,15104
14613,14879
14651,15171
15050,10716
15064,10614
14428,15099
14631,10732
14257,14463
15083,10075
14823,14874
7333,15009
14427,14874
15124,14048
12003,10561
14666,10726
15015,15044
10583,14210
15065,14407
11028,14826
8010,14470
14402,14817
14421,15059
14445,15453
14856,14233
14233,15008
14042,12030
14274,14817
15050,15038
633,15448
15403,14402
10607,14015
14048,15228
14444,15228
14819,15105
14841,14864
14874,14812
15443,10768
15009,14448
14075,14607
14419,15171
15013,3078
15228,10614
14816,14053
15057,10732
15029,15100
14666,15048
15034,15444
15060,14413
15416,14048
10703,15416
14648,15408
15045,15044
15021,14458
15026,14802
15062,14459
15105,15095
13035,15444
13011,14858
1077,15088
1077,8672
15022,15060
14607,14818
14062,10588
14624,14233
15433,14402
6845,14265
14070,14613
15171,14402
15420,15106
15401,14864
14400,10583
14402,830
15425,15450
15435,14448
2009,12035
14660,14829
15021,14808
12036,14400
14825,10732
14806,14654
10768,2605
14613,15013
14277,15064
15058,14875
10588,7333
14201,12036
13024,15443
14445,14648
14655,15424
15066,10794
14620,15403
15033,14818
15057,15404
15050,14233
15418,14629
95415,14214
14670,10794
15448,15060
15453,15404
10588,10716
14614,14834
15407,14470
14818,14075
14842,14469
14858,14413
15448,15410
15066,15116
15004,14238
15107,15117
11067,15073
14670,15116
14071,14033
13011,14053
14262,10595
10588,15038
15046,14649
14650,14649
15082,15060
14825,15404
15013,13011
14277,1077
14264,14613
14627,15419
14644,14834
14620,14248
14802,15420
15040,14834
15406,14403
15437,14470
14208,15435
14201,14264
15116,14829
14873,15071
15018,12042
14613,14208
11037,15022
10566,2605
15075,14239
10727,14042
14813,14239
15018,15425
15076,14649
15117,14650
14405,14444
15010,14029
15089,15076
15094,15420
14404,14219
14068,15024
14631,11000
14238,14681
10561,15443
14400,11067
15000,15004
15017,14419
15064,14265
10421,14874
15065,10703
10075,14237
2009,10075
14208,14280
14626,14039
15123,14845
14448,15430
14861,14845
15088,14070
2605,15024
14616,15014
15029,14429
10588,14233
10739,14402
14070,13003
14643,10421
14681,10713
14214,14445
14627,14614
15055,15061
15088,15009
14214,12001
14274,8080
15124,14666
15129,15010
14265,11000
15426,15004
8010,15088
14039,14629
14402,15435
8010,8672
14834,15092
15443,14419
14274,15435
15444,15021
15024,14435
14656,14039
14874,15430
5495,14040
15018,14620
15405,15066
15083,15015
15100,14430
10391,15008
14868,14861
14224,10595
14673,10421
15060,15031
15421,15010
14053,10713
15070,14029
15089,14271
14808,14029
15021,15076
15026,15420
8080,15453
15062,15077
15034,13029
14864,15092
14239,15040
14280,15041
15037,15020
15450,14435
830,12042
14407,14624
14238,14815
12001,15024
15031,14451
15079,15431
10614,14649
10595,14407
15411,14672
10421,15008
830,15425
15412,15082
15021,15426
12036,15018
15453,15083
14264,13003
14837,10421
15425,13035
15434,2009
15018,633
14647,14461
8672,14402
15444,14216
15430,15072
14444,15041
14048,15041
15010,15452
15407,15088
15044,15036
15412,15432
15061,14451
15407,8672
15083,14210
14842,15087
14431,14055
14873,14400
15442,15082
11034,14834
14858,15031
15044,12003
12007,14815
15004,14856
15021,14271
15119,14806
8080,14648
14835,15047
14415,14461
14607,14631
15089,14405
15104,15437
14070,8010
14431,14405
13003,14029
12003,15046
14601,14816
15081,15453
15401,14677
15079,14626
15437,15088
14451,15057
15437,8672
15442,15432
14812,15036
1087,14276
9017,14413
830,14620
15013,10596
6845,15017
14822,11028
15021,14621
15412,14277
10716,15060
13011,15021
14214,10391
15064,10561
14277,14877
14812,12003
14072,15411
10732,15004
14216,14601
15448,14873
10520,15121
15033,14631
14405,15062
14410,15406
14631,14062
15070,15452
14808,15452
15018,10566
14219,15057
15413,15037
14062,15073
1077,10713
13002,15093
14852,11028
15442,14277
14631,15001
14643,14072
14405,15412
830,633
15421,14823
14212,15017
14650,14462
15082,14873
15104,14632
14877,15407
15040,14647
14644,14647
14264,8010
15057,14062
15081,14648
15100,10726
15425,14458
14879,15453
14643,14422
15410,15089
6845,14212
15098,15002
15046,14812
7333,10768
14277,14072
14673,14072
14831,15412
14067,14262
15084,15104
13024,14451
14672,14601
15011,14067
15100,15048
14429,14843
14405,14257
15448,14068
15003,15115
10595,10703
14277,15011
14662,14822
15041,15407
14679,14237
15058,14822
14421,14201
14068,14837
14825,14062
15000,14817
14632,14421
14673,14422
15069,14422
15036,12030
14843,14833
15417,15105
15076,14812
14233,15089
2605,14837
14238,15433
15031,15069
15017,15171
14248,14431
15003,13021
15082,14068
14459,14843
15429,15115
14075,10716
15071,15407
15055,14874
15107,15064
15129,14823
14802,14428
15031,12036
15408,14238
15427,12036
14670,15063
14879,14648
12035,15411
15409,15402
15450,15403
15426,14817
13029,10607
830,10566
14681,1077
14264,10588
14648,5101
14837,14422
15403,14833
15124,15418
15024,14248
10566,14445
14033,14627
14831,14607
15000,830
15061,15069
15009,14879
14075,15038
15066,15413
14873,15018
14601,15084
14647,15429
14461,12041
15404,15408
14413,15033
15063,15115
14430,14448
15077,15013
14810,14669
14815,15013
12007,15433
15094,14428
15101,15407
12000,14262
12007,9017
15412,10573
15119,15424
14400,10075
15107,1077
7610,10621
14413,12000
15089,15023
15433,14833
14070,15044
15450,14248
14431,15023
14813,15125
14632,10583
12001,14837
15031,14264
15036,14608
10614,14462
15432,14608
15435,14879
9017,15031
8010,10713
11000,15437
14834,10717
15090,14844
14443,15033
14460,14448
11000,2605
14068,3078
14613,15444
12030,14262
15428,14839
14669,14033
15442,10573
14402,14443
14445,15079
14443,12000
14274,14443
15055,15008
15124,14613
15418,15060
14458,10588
15444,14029
15065,11000
15061,14264
14075,14233
10713,14067
15034,15070
15060,14039
14864,10717
15077,14208
14841,15429
14815,14208
14648,15034
15009,15013
10596,14421
15026,14428
15446,15014
13035,15070
14210,14808
14607,14444
14607,12000
14648,12001
14810,14803
12038,10716
14264,15044
14601,14629
15062,15024
14666,15024
15406,14834
15004,15019
15073,14624
14672,14280
11000,14632
10716,14873
12036,7610
11037,15453
15075,14670
14843,15101
10732,14817
13024,15069
14445,14274
14469,14860
14813,14670
15407,10713
10768,12030
14257,14223
14620,15029
15033,14444
15117,15081
12035,10768
14248,10727
14662,15440
15010,14460
15058,15440
13024,12036
15000,15435
15034,14265
15430,15019
14043,14644
14461,14403
14858,14039
14626,14470
15448,15036
15009,14208
15069,12007
13035,14265
7610,15427
15084,10595
15437,10713
15087,15030
10739,14833
15426,8080
14667,15410
14271,15410
15104,12001
15023,15045
15064,15046
15408,14856
10732,830
15425,14271
95415,15129
12009,14808
15426,15435
14039,15060
11067,15049
10716,14068
14871,14624
15444,15452
14656,14470
15005,14624
14055,15004
11037,14648
14067,14075
14072,14419
13024,14264
14837,12007
15035,14466
10716,11035
14620,14224
15040,14810
14405,14070
15124,13003
95415,13035
10566,12030
14277,14824
14662,14635
14435,15410
14039,15410
15058,14635
15070,14460
10727,14607
14808,14460
14068,14650
15228,15046
15438,14856
15035,15405
10561,15069
15430,14214
15032,15107
15037,15451
14402,10739
14407,15055
10520,12035
10561,12036
2605,14650
14274,10739
15053,14641
15029,14055
15001,12007
14459,14656
14648,10391
15107,14877
14400,15015
15129,14636
15122,14219
15065,14651
15106,15406
14831,11037
14844,15406
13020,15030
14214,15010
8672,14833
14274,15061
15403,14646
15029,14405
14841,15108
14818,15124
15059,14055
14873,14831
14823,13024
14427,13024
15420,11028
15024,15000
15065,15001
5101,15432
12000,14075
8080,15079
10561,14264
14210,15426
14607,15062
14681,15011
14280,14667
15433,14646
15014,14662
12001,14650
15036,14421
15401,15108
15432,14421
14223,15072
14641,14831
6845,15448
10520,14613
15107,14072
14400,14210
13011,15452
14670,14071
14635,15016
15034,10561
12030,14075
12035,14419
15048,14431
15072,15017
5101,14277
10732,15435
14822,14842
14216,15032
13020,14225
15033,15062
14274,14256
10573,14624
14233,12003
15107,15011
14257,2009
14444,14667
15124,8010
15418,14873
95415,14458
14874,14251
15445,15006
14421,15437
14834,14852
14421,2605
14873,7610
14649,15072
14253,15072
15120,14657
14631,15432
14667,15089
14626,8672
95415,14808
8080,14274
14816,14431
14212,15448
14852,14842
14210,14621
12042,14435
14607,14257
15008,14601
14810,14616
14414,14616
10732,14280
15412,10520
15019,14201
14666,14837
15062,14837
11034,14810
15406,14647
14864,14852
15022,15438
12009,15426
14626,15438
6845,14643
14646,15124
11000,14445
14405,7333
15432,10583
14265,15432
15072,14212
14656,8672
14435,15089
15030,13020
15404,6845
14237,15104
15040,15428
14672,15032
15057,14843
15033,14257
15038,14601
15453,14843
14470,15083
10726,14815
14277,15442
14210,3078
15075,15422
15049,14201
14421,14632
14813,15422
10391,13024
14656,15438
15124,10588
633,15021
14841,14437
14831,7333
