Source,Target
14655,14806
14825,7081
15011,14441
15021,15129
15071,10520
14405,14631
15117,14837
14635,15093
14239,15093
14657,14852
10588,14070
15010,14216
15036,2605
15070,15021
14808,15021
15245,15022
14648,10602
14214,14282
12001,15077
14856,7333
14649,14210
10595,14460
14253,14210
14053,15088
13002,14662
14053,8672
14879,14672
14208,14467
14051,12009
15049,15083
12036,15071
14856,10716
15088,14257
15021,13035
14465,15032
15101,10520
15125,15078
10717,14830
15104,14201
12036,12038
14214,14632
15102,15094
15105,14611
14403,15093
14429,14062
14210,10726
13047,14031
14879,15022
10583,15015
14282,10602
14430,10500
15044,15089
14039,14816
14624,7333
10391,14256
14451,10788
15084,14673
11037,14404
14817,15083
14858,15084
14629,15032
15095,14273
15100,14617
14816,14858
10788,14831
14210,15048
14659,14874
15072,14289
15089,14458
15070,14216
15094,14802
14832,14802
14459,14062
14808,14216
14070,12035
14617,14648
15245,14217
10561,14825
14460,10500
7333,14659
15050,7333
14812,15089
10421,14256
14280,15228
14624,15038
6845,15070
14877,10788
14208,830
14448,14812
14224,15104
14613,14879
15050,10716
15064,10614
14611,14052
14428,15099
14631,10732
14257,14463
15083,10075
14823,14874
7333,15009
14427,14874
14444,14289
12003,10561
14217,15064
15124,14048
14666,10726
14879,14217
10583,14210
15015,15044
15065,14407
14872,10794
8010,14470
14421,15059
14610,10794
14856,14233
14233,15008
15080,7333
10587,15083
15050,15038
15091,15039
10607,14015
14048,15228
14444,15228
14819,15105
14841,14864
14874,14812
14631,15054
15080,10716
15009,14448
14075,14607
15013,3078
15228,10614
14816,14053
15057,10732
99907,6455
15029,15100
14666,15048
15060,14413
10739,15073
14872,15116
14610,15116
15045,15044
15021,14458
15026,14802
15062,14459
13011,14858
1077,15088
1077,8672
15022,15060
14607,14818
14062,10588
14624,14233
14217,1077
6845,14265
14070,14613
15080,15038
14281,14833
15057,15054
14400,10583
14402,830
14055,15244
14072,14659
14660,14829
15021,14808
12036,14400
14825,10732
14806,14654
10768,2605
14613,15013
14277,15064
15058,14875
10588,7333
14201,12036
14445,14648
15066,10794
14670,10794
15033,14818
15050,14233
13035,14289
10588,10716
14614,14834
6455,14645
15128,15055
8010,14604
14825,15054
14818,14075
14842,14469
15031,15122
14858,14413
15066,15116
14670,15116
15004,14238
11067,15073
15107,15117
14071,14033
13011,14053
15122,14459
10588,15038
15046,14649
14650,14649
14282,14253
15082,15060
15080,14233
15013,13011
14277,1077
8672,15073
14264,14613
15040,14834
14644,14834
14620,14248
14467,11000
15244,14075
15039,14609
14201,14264
15116,14829
10391,14874
14873,15071
15018,12042
14613,14208
11037,15022
10566,2605
15035,14840
15076,14649
15117,14650
14405,14444
15010,14029
15089,15076
14404,14219
15111,14835
14464,15024
14068,15024
14631,11000
14400,11067
15000,15004
15064,14265
13018,11036
15065,10703
14208,14280
14626,14039
15011,14604
15123,14845
15088,14070
2605,15024
14611,14670
12035,14659
10588,14233
14616,15014
15029,14429
10739,14402
14070,13003
14643,10421
14681,10713
14214,14445
14627,14614
15055,15061
15088,15009
14214,12001
14274,8080
15124,14666
15129,15010
15025,14660
8010,15088
14039,14629
14834,15092
8010,8672
15099,14609
15024,14435
14656,14039
10602,14289
15093,14040
14413,14281
5495,14040
13031,15004
15018,14620
15083,15015
15100,14430
10391,15008
14224,10595
14673,10421
15060,15031
14053,10713
14029,14291
15070,14029
15089,14271
14464,14219
