Source,Target
1077,2605
1077,8080
1077,8672
1077,10075
1077,10421
1077,10520
1077,10573
1077,10583
1077,10588
1077,10614
1077,10713
1077,10716
1077,10727
1077,10732
1077,10757
1077,11000
1077,11035
1077,12009
1077,12030
1077,12036
1077,13011
1077,13024
1077,13035
1077,14015
1077,14039
1077,14048
1077,14051
1077,14053
1077,14055
1077,14058
1077,14062
1077,14068
1077,14072
1077,14210
1077,14212
1077,14224
1077,14233
1077,14238
1077,14248
1077,14251
1077,14256
1077,14257
1077,14262
1077,14265
1077,14274
1077,14280
1077,14402
1077,14405
1077,14407
1077,14413
1077,14421
1077,14422
1077,14430
1077,14435
1077,14441
1077,14448
1077,14451
1077,14458
1077,14459
1077,14620
1077,14624
1077,14626
1077,14632
1077,14636
1077,14649
1077,14656
1077,14664
1077,14666
1077,14667
1077,14672
1077,14679
1077,14808
1077,14823
1077,14824
1077,14825
1077,14828
1077,14837
1077,14843
1077,14858
1077,14871
1077,14873
1077,14877
1077,14879
1077,15000
1077,15001
1077,15005
1077,15008
1077,15010
1077,15013
1077,15018
1077,15019
1077,15021
1077,15023
1077,15029
1077,15032
1077,15033
1077,15036
1077,15041
1077,15049
1077,15050
1077,15055
1077,15057
1077,15060
1077,15061
1077,15064
1077,15070
1077,15071
1077,15072
1077,15073
1077,15076
1077,15077
1077,15081
1077,15082
1077,15083
1077,15100
1077,15104
1077,15107
1077,15121
1077,15124
1077,15129
1077,15245
1077,15403
1077,15408
1077,15410
1077,15412
1077,15418
1077,15421
1077,15425
1077,15427
1077,15430
1077,15431
1077,15433
1077,15434
1077,15437
1077,15438
1077,15442
1077,15443
1077,15444
1077,15448
1077,15450
1077,15452
1077,15453
1077,15454
1077,15603
1077,15607
1077,15609
1077,15611
1077,15612
1077,15613
1077,15614
1077,15616
1077,15617
1077,15619
1077,15620
1077,15622
1077,15623
1077,15628
1077,15629
1077,15631
1077,15632
1077,15635
1077,15636
1077,29100
1077,29101
1077,29105
1077,29106
1077,29109
1077,29111
1077,29112
1077,29114
1077,29117
1077,29120
1077,29121
1077,29123
1077,29125
1077,29127
1077,29131
1077,29132
1077,29134
1077,29138
1077,29139
1077,29140
1077,29142
1077,29144
1077,29146
1077,29147
1077,29149
1077,29302
1077,29303
1077,29304
1077,29305
1077,29308
1077,29309
1077,29312
1077,29313
1077,29316
1077,29317
1077,29318
1077,29319
1077,29324
1077,29325
1077,29328
1077,29330
1077,29334
1077,29335
1077,29337
1077,29339
1077,29342
1077,29343
1077,29344
1077,29346
1077,29347
1077,29348
1077,29351
1077,29353
1077,29354
1077,29355
1077,29358
1077,29360
1077,29363
1077,29366
1077,29368
1077,29370
1077,29372
1077,29373
1077,29377
1077,29378
1077,29379
1077,29380
1077,29382
1077,29383
1077,29384
1077,29385
1077,29389
1077,29391
1077,29394
1077,29395
1077,29396
1077,29398
1077,29399
1077,29747
1077,29937
1077,39301
1077,39303
1077,39304
1077,39305
1077,39306
1077,39307
1077,39309
1077,39310
1077,39313
1077,39314
1077,39315
2605,8080
2605,8672
2605,10075
2605,10421
2605,10520
2605,10573
2605,10583
2605,10588
2605,10614
2605,10713
2605,10716
2605,10727
2605,10732
2605,10742
2605,10757
2605,11000
2605,11035
2605,12009
2605,12030
2605,12036
2605,13011
2605,13024
2605,13035
2605,14015
2605,14039
2605,14048
2605,14051
2605,14053
2605,14055
2605,14058
2605,14062
2605,14068
2605,14072
2605,14210
2605,14212
2605,14224
2605,14233
2605,14238
2605,14248
2605,14251
2605,14256
2605,14257
2605,14262
2605,14265
2605,14274
2605,14280
2605,14402
2605,14405
2605,14407
2605,14413
2605,14421
2605,14422
2605,14430
2605,14435
2605,14441
2605,14448
2605,14451
2605,14458
2605,14459
2605,14620
2605,14624
2605,14626
2605,14632
2605,14636
2605,14649
2605,14656
2605,14664
2605,14666
2605,14667
2605,14672
2605,14679
2605,14808
2605,14823
2605,14824
2605,14825
2605,14828
2605,14837
2605,14843
2605,14858
2605,14871
2605,14873
2605,14877
2605,14879
2605,15000
2605,15001
2605,15005
2605,15008
2605,15010
2605,15013
2605,15018
2605,15019
2605,15021
2605,15023
2605,15029
2605,15032
2605,15033
2605,15036
2605,15041
2605,15049
2605,15050
2605,15052
2605,15055
2605,15057
2605,15060
2605,15061
2605,15064
2605,15070
2605,15071
2605,15072
2605,15073
2605,15076
2605,15077
2605,15081
2605,15082
2605,15083
2605,15100
2605,15104
2605,15107
2605,15121
2605,15124
2605,15129
2605,15245
2605,15403
2605,15408
2605,15410
2605,15412
2605,15418
2605,15421
2605,15425
2605,15427
2605,15430
2605,15431
2605,15433
2605,15434
2605,15437
2605,15438
2605,15442
2605,15443
2605,15444
2605,15448
2605,15450
2605,15452
2605,15453
2605,15454
2605,15603
2605,15607
2605,15609
2605,15611
2605,15612
2605,15613
2605,15614
2605,15616
2605,15617
2605,15619
2605,15620
2605,15622
2605,15623
2605,15628
2605,15629
2605,15631
2605,15632
2605,15635
2605,15636
2605,29100
2605,29101
2605,29105
2605,29106
2605,29109
2605,29111
2605,29112
2605,29114
2605,29117
2605,29120
2605,29121
2605,29123
2605,29125
2605,29127
2605,29131
2605,29132
2605,29134
2605,29138
2605,29139
2605,29140
2605,29142
2605,29144
2605,29146
2605,29147
2605,29149
2605,29302
2605,29303
2605,29304
2605,29305
2605,29308
2605,29309
2605,29312
2605,29313
2605,29316
2605,29317
2605,29318
2605,29319
2605,29324
2605,29325
2605,29328
2605,29330
2605,29334
2605,29335
2605,29337
2605,29339
2605,29342
2605,29343
2605,29344
2605,29346
2605,29347
2605,29348
2605,29351
2605,29353
2605,29354
2605,29355
2605,29358
2605,29360
2605,29363
2605,29366
2605,29368
2605,29370
2605,29372
2605,29373
2605,29377
2605,29378
2605,29379
2605,29380
2605,29382
2605,29383
2605,29384
2605,29385
2605,29389
2605,29391
2605,29394
2605,29395
2605,29396
2605,29398
2605,29399
2605,29747
2605,29937
2605,39301
2605,39303
2605,39304
2605,39305
2605,39306
2605,39307
2605,39309
2605,39310
2605,39313
2605,39314
2605,39315
6455,10607
6455,10616
6455,11036
6455,12013
6455,12041
6455,13002
6455,13042
6455,13047
6455,14015
6455,14040
6455,14045
6455,14052
6455,14066
6455,14239
6455,14288
6455,14414
6455,14432
6455,14454
6455,14461
6455,14469
6455,14605
6455,14612
6455,14627
6455,14644
6455,14655
6455,14657
6455,14661
6455,14662
6455,14664
6455,14669
6455,14675
6455,14677
6455,14802
6455,14813
6455,14819
6455,14822
6455,14827
6455,14828
6455,14829
6455,14835
6455,14842
6455,14852
6455,14854
6455,14855
6455,14860
6455,14861
6455,14863
6455,14869
6455,14875
6455,15003
6455,15006
6455,15007
6455,15014
6455,15026
6455,15028
6455,15030
6455,15035
6455,15040
6455,15051
6455,15056
6455,15058
6455,15063
6455,15066
6455,15075
6455,15085
6455,15086
6455,15090
6455,15092
6455,15093
6455,15094
6455,15098
6455,15099
6455,15105
6455,15106
6455,15108
6455,15109
6455,15112
6455,15125
6455,15401
6455,15402
6455,15406
6455,15413
6455,15414
6455,15417
6455,15419
6455,15420
6455,15423
6455,15424
6455,15429
6455,15434
6455,15439
6455,15445
6455,15446
6455,15447
6455,15449
6455,15451
6455,15455
6455,15601
6455,15604
6455,15605
6455,15606
6455,15615
6455,15618
6455,15621
6455,15624
6455,15627
6455,15630
6455,15633
6455,15634
6455,15637
6455,15639
6455,29104
6455,29107
6455,29108
6455,29110
6455,29115
6455,29118
6455,29122
6455,29124
6455,29126
6455,29129
6455,29130
6455,29133
6455,29135
6455,29136
6455,29137
6455,29141
6455,29143
6455,29150
6455,29300
6455,29301
6455,29306
6455,29307
6455,29310
6455,29311
6455,29314
6455,29315
6455,29320
6455,29321
6455,29322
6455,29323
6455,29326
6455,29327
6455,29329
6455,29331
6455,29332
6455,29333
6455,29336
6455,29338
6455,29340
6455,29341
6455,29345
6455,29349
6455,29350
6455,29356
6455,29357
6455,29359
6455,29361
6455,29364
6455,29365
6455,29367
6455,29369
6455,29371
6455,29374
6455,29375
6455,29376
6455,29381
6455,29386
6455,29388
6455,29390
6455,29392
6455,29397
6455,39300
6455,39302
6455,39308
6455,39312
6455,39316
8080,8672
8080,10075
8080,10421
8080,10520
8080,10573
8080,10583
8080,10588
8080,10614
8080,10713
8080,10716
8080,10727
8080,10732
8080,10742
8080,10757
8080,11000
8080,11035
8080,12009
8080,12030
8080,12036
8080,13011
8080,13024
8080,13035
8080,14039
8080,14048
8080,14051
8080,14053
8080,14055
8080,14058
8080,14062
8080,14068
8080,14072
8080,14210
8080,14212
8080,14224
8080,14233
8080,14238
8080,14248
8080,14251
8080,14256
8080,14257
8080,14262
8080,14265
8080,14274
8080,14280
8080,14402
8080,14405
8080,14407
8080,14413
8080,14421
8080,14422
8080,14430
8080,14435
8080,14441
8080,14448
8080,14451
8080,14458
8080,14459
8080,14620
8080,14624
8080,14626
8080,14632
8080,14636
8080,14649
8080,14656
8080,14666
8080,14667
8080,14672
8080,14808
8080,14823
8080,14824
8080,14825
8080,14837
8080,14843
8080,14858
8080,14871
8080,14873
8080,14877
8080,14879
8080,15000
8080,15001
8080,15005
8080,15008
8080,15010
8080,15013
