Source,Target
14404,11023
14438,10607
14405,14631
12008,10421
10588,14070
14442,10726
14648,10602
14214,14282
14649,14210
10595,14460
14040,10719
14062,94428
13002,14662
14253,14210
10075,14424
14208,14467
10606,14060
9551,14424
14204,10561
13018,14606
14625,13035
3078,10705
14651,12004
10583,14076
14669,14273
10734,14245
6661,14253
14605,14288
14214,14632
12027,14204
14429,14062
14434,14406
14210,10726
13047,14031
12042,10540
14678,10602
14282,10602
14249,14626
14285,14283
10710,10626
14409,9623
14416,10602
14430,10500
14624,7333
10391,14256
14681,14283
14226,14642
14243,14057
13021,12029
14434,4957
14451,10788
11037,14404
5495,14227
14201,10613
14447,14052
8824,12001
835,14667
14218,14000
14419,12004
14266,8564
14464,11023
14438,9802
10786,14004
10502,14245
14444,6584
14635,14288
99906,14205
14464,14406
14636,10726
14070,12035
14202,14406
14460,10500
10421,14256
14273,14057
12036,14266
14621,6661
14208,830
14464,4957
14653,14278
10463,14667
14219,10788
2605,14406
14651,14465
94628,14259
14611,14052
14423,14001
14631,10732
14257,14463
12029,14226
12022,13055
14444,14289
12003,10561
10719,14071
14666,10726
10583,14210
14251,14648
12035,8564
8010,14470
14610,10794
14603,9623
14608,10721
14646,11013
3078,14222
14224,13010
10551,2594
10607,14015
14067,13026
14263,14658
13038,2533
14665,14638
14075,14607
14201,948
13013,10582
14642,14654
10569,14662
13010,12004
10613,14210
948,14678
14625,14458
14062,13032
1077,8672
14640,10794
13035,6584
14029,10640
14062,10588
11035,94628
6845,14265
14070,14613
14206,12030
14280,14423
14624,14233
14400,13027
14276,10517
10732,2009
14419,6661
14658,4957
14400,10583
10784,14442
14282,12025
14600,10614
12036,14400
2533,14664
14259,12041
14410,14654
7333,14204
10768,2605
10588,7333
14041,14033
10705,8672
14201,12036
14670,10794
10551,14621
10587,14278
4957,14254
3553,14464
10611,14672
14463,14665
14444,14423
13035,14289
10760,14206
6455,14645
14612,14007
8824,10391
14044,10517
8010,14604
14438,14608
835,10613
12027,10500
11058,10638
14648,14603
12000,13026
13027,10614
14417,14670
14071,14033
