Source,Target
20537,20501
21910,21944
20750,21548
21927,22113
20122,21979
21983,20702
21938,20959
20119,20927
21313,20907
22113,21714
15019,15433
20934,20322
21366,20733
21954,29571
29339,21506
29707,21902
20920,22144
21902,31101
21506,31101
21928,21934
29776,21507
20954,21728
14873,29379
15410,20724
20138,22108
21903,21123
21977,15410
21954,20122
21715,15410
29903,20501
20703,21328
21140,21329
21940,21944
21981,21945
21914,20723
21962,21703
22159,21308
22169,21996
22149,21529
21538,21375
39301,21352
21968,20959
21706,20959
21343,20907
21711,21303
21993,21955
21530,20733
20907,21508
21545,29901
21536,31101
21983,29346
21118,21728
29337,21968
21723,21313
20305,99913
21566,21329
21366,29377
22142,20708
21937,21996
29768,22154
21944,20723
21364,22134
21749,21945
22112,20307
20708,20517
29710,22149
21964,21375
20145,21343
20119,20122
21306,21375
22139,22130
22156,21545
21736,20959
20533,29561
21741,21303
21526,21149
21906,21370
21911,21714
20920,21339
29776,20702
29710,29504
21365,21955
21955,29368
29901,21902
21313,29901
14873,22158
21167,21970
20107,21990
21929,21539
29778,20748
15019,21983
21712,21504
21703,21950
21942,21966
20519,21934
15448,21342
21900,21740
20533,29911
21504,21740
22149,20724
29377,21343
21994,21375
21914,29717
21732,21375
20705,21508
21343,29901
21723,29368
20725,22160
21196,21745
21972,21966
22135,29312
20501,20954
29573,29741
21366,22156
29707,29741
21997,29378
20758,21519
20959,29911
21102,21329
21339,29378
21930,21740
29106,22169
20145,20538
21944,29717
21762,21375
20122,21308
21562,20755
21763,21977
21954,21545
21333,20703
22124,21956
22100,21370
21167,21165
22149,29368
20501,21304
21507,29901
21545,21525
20755,22160
21906,21504
21990,22141
21964,20920
21740,21966
15448,20537
20706,20955
20310,20955
21530,22156
20533,29106
21754,15448
21948,21915
20941,21761
21934,20519
22135,21741
20958,21930
21328,20709
21739,21741
21340,15616
21955,39301
21942,22100
29377,20538
29571,21343
29741,21754
20916,21704
21556,20344
21709,21340
22142,22131
29109,20723
21330,20755
21321,29337
21142,20704
22131,21972
20708,21940
20749,21941
21375,29573
20119,21545
21540,20750
21313,21525
21994,20920
20702,21371
22128,20920
21500,21351
20340,20955
20959,29106
21978,21915
29741,22104
21372,22105
29911,21761
15410,21342
15448,15410
20305,21900
20322,21315
21728,21740
21507,21741
21972,22100
21723,39301
21915,21566
29759,21929
21309,21756
21314,22100
21763,21172
29550,21755
20703,21946
29760,29701
21704,21531
22101,21167
21965,20340
22151,20530
21755,20530
21538,21993
20755,21355
20517,21941
21966,20750
21711,21921
21343,21525
21950,21937
21554,21937
22158,20920
21948,21110
20907,22126
15019,21312
20504,20955
29573,21365
20748,21315
29571,20538
20529,21951
22149,39301
21539,20124
21740,22100
22142,21326
20723,20504
21519,22101
21717,22116
20538,20724
21333,21187
21508,21942
22100,15438
20522,21911
29760,22130
21523,20530
21306,21993
22156,22163
21741,21921
15433,31101
29707,21715
20762,21371
21928,21747
21997,21352
21945,21162
20104,21371
21978,21110
22131,22106
22144,39307
15410,20537
21929,22157
29778,21366
20535,21557
20321,29707
21746,20952
22133,22152
21945,22101
20955,21362
22149,21342
21738,20310
29317,21910
29707,20749
20958,29769
21106,21531
21123,20946
21519,20946
21934,21942
21763,21306
22102,21526
21303,21321
20907,21321
21948,20305
31101,22106
22161,21352
21538,22127
20705,22126
21912,39307
29504,20955
39301,22104
20944,22142
21329,21953
21706,21711
21910,20952
39305,20533
21321,21311
29710,21962
21508,21137
21556,22117
20522,21106
21506,20310
21902,20310
21762,21993
22156,21358
29337,22131
21562,21373
21954,22163
21978,20305
29710,29317
29901,21715
21912,21937
21172,22127
21148,21541
20501,21922
21306,22127
20518,21337
21955,20321
22128,29109
21703,21763
21340,21711
22116,21178
20712,22142
29573,15433
20729,21557
22107,99912
29707,15433
20519,21747
21940,20952
29717,29707
20145,21506
21554,29776
21950,29776
21964,21538
21747,21311
22149,20537
21934,21137
21536,20310
29729,29717
21763,20501
21929,21702
20952,21979
21370,21738
20305,22168
21731,21717
21330,21373
21750,21959
20705,21321
21983,21938
22158,29109
21723,20321
22146,21178
20119,22163
21540,21368
21994,21538
20748,29504
15029,21329
21732,21538
21364,21142
22128,21538
29378,21916
21188,20916
20522,20301
20926,20916
21996,22142
20533,22153
21954,21358
21321,15029
99913,21739
21150,21563
21308,22149
21965,20958
21703,20958
21365,21902
29588,21352
29339,39307
29901,15433
21762,21538
14873,22105
21900,20748
21504,20748
21352,29776
21948,21728
22104,31101
15019,21930
22118,22139
22131,15019
21739,21554
21328,20522
22135,21554
29573,21983
21344,21964
20310,21707
15448,14873
22142,21944
20750,21979
20757,20706
21538,20517
20538,21342
20749,21754
21525,21975
21921,21975
20119,21358
22113,22145
22163,21508
22154,21954
21916,29710
22128,20733
29571,21506
29339,21937
29776,21938
31101,15019
21930,20748
21978,21728
29741,21917
20749,29109
20954,22159
21307,21523
20305,21713
21507,21554
21540,21502
21939,21965
21964,29377
22159,21739
20703,21759
20340,21707
21150,20758
21198,21738
21172,20517
21308,21344
21306,20517
21368,22149
21502,22149
21545,20533
21951,21975
20517,21754
21326,21923
22158,20733
21931,21508
20907,21939
20301,22129
21337,21523
22135,20749
21739,20749
20517,29109
29368,21712
20343,29710
29741,20762
21759,22155
20537,99913
20310,20902
20706,20902
21731,20107
21946,21981
21732,29377
22128,29377
39307,21978
21717,21929
21994,29377
21996,21344
20538,20537
21355,20759
21919,20343
21358,21996
20952,21308
29710,20136
21313,20533
22130,20755
29337,20305
22131,21919
21728,20748
21929,21970
20136,20907
21132,29762
29903,99913
22159,20934
21140,20955
20340,20902
20329,31101
21365,29741
21529,20538
21762,29377
21339,22104
21962,21329
21714,21981
21964,22156
22157,20107
21368,21344
22158,29377
29317,21723
21502,21344
21519,20759
21123,20759
21975,21756
21328,21945
21309,21703
21949,20343
20538,15410
21326,21118
21343,20533
21990,20344
22160,20755
21167,20307
21955,14873
31101,21919
21722,20529
21538,21940
20705,21939
39301,21917
29368,20907
20944,21955
20529,20959
21162,29762
20704,21714
21906,39305
29561,31101
31103,21965
15616,21707
20733,20954
21566,20955
21994,22156
20504,20902
21304,21709
21732,22156
22128,22156
29504,21707
29573,21312
15433,20310
20321,21949
21515,21929
21373,29393
21903,29393
22144,22100
21979,20343
21946,22115
20750,21308
29707,20723
20122,21739
21919,29337
21525,21304
21172,21940
21929,21165
21306,21940
20518,21150
29769,29710
20712,21955
21711,29573
21315,29573
21921,31103
21525,31103
20916,21196
20136,29901
20907,29778
21762,22156
21900,21366
21504,21366
22158,22156
29778,21313
21915,20708
21956,20709
21302,22171
22169,21756
21563,21946
21544,21704
21912,22100
21929,21515
21941,21340
21303,20329
20907,20329
20955,21309
21714,22115
21311,20944
21949,29337
21321,29768
21362,29769
22127,21530
22149,14873
20519,21910
29346,20343
21916,20529
21741,29573
29379,21954
21951,31103
22100,39305
20748,29317
20934,21371
21371,22126
29368,29901
29504,20902
21137,21730
21178,21731
21983,29106
21102,20955
21930,21366
29717,21949
21307,22141
21329,21900
20926,20729
20322,21746
21754,21140
29768,21914
21915,21997
21937,21756
20533,21966
20122,20934
21727,21946
29901,20723
20725,22136
21761,21530
21979,29337
21308,21962
20138,20124
22106,21942
29729,21370
21365,21715
21931,22126
20343,20529
21311,29588
21984,21952
20705,29778
20946,21731
21337,22141
21934,20145
20748,21746
21315,29707
21942,21726
20916,21330
15448,21102
20955,20504
21731,20725
29701,21981
20755,22136
20757,20519
20705,20329
21362,20104
20708,21566
20902,20119
22130,21373
21373,21956
29346,29337
22163,21321
21362,29903
21178,20926
20954,21972
21728,21366
22165,21367
20706,15454
21903,21367
21540,21315
21972,21726
20535,21988
21366,21916
21314,21726
20708,21916
22157,20725
21919,21311
21988,20916
21368,21962
21502,21962
15616,21975
21333,29323
22104,20310
29339,22100
20533,22100
29901,29717
21326,21736
22160,21373
21914,21906
21513,21562
21931,21321
20946,20926
21975,29729
21118,21972
20316,20530
20748,20941
21529,21506
21713,29729
29368,21525
29729,21504
21740,21726
21365,15433
22142,20952
21949,21311
22159,20122
29778,39301
21188,22152
20926,22152
20530,22152
21375,21978
20944,29339
20724,20705
21548,21906
21944,21906
21901,14854
29378,20119
29769,20529
22131,21732
21525,21922
14854,22160
29701,21526
39305,21314
21996,21507
20504,15454
21340,22142
20729,21988
21923,21968
29323,21351
21997,21917
20145,21937
20954,22106
21339,21917
21979,21311
29741,15448
29317,21536
29778,21931
21939,21912
21333,22102
22126,21738
21140,21707
21955,21102
29393,21531
21370,22169
20537,22168
21919,15029
20712,29339
22168,22149
22118,20342
31101,21732
20724,21994
20342,20946
20757,21942
39301,21730
20748,20136
22144,20504
21730,21923
22155,21163
20756,21717
21759,21163
21953,21968
20501,21198
22147,20521
20321,21762
21162,99912
21759,22102
21339,20762
21707,21912
20733,21706
29346,21311
20927,21949
29903,22168
21949,15029
21723,21102
22155,21513
20959,20706
22131,20927
20329,20310
21148,21167
20501,21548
21928,21507
21540,29504
22115,21333
21948,22159
22159,29741
20122,21902
21956,20522
21302,21984
21746,20712
15438,21756
21763,99913
22100,21964
21140,20902
21563,21759
22151,21929
22127,21343
21979,15029
21707,20757
21108,22118
21311,20757
22149,21102
20757,21137
21975,21703
29561,20310
20519,21723
31101,20927
21713,21703
21966,22149
21730,21118
22153,21975
21900,21529
15616,31103
29109,21906
15029,20955
29571,21937
20724,22128
22145,21333
21966,29504
39301,15448
21935,21523
21539,21523
21978,22159
29717,21762
21329,21713
22105,21934
20305,22144
21996,29346
20941,29710
21903,21985
21356,99912
21566,20902
21910,20712
21946,21123
31103,21912
20145,29776
21102,21707
21761,21343
22131,20122
29710,21722
21198,22169
20702,21965
22156,21118
21930,21529
21954,21923
29346,15029
21928,20702
22119,21990
21754,21303
21745,21749
21931,21939
31101,29571
29778,20321
20946,21544
20712,21902
21149,21903
21352,20542
21917,29588
21502,29346
29377,29776
21714,21123
22127,20538
20723,20748
21504,21313
21545,21314
21922,15410
21966,21344
22169,21703
20756,20107
20952,21739
15019,21906
22137,22165
20138,22165
21179,21903
21955,21370
21928,29346
22159,21365
29323,21969
21102,20902
21761,20538
21902,21709
21988,20729
21315,21949
20709,22139
20122,29741
29317,22154
20762,21965
21956,21945
21937,21703
22114,29701
21746,22135
21954,21118
21365,20723
20301,21755
21337,21149
21706,21955
21900,29368
21723,21370
22108,21935
21977,29588
21371,29778
21715,29588
29571,29776
21739,21314
21303,21915
20107,21108
20952,20934
22163,20329
21165,21981
21118,22135
20750,21739
21985,21720
21919,29768
22114,22130
22131,21545
29710,29561
22153,21304
21307,20344
21993,29717
20119,21118
20136,20533
20542,21975
21340,21955
15454,21968
21930,29368
22153,31103
21997,21730
21544,21196
21962,20955
20954,21919
21339,21730
21507,21314
20535,21935
21309,21329
29550,21328
20703,21519
20307,21519
21929,21946
21150,20518
21931,20329
20955,21740
22168,21962
21311,21375
21337,20344
21949,29768
21538,21566
31101,21545
15438,29729
21365,29717
29368,20533
21312,21977
21730,21736
21362,21340
29908,21975
22168,29317
21955,15438
21970,21196
20941,20529
21321,20750
21178,22162
22159,15433
21935,22141
21539,22141
21303,21110
22144,21726
20757,22105
21314,29378
20750,20934
20927,21762
20122,21365
21900,39301
21504,39301
99913,21983
20959,20519
21979,29768
21988,22152
21172,21566
21953,22131
22154,29769
21306,21566
21738,21977
21342,21977
22156,21736
20356,21946
21366,20119
21728,29368
20104,20944
21754,21921
21540,29317
21723,15438
21747,20750
29911,20529
21948,21972
21566,15454
21939,20920
21720,21556
20729,21935
21964,21916
21912,21726
21544,21330
21148,21330
21358,22106
20310,21951
21339,15448
21504,21931
21930,39301
21966,21962
20519,21536
21914,29908
20756,20725
21110,21977
21506,21977
20124,21946
21513,20704
21530,20119
21554,20705
21950,20705
29346,29768
20344,21720
22149,15438
20724,21941
21966,29317
21978,21972
22105,21747
21730,15454
22127,21506
21707,20920
21540,21746
29768,21540
22128,21916
21732,21916
22159,21983
20340,21951
20321,21709
20305,29312
29312,20708
21738,21172
21944,29908
21137,21706
22154,20104
21536,21977
21562,20946
21930,21342
21763,22168
21711,21978
21938,29339
21954,21736
22141,21562
21950,21994
20759,21531
22154,29903
20712,21715
20748,21372
21529,21937
15448,29588
21942,21352
22152,21162
20542,31103
21762,21916
22158,21916
21328,29760
20757,20145
21728,39301
20122,15433
22152,22101
15438,21703
21902,21172
21506,21172
21370,21311
21741,21978
21330,20946
21968,29339
21352,20705
22171,21562
21706,29339
21312,21306
20959,21942
22131,22163
22153,21922
31103,20920
21540,20941
21972,21352
21996,21938
21314,21352
29908,31103
21315,21762
20322,21506
21760,99912
20533,21726
21536,21172
21746,21948
21326,21362
22126,22169
29550,21946
99913,21312
15410,20944
21736,29339
21308,21722
22144,21994
20702,21912
21311,21993
21342,21306
21738,21306
31101,22163
39301,22161
21740,21352
21950,22128
21554,22128
20733,21198
21504,20321
21927,21178
21304,21953
21722,21712
21321,21368
21326,21712
29504,21951
21756,20542
20748,21506
21541,21142
20522,21163
21303,21728
21986,21758
21358,15019
21118,21948
20122,21983
21983,20706
21312,20501
20959,21137
22131,21358
29109,29908
21921,21548
20522,22102
21506,21306
21110,21306
20501,21979
21525,21548
21540,20136
21912,21994
21953,20305
29312,22131
29573,21906
29707,21906
21928,21938
15410,29588
20954,21732
29768,29729
29106,20750
21747,21368
21939,21538
21915,20952
21529,29776
22159,21312
21938,21313
21929,21759
21962,21707
21198,21311
21368,21722
21738,20501
21342,20501
31101,21358
20762,21912
20519,22154
21536,21306
20343,21928
20748,29561
21352,22128
21722,20907
22135,20322
21739,20322
29561,29346
21916,21712
21329,22144
21351,21903
21707,21538
22142,20712
29768,22158
21968,21313
21321,21502
21706,21313
22162,22118
20952,29741
29710,22153
21506,20501
21110,20501
29312,21326
29379,20104
21375,21738
29776,20706
29762,21562
20104,20757
20954,20927
29379,29903
21167,21974
20709,20342
20138,21307
21965,21954
21507,20322
21939,20733
21712,21508
21703,21954
21340,21902
15454,21915
29710,39307
22157,22124
21962,20902
21358,21919
20955,20748
21736,21313
21526,21503
21975,21329
21536,20501
21713,21329
15433,21977
21756,21965
21308,29911
21948,22135
21921,15616
20124,21759
20537,21928
21977,21375
21304,20343
20724,21754
21142,21513
29339,21994
21935,21149
21916,20907
21329,21339
21372,21975
20723,21529
21707,20733
31103,21538
21722,29901
21364,21333
20758,21523
21556,21503
21993,21504
20750,29741
21726,21914
21939,29377
22163,21915
21996,29911
21101,15446
20927,21709
21562,20759
21951,15616
20920,20538
21367,21981
21978,22135
29903,21928
99913,21930
20954,20122
29768,21703
21303,21996
20907,21996
20501,21308
20535,20138
15029,15454
15454,21110
21132,22114
