session,ID,party,name,coord1D,coord2D,se1D,se2D,var1D,var2D,loglikelihood,numVotes,numErrors,GMP,numeric_id,original_id
1,Legislator 479,1,Legislator 479,-0.486045360565186,-0.167356133460999,0,0,0,0,-20.8173980712891,840,7,0.975521922111511,1,14066
1,Legislator 480,1,Legislator 480,0.387258648872375,0.0047806464135646,0,0,0,0,-132.460784912109,831,58,0.85265588760376,1,14066
1,Legislator 481,1,Legislator 481,0.434069484472275,-0.104520723223686,0,0,0,0,-74.2200393676758,839,30,0.915337443351746,1,14066
1,Legislator 482,1,Legislator 482,0.644750952720642,0.374515652656555,0,0,0,0,-133.632888793945,815,50,0.848770260810852,1,14066
1,Legislator 483,1,Legislator 483,-0.509110748767853,-0.115603111684322,0,0,0,0,-21.8516654968262,840,12,0.97432154417038,1,14066
1,Legislator 484,1,Legislator 484,0.567472875118256,0.199560701847076,0,0,0,0,-182.940063476562,825,92,0.801119208335876,1,14066
1,Legislator 485,1,Legislator 485,0.553394198417664,-0.143146157264709,0,0,0,0,-89.1143493652344,836,36,0.898888647556305,1,14066
1,Legislator 486,1,Legislator 486,-0.611322820186615,1.66479778289795,0,0,0,0,-56.4910163879395,829,23,0.934126377105713,1,14066
1,Legislator 487,1,Legislator 487,-0.662472188472748,0.0705260783433914,0,0,0,0,-15.1396808624268,839,7,0.982116937637329,1,14066
1,Legislator 488,1,Legislator 488,-0.483239889144897,-0.166877642273903,0,0,0,0,-22.1050796508789,833,7,0.973812282085419,1,14066
1,Legislator 489,1,Legislator 489,-0.664831280708313,-0.424965471029282,0,0,0,0,-18.8795833587646,839,10,0.977748811244965,1,14066
1,Legislator 490,1,Legislator 490,0.430807799100876,-0.106329590082169,0,0,0,0,-83.7918167114258,828,34,0.903754234313965,1,14066
1,Legislator 491,1,Legislator 491,-0.440435588359833,-0.106610514223576,0,0,0,0,-26.2632255554199,837,9,0.969109356403351,1,14066
1,Legislator 492,1,Legislator 492,0.646117568016052,0.215998202562332,0,0,0,0,-0.137198477983475,14,0,0.990247964859009,1,14066
1,Legislator 493,1,Legislator 493,0.490469992160797,-0.101168535649776,0,0,0,0,-89.2147903442383,838,35,0.899009585380554,1,14066
1,Legislator 494,1,Legislator 494,0.647025525569916,0.520423710346222,0,0,0,0,-142.62451171875,819,65,0.840175330638885,1,14066
1,Legislator 495,1,Legislator 495,0.506232142448425,-0.136040091514587,0,0,0,0,-143.825592041016,816,52,0.838402628898621,1,14066
1,Legislator 496,1,Legislator 496,0.392175883054733,-0.0769184529781342,0,0,0,0,-102.640022277832,833,41,0.884071528911591,1,14066
1,Legislator 497,1,Legislator 497,0.596601724624634,0.293326020240784,0,0,0,0,-131.253921508789,803,60,0.849205195903778,1,14066
1,Legislator 498,1,Legislator 498,0.340444445610046,-0.150071337819099,0,0,0,0,-148.138229370117,830,52,0.836540937423706,1,14066
1,Legislator 499,1,Legislator 499,0.438318967819214,0.731511473655701,0,0,0,0,-234.560180664062,830,118,0.753819286823273,1,14066
1,Legislator 500,1,Legislator 500,0.506115913391113,0.0301322285085917,0,0,0,0,-137.916564941406,812,58,0.843793094158173,1,14066
1,Legislator 501,1,Legislator 501,0.262654274702072,-0.742876172065735,0,0,0,0,-3.90299606323242,14,3,0.756702244281769,1,14066
1,Legislator 502,1,Legislator 502,-0.525512039661407,-0.0010007321834564,0,0,0,0,-0.478805959224701,13,0,0.963838815689087,1,14066
1,Legislator 503,1,Legislator 503,-0.482352495193481,0.224602520465851,0,0,0,0,-0.338146030902863,14,0,0.976136088371277,1,14066
1,Legislator 504,1,Legislator 504,-0.68374490737915,0.26038384437561,0,0,0,0,-0.141055658459663,14,0,0.989975154399872,1,14066
1,Legislator 505,1,Legislator 505,-0.574107587337494,0.619032919406891,0,0,0,0,-0.0932786241173744,12,0,0.992256939411163,1,14066
1,Legislator 506,1,Legislator 506,0.544036626815796,-0.0618295520544052,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 507,1,Legislator 507,0.461173683404922,-0.270334452390671,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 508,1,Legislator 508,0.466892838478088,0.864297389984131,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 509,1,Legislator 509,0.443828970193863,-0.214508160948753,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 510,1,Legislator 510,-0.601506173610687,-0.236141234636307,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 511,1,Legislator 511,0.42789414525032,0.328124701976776,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 512,1,Legislator 512,0.338825881481171,0.0110436324030161,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 513,1,Legislator 513,0.54839152097702,-0.490639448165894,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 514,1,Legislator 514,0.212499633431435,0.101363658905029,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 515,1,Legislator 515,0.464682340621948,0.79956316947937,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 516,1,Legislator 516,0.438366383314133,-0.19257065653801,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 517,1,Legislator 517,0.367887437343597,0.222100332379341,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 518,1,Legislator 518,0.464926779270172,0.238654881715775,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 519,1,Legislator 519,0.371872633695602,-0.532607138156891,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 520,1,Legislator 520,0.386151224374771,0.0940542742609978,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 521,1,Legislator 521,0.238696664571762,0.0829346030950546,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 522,1,Legislator 522,0.481104254722595,0.114231988787651,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 523,1,Legislator 523,0.207707241177559,0.0367107465863228,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 524,1,Legislator 524,0.468133121728897,-0.124114982783794,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 525,1,Legislator 525,0.281258851289749,-0.66496217250824,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 526,1,Legislator 526,0.408766776323318,0.11733228713274,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 527,1,Legislator 527,0.17884349822998,-0.53155928850174,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 528,1,Legislator 528,-0.70470654964447,0.145262658596039,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 529,1,Legislator 529,-0.71097868680954,0.692665934562683,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 530,1,Legislator 530,-0.698798358440399,0.6861771941185,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 531,1,Legislator 531,0.58528059720993,-0.0344974249601364,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 532,1,Legislator 532,0.395891845226288,-0.820459485054016,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 533,1,Legislator 533,-0.562841415405273,0.0880757421255112,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 534,1,Legislator 534,0.506287515163422,-0.232607036828995,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 535,1,Legislator 535,-0.703180134296417,0.0731233954429626,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 536,1,Legislator 536,0.414860635995865,-0.102585047483444,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 537,1,Legislator 537,0.443567305803299,-0.342272341251373,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 538,1,Legislator 538,0.532577812671661,0.554049134254456,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 539,1,Legislator 539,0.637491822242737,-0.0919514372944832,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 540,1,Legislator 540,0.562096655368805,0.0634620413184166,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 541,1,Legislator 541,0.465384483337402,-0.645815432071686,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 542,1,Legislator 542,0.157104134559631,0.0162080470472574,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 543,1,Legislator 543,-0.755204081535339,0.225967481732368,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 544,1,Legislator 544,-0.64634120464325,0.514402449131012,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 545,1,Legislator 545,0.320720791816711,-0.234200805425644,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 546,1,Legislator 546,0.606114208698273,0.237691923975945,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 547,1,Legislator 547,0.587018251419067,0.518395245075226,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 548,1,Legislator 548,0.641903281211853,0.168162032961845,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 549,1,Legislator 549,-0.487137466669083,0.019948348402977,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 550,1,Legislator 550,0.445420265197754,0.0318292379379272,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 551,1,Legislator 551,0.464133590459824,-0.192143559455872,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 552,1,Legislator 552,0.631562411785126,0.70292592048645,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 553,1,Legislator 553,0.39166647195816,0.200397998094559,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 554,1,Legislator 554,0.34162026643753,0.176608577370644,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 555,1,Legislator 555,0.14263179898262,0.550971150398254,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 556,1,Legislator 556,0.138574600219727,0.116802185773849,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 557,1,Legislator 557,0.400874584913254,-0.183295339345932,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 558,1,Legislator 558,0.511509954929352,-0.135055586695671,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 559,1,Legislator 559,0.356266289949417,0.127111583948135,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 560,1,Legislator 560,0.546627402305603,0.0532504133880138,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 561,1,Legislator 561,0.502257883548737,0.44211933016777,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 562,1,Legislator 562,-0.589715600013733,0.293351233005524,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 563,1,Legislator 563,-0.390717804431915,-0.0932380631566048,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 564,1,Legislator 564,-0.514605700969696,-0.18241611123085,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 565,1,Legislator 565,0.538779139518738,0.594132542610168,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 566,1,Legislator 566,0.204011529684067,-0.210508838295937,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 567,1,Legislator 567,0.254967778921127,-0.518293082714081,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 568,1,Legislator 568,-0.68127316236496,0.202168881893158,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 569,1,Legislator 569,-0.691725850105286,-0.335078299045563,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 570,1,Legislator 570,0.477023214101791,-0.148948490619659,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 571,1,Legislator 571,0.5699542760849,0.39767923951149,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 572,1,Legislator 572,0.3803950548172,-0.604516446590424,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 573,1,Legislator 573,-0.654209315776825,0.0978702455759048,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 574,1,Legislator 574,-0.553714036941528,-0.0742652714252472,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 575,1,Legislator 575,0.487246781587601,-0.0423982292413712,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 576,1,Legislator 576,-0.532076179981232,0.0295627489686012,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 577,1,Legislator 577,-0.59660667181015,0.122302025556564,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 578,1,Legislator 578,-0.792905867099762,0.189494118094444,0,0,0,0,0.0,0,0,,1,14066
1,Legislator 579,1,Legislator 579,-0.551995277404785,0.546794235706329,0,0,0,0,-22.1556854248047,837,9,0.973876893520355,1,14066
1,Legislator 580,1,Legislator 580,0.491321831941605,-0.317480713129044,0,0,0,0,-74.739143371582,838,30,0.914674043655396,1,14066
1,Legislator 581,1,Legislator 581,0.440197110176086,-0.345722258090973,0,0,0,0,-69.6689987182617,838,29,0.920224845409393,1,14066
1,Legislator 582,1,Legislator 582,0.724447548389435,0.742542147636414,0,0,0,0,-122.984558105469,819,58,0.860566556453705,1,14066
1,Legislator 583,1,Legislator 583,-0.368004143238068,-0.0209885593503714,0,0,0,0,-34.759937286377,840,13,0.959463596343994,1,14066
1,Legislator 584,1,Legislator 584,-0.638764023780823,1.42423009872437,0,0,0,0,-43.6139144897461,830,17,0.948809862136841,1,14066
1,Legislator 585,1,Legislator 585,-0.796085715293884,1.45643520355225,0,0,0,0,-78.7518844604492,832,32,0.909687876701355,1,14066
1,Legislator 586,1,Legislator 586,0.566040456295013,0.318549782037735,0,0,0,0,-135.469131469727,830,51,0.849407851696014,1,14066
1,Legislator 587,1,Legislator 587,0.502499759197235,-0.404185146093369,0,0,0,0,-72.5049438476562,835,27,0.916830837726593,1,14066
1,Legislator 588,1,Legislator 588,0.546900153160095,0.302331775426865,0,0,0,0,-173.12858581543,809,86,0.807345807552338,1,14066
1,Legislator 589,1,Legislator 589,0.694182574748993,0.254468023777008,0,0,0,0,-133.951507568359,819,63,0.84911984205246,1,14066
1,Legislator 590,1,Legislator 590,0.584613978862762,0.341702967882156,0,0,0,0,-119.922294616699,810,52,0.862386107444763,1,14066
1,Legislator 591,1,Legislator 591,0.60947185754776,0.071291133761406,0,0,0,0,-124.656196594238,823,63,0.859447419643402,1,14066
1,Legislator 592,1,Legislator 592,0.461335033178329,-0.23177532851696,0,0,0,0,-67.4430313110352,836,24,0.922494828701019,1,14066
1,Legislator 593,1,Legislator 593,0.510527610778809,-0.096349373459816,0,0,0,0,-81.2041702270508,840,32,0.907854080200195,1,14066
1,Legislator 594,1,Legislator 594,0.558441519737244,-0.118997178971767,0,0,0,0,-105.629257202148,830,43,0.88050103187561,1,14066
1,Legislator 595,1,Legislator 595,0.558611989021301,-0.0015584809007123,0,0,0,0,-101.122604370117,829,40,0.885164797306061,1,14066
1,Legislator 596,1,Legislator 596,0.323525428771973,-0.0729770213365555,0,0,0,0,-86.8612899780273,828,38,0.900410115718842,1,14066
1,Legislator 597,1,Legislator 597,0.342381626367569,-0.22326871752739,0,0,0,0,-90.8792037963867,836,37,0.896993041038513,1,14066
1,Legislator 598,1,Legislator 598,0.358361691236496,-0.388356059789658,0,0,0,0,-64.9337768554688,837,24,0.925353765487671,1,14066
1,Legislator 599,1,Legislator 599,0.721880972385406,0.548145294189453,0,0,0,0,-125.036605834961,806,60,0.85630190372467,1,14066
1,Legislator 600,1,Legislator 600,0.778656303882599,0.845237791538239,0,0,0,0,-89.2590103149414,821,35,0.896981656551361,1,14066
1,Legislator 601,1,Legislator 601,0.633119344711304,-0.111012525856495,0,0,0,0,-125.368743896484,833,55,0.860275387763977,1,14066
1,Legislator 602,1,Legislator 602,0.589888870716095,0.200347021222115,0,0,0,0,-147.742416381836,816,65,0.834387898445129,1,14066
1,Legislator 603,1,Legislator 603,0.39700323343277,-0.14616696536541,0,0,0,0,-108.30687713623,830,38,0.877665102481842,1,14066
1,Legislator 604,1,Legislator 604,0.659424006938934,-0.0030854300130158,0,0,0,0,-101.587890625,805,39,0.881441950798035,1,14066
1,Legislator 605,1,Legislator 605,-0.577475726604462,0.505678296089172,0,0,0,0,-16.7626895904541,828,9,0.979958772659302,1,14066
1,Legislator 606,1,Legislator 606,-0.57450807094574,0.789624869823456,0,0,0,0,-11.8050813674927,832,4,0.98591136932373,1,14066
1,Legislator 607,1,Legislator 607,-0.60600757598877,-0.129777073860168,0,0,0,0,-16.8946151733398,835,10,0.979970216751099,1,14066
1,Legislator 608,1,Legislator 608,0.319949358701706,-0.222094565629959,0,0,0,0,-82.8286437988281,836,37,0.905672669410706,1,14066
1,Legislator 609,1,Legislator 609,0.494819909334183,-0.402436226606369,0,0,0,0,-55.2448883056641,829,20,0.935531556606293,1,14066
1,Legislator 610,1,Legislator 610,-0.580216109752655,0.279003113508224,0,0,0,0,-13.8540725708008,835,3,0.983545184135437,1,14066
1,Legislator 611,1,Legislator 611,0.405929297208786,0.360314249992371,0,0,0,0,-194.453842163086,831,85,0.79136198759079,1,14066
1,Legislator 612,1,Legislator 612,0.345071911811829,0.0426148660480976,0,0,0,0,-136.347793579102,834,55,0.849177896976471,1,14066
1,Legislator 613,1,Legislator 613,0.577600538730621,0.0528619587421417,0,0,0,0,-116.005561828613,840,49,0.871009945869446,1,14066
1,Legislator 614,1,Legislator 614,-0.479716092348099,-0.193998694419861,0,0,0,0,-15.761477470398,838,4,0.981367349624634,1,14066
1,Legislator 615,1,Legislator 615,0.546454906463623,-0.0989525020122528,0,0,0,0,-130.554458618164,836,53,0.855417490005493,1,14066
1,Legislator 616,1,Legislator 616,0.284096717834473,-0.218797624111176,0,0,0,0,-110.71541595459,836,50,0.875960111618042,1,14066
1,Legislator 617,1,Legislator 617,0.68972247838974,0.443578839302063,0,0,0,0,-121.567100524902,765,59,0.853072047233582,1,14066
1,Legislator 618,1,Legislator 618,0.352401435375214,-0.385200053453445,0,0,0,0,-79.7672958374023,831,38,0.908473551273346,1,14066
1,Legislator 619,1,Legislator 619,0.590526580810547,0.166956469416618,0,0,0,0,-147.820037841797,825,82,0.835958898067474,1,14066
1,Legislator 620,1,Legislator 620,0.392891943454742,-0.37266480922699,0,0,0,0,-66.4565200805664,833,24,0.923319697380066,1,14066
1,Legislator 621,1,Legislator 621,-0.473299145698547,-0.158359676599503,0,0,0,0,-14.4014530181885,836,4,0.98292088508606,1,14066
1,Legislator 622,1,Legislator 622,0.602416276931763,0.181512624025345,0,0,0,0,-140.420181274414,819,69,0.842439711093903,1,14066
1,Legislator 623,1,Legislator 623,-0.702140808105469,0.45883521437645,0,0,0,0,-11.4875659942627,837,7,0.986369073390961,1,14066
1,Legislator 624,1,Legislator 624,0.372443109750748,-0.10993630439043,0,0,0,0,-129.598052978516,834,56,0.856078386306763,1,14066
1,Legislator 625,1,Legislator 625,0.465672880411148,-0.186794832348824,0,0,0,0,-82.3809127807617,832,32,0.90572863817215,1,14066
1,Legislator 626,1,Legislator 626,0.578055024147034,-0.118178389966488,0,0,0,0,-92.8876342773438,821,34,0.893025934696198,1,14066
1,Legislator 627,1,Legislator 627,0.726138591766357,0.709849119186401,0,0,0,0,-120.905380249023,817,52,0.862442314624786,1,14066
1,Legislator 628,1,Legislator 628,-0.570507347583771,-0.147627770900726,0,0,0,0,-14.0224208831787,839,3,0.983425617218018,1,14066
1,Legislator 629,1,Legislator 629,0.306782990694046,-0.0491958074271679,0,0,0,0,-123.55672454834,818,55,0.859807014465332,1,14066
1,Legislator 630,1,Legislator 630,0.447155237197876,-0.0821997001767159,0,0,0,0,-85.9610366821289,818,31,0.900246322154999,1,14066
1,Legislator 631,1,Legislator 631,0.404179453849792,-0.229693934321404,0,0,0,0,-81.2108840942383,830,34,0.90678995847702,1,14066
1,Legislator 632,1,Legislator 632,-0.523027539253235,-0.124964199960232,0,0,0,0,-22.913854598999,824,14,0.972575008869171,1,14066
1,Legislator 633,1,Legislator 633,-0.69104129076004,0.415655255317688,0,0,0,0,-13.7662744522095,830,4,0.983550906181335,1,14066
1,Legislator 634,1,Legislator 634,0.551279723644257,0.0323676206171513,0,0,0,0,-120.17147064209,836,53,0.866107881069183,1,14066
1,Legislator 635,1,Legislator 635,-0.556795299053192,0.625069320201874,0,0,0,0,-10.3444528579712,839,2,0.987746179103851,1,14066
1,Legislator 636,1,Legislator 636,-0.54220849275589,-0.218509539961815,0,0,0,0,-0.115316063165665,84,0,0.99862813949585,1,14066
1,Legislator 637,1,Legislator 637,0.446808516979218,-0.405740559101105,0,0,0,0,-59.8074340820312,743,22,0.922659933567047,1,14066
1,Legislator 638,1,Legislator 638,-0.569219529628754,-0.123761676251888,0,0,0,0,-17.9790000915527,718,9,0.975270509719849,1,14066
1,Legislator 639,1,Legislator 639,-0.656202554702759,0.188816860318184,0,0,0,0,-14.7720155715942,694,6,0.978939592838287,1,14066
1,Legislator 640,1,Legislator 640,0.511260211467743,-0.365837246179581,0,0,0,0,-65.764762878418,606,29,0.89715850353241,1,14066
1,Legislator 641,1,Legislator 641,-0.579143226146698,0.221142500638962,0,0,0,0,-5.70028066635132,525,1,0.989201068878174,1,14066
1,Legislator 642,1,Legislator 642,0.430318534374237,0.0999150350689888,0,0,0,0,-81.4619750976562,523,36,0.855765402317047,1,14066
