icpsr,pca_1,pca_2,mds_1,mds_2,umap_1,umap_2
267,-7.704172479567546,2.2896916321750846,16.088326008878422,6.043726724163203,8.66692,12.304343
633,5.880683277740496,4.6155733724279955,-9.504458974850712,-3.317429751685229,12.152893,15.763716
830,-6.392783302108236,3.802292158657375,6.696376951870929,-10.316587486075823,9.21413,11.297346
835,-9.97738697485674,-3.398074306245776,25.006796866797107,9.86489525037947,8.279427,12.183197
948,-9.106304741564166,5.867966439865242,11.094889788463714,-7.181395312067514,8.099473,12.034992
1077,-1.7058894369275652,1.7555398096545196,-1.4516524720285793,-15.04079084214129,9.5064945,12.8092375
1087,8.20078061469398,-1.0261622964234205,-17.16952765166022,-3.7201173730038892,12.408877,16.195297
1265,-5.72442389286164,2.9091475062747856,6.744475959520551,-14.908538282190836,9.106243,11.999744
1282,11.95828594298561,2.505512416783351,-19.11777058105678,-3.918733844153748,13.58791,15.732852
1610,6.732544892830778,-1.6605377177978353,-7.999204974399048,9.977158848391204,12.239953,15.948043
2009,-2.9852605263443226,5.036683457102593,3.0814910827380597,1.8616931493062072,10.204134,15.252139
2476,-5.1318250970574795,2.170862624393301,9.15595680869671,7.5389076182775305,9.676528,11.665619
2513,-6.655304666392152,-21.618397131934433,15.884947457908876,32.777522491637,13.867033,12.451161
2525,7.849329013401476,2.4217993798755195,-9.556407949673074,5.191238133626889,12.046731,16.172478
2533,15.389237297230316,2.8356481497141255,-21.136520576856075,3.639519817056262,13.777625,16.744602
2594,-12.27091948833289,-9.50612734503541,33.15234183249731,-0.6341663133608123,7.9250274,11.14886
2605,-6.47396751629456,3.0611667861116945,6.9182763728269006,-18.555373701804054,8.857368,12.400002
3078,-7.829242632349207,5.807828411272669,12.299848866151896,-0.18291727335949434,8.334737,12.238778
3224,-5.577978655278914,3.32619352816564,5.2261794879476655,-12.493713674468552,9.953843,12.143086
3242,9.261604293789196,-3.351938405002792,-21.90370157960136,-8.39919674080483,13.111676,15.317766
3321,6.992357124328683,2.281899617331013,-11.149153476925987,-4.262169183783397,11.18769,14.439949
3553,-7.1739882516077795,0.7024331100532366,13.195711702891348,-23.307406598046096,8.212502,12.569929
4957,-6.514870867353532,3.3395854437141588,9.215702173557201,-23.38526378583444,9.24126,12.115916
5101,-8.39283532631311,7.901584664977052,11.924974662716995,-5.312094574714187,7.044608,11.523673
5495,14.327768229103315,1.636175910644742,-20.863299015266072,5.798878563010431,13.809729,16.706987
