aktørid,pca_1,pca_2,mds_1,mds_2,umap_1,umap_2
184,11.141299100388894,-12.592208251242155,-19.337955977261323,13.318619701457786,10.339479,5.0025744
121,11.314201005244607,-7.952991841487558,-15.589258443833048,2.1330370101687874,9.877925,4.910927
216,28.169566441657153,5.5590064792912735,-36.29616588174166,-8.302389440515071,-0.97115177,3.976436
654,2.596599220315448,-10.2691063864801,-5.9562972537095735,26.46462408418074,10.000096,6.1383266
43,6.702775352930352,-13.166062270514455,-13.334855286140828,21.447367076762127,9.9899645,4.7992187
34,-14.712652164848228,6.018447325683593,28.48797662493543,-10.57818009415325,12.478305,9.441523
1385,4.6925950838515185,-10.461990777512096,-8.768312989936467,21.97709566648191,9.793645,5.3734093
197,7.6323015081215715,-12.769143657274101,-11.803852823767212,14.05725632317381,10.4824295,4.717567
3092,-5.951820082892018,-19.84618066908204,5.6413927662388526,24.961509008066905,10.264291,8.297391
265,-8.932622322806262,-2.000144107291088,15.24075505756054,23.967920961414976,12.507916,11.154674
1146,19.639453303122444,1.6728747359614053,-34.94873429068572,9.342297333459904,-0.89991754,4.115793
246,11.543301178606347,-9.378439388700176,-19.684099200292813,9.023155531495046,10.4462185,5.115747
1371,-1.4276424842488544,-16.15701917225172,2.241377687463729,30.42395881141277,10.099248,8.13747
205,14.177980654695345,-7.120696783672909,-19.74530386390952,-0.9225839726653128,10.518452,4.4249086
171,0.5179182690042899,-5.190659278051439,-1.4385758647661249,35.61551925420295,11.20527,5.823003
124,8.818500786895742,4.764378441917728,-2.3781324417163896,-31.807670666018424,-0.5534582,3.779416
3084,19.56868731865076,4.407803697450459,-23.079002758084325,-23.883931219194395,-0.5249416,4.0079303
98,17.679765315280036,2.5740211187202493,-32.235703871699044,-1.8643680386358503,-0.9793357,4.6657677
303,30.833215245907567,6.791179538979811,-36.216231228377005,-12.096266570136386,-1.1551346,4.0060916
198,4.231607140104074,-7.913383858803203,-3.3927627543007466,-9.42227797510283,10.931668,5.6715007
183,26.692255320998377,1.7873211145514192,-36.516604887793335,-3.176713003721284,-0.92960906,4.6412706
3082,21.24042157304681,2.0509401152805427,-33.87771518237552,0.3252384098778183,-0.75869477,4.138304
1755,15.123329103112484,3.4094114561587983,-30.633112685118604,16.394227022990663,-0.7785381,3.9289618
1502,15.433347932967326,-5.72746226334631,-19.134671900445788,-8.09020070181238,10.36762,4.8598156
49,28.475441084583533,3.4378174751002475,-37.18170657933201,-6.305486531180545,-1.4243209,4.0820065
50,15.27339142231134,-3.699094369950324,-29.500358842959432,18.231222159914367,-0.8360354,4.5872517
71,23.8892011597365,6.1728866323793286,-27.02135384748822,-24.660770566476526,-0.27661398,4.394644
856,3.587454338221378,-1.8547888577746987,-9.068921537154068,31.587946988069746,10.52298,4.207446
152,-3.830634628100177,1.2068092005022435,10.050567735101977,-15.87502101545138,12.870106,8.712226
17,14.572119755215313,-7.373248355843895,-19.929200418479834,-3.6511752556766557,10.422608,4.77414
351,6.785553617433666,-6.252011831416709,-4.367452218638447,-19.55317854315421,10.982224,5.445932
158,16.88978254129351,-6.9219252940254234,-22.031289557146597,-5.269747574164827,10.277396,4.6324553
5182,-10.67566249256659,-14.651847892623676,11.308008627167034,22.911005303228034,10.439097,8.668986
117,-8.275037586618552,3.810170689043149,13.23467034528949,-10.066149563481273,13.473487,10.287868
1619,8.089721513472288,-4.956111674347016,-7.257641345179974,-15.629068898732333,10.5437,5.5585794
221,18.11385950801532,10.950032060037808,-17.69418899476063,-29.81448718483624,-0.58096623,3.4198666
244,16.869226766817594,-13.709137607992066,-24.501918508629128,6.847330342674532,10.654556,4.6807547
1410,-12.866723762382366,-10.09629330009094,18.188014579923657,23.68137164746716,10.882407,8.916313
1880,-10.569073608372266,1.529603682501035,18.253455831039325,-13.54986300600392,13.440692,10.0603075
3085,10.35215419323493,-9.139009884405569,-16.402178914324377,6.9779657234839565,9.944975,5.2634044
1951,10.559228109275448,-11.078611370534034,-21.084293530959282,27.96998794034561,9.898945,7.4808946
665,11.807109289467974,6.076694422784357,-9.88609073605873,-29.6848991282795,-0.76179534,3.2267737
33,8.30202923550627,-6.721523981727836,-14.969530170092387,14.236185446901596,10.225608,4.412061
193,25.14593432360491,-2.323503226632687,-36.55002291621762,1.7308298495643795,-1.1810161,4.355634
56,17.779047205530023,4.086696831240686,-26.295581711182617,-15.115589830611786,-1.0590175,3.4782388
297,-2.5521734247324073,-19.277669604460787,1.3712278779809168,25.226776863687935,10.249621,7.9367943
80,20.96014556009836,-1.602866051106204,-34.32727927667429,5.345173880027928,-0.7097695,4.6171517
3090,22.130089703760227,7.30978189085895,-28.638140643237186,-18.55936727709597,-1.2819554,4.1473308
4956,22.840376991868713,4.545529531156948,-30.632094483983977,-13.752727135944882,-1.1090416,3.3846636
4969,3.087236804472954,-3.9202241796566786,-0.33121808733236385,-15.142257265653093,10.516072,5.7848506
1358,9.480287485204807,-8.08181113730121,-11.706115241150172,-6.002677317566277,10.108519,4.866319
725,18.569722898456863,6.052808761364544,-20.097677655962535,-29.67356600615624,-0.092831284,4.5528207
81,-5.097402724306373,-15.800306144353243,7.224950975767225,29.84998540208115,10.104928,8.251455
1357,-4.781560193826245,0.6733024839054552,5.582247491142276,17.43873393345419,13.603214,9.417028
653,7.909592680615659,-5.34136967085219,-6.736761642698838,-18.887940525275905,11.195159,5.0986195
1299,20.74413662606427,6.318278058665131,-22.41883996249485,-27.41883718669267,-0.5548888,3.4988282
82,24.280221680734957,3.93373130014705,-31.27216934821474,-12.05410901471788,-1.0501597,3.3727722
187,7.323033156921145,-12.546869105370153,-11.893229250383053,10.672023555661994,10.807628,5.1475244
226,-11.296764902376092,1.546700010634905,12.67998700800572,14.444853080374964,11.919037,8.348606
179,26.60140521723317,7.669623007401653,-33.16255160652956,-18.270488068878763,-1.5220681,4.1963134
296,-4.629419635244555,-13.67618832905213,5.750703111556058,28.30411952461318,10.016866,8.316829
1822,12.771113903434447,-3.221784303915178,-14.284297420412654,-15.265206373186809,10.899005,5.1506953
212,29.49798234002204,2.320683230941116,-34.69885641119826,-13.189818306560866,-0.9547528,3.4745364
1749,-4.5285991160665695,7.06943097758104,12.648410236559435,30.0501330718236,12.324006,9.076038
1090,20.353177010626947,10.776829414860437,-27.42936394548114,-22.079046917270276,-1.5296371,4.0813923
350,6.238864210459175,9.930458829357665,2.4505905421460756,-31.329820066351722,0.46813652,4.0921597
125,4.8619436556896645,7.432184157593259,-10.848349775200935,30.56160760244914,11.955517,8.245117
149,13.267326371373816,3.908346545239379,-14.90159129012223,-25.06320211383978,-1.1383266,3.3087623
10707,-23.20796478761806,0.3065706982837734,25.24388906193496,9.481635142256943,12.385754,10.884361
2103,8.222718451280814,6.547951443437815,-23.29258190456601,14.967453206505807,-0.07741509,3.6433506
1883,-2.467806228745394,-8.614953096389488,2.2466936696796553,-2.685967267428575,11.1965885,10.000124
273,4.983337381373721,-19.21570223673717,-8.803202623037654,24.436128377782868,10.130392,7.2576165
47,8.046652269538441,-5.719804707345254,-8.825745278723359,-11.524371999255035,10.975531,4.758913
678,7.6603853508093716,-10.279319507737826,-10.845120821655835,7.697369029371338,9.765125,4.7703214
1454,-3.523502958225446,-16.81089732592843,5.218150540724285,30.461128522161196,10.063693,8.216878
260,11.221558419158754,-14.115058903874052,-19.407391766393772,16.62388713867443,9.854202,4.753875
180,20.77600867950823,3.334491059857655,-35.70589261354229,10.818515393439988,-1.5564692,4.3178964
201,18.576217039785522,-13.157615385889672,-25.299592158877275,4.209420554232465,10.726944,4.959012
365,14.732592774093726,-4.5252396362200065,-27.12106178823782,23.250879003666604,9.71951,7.264089
210,25.565451731700197,7.229092350300474,-31.50894896681434,-19.685428769101023,-1.3959043,3.7601063
362,30.34986298128081,6.482865079640501,-35.83532161506028,-14.687543200960302,-1.2511249,3.9930313
1844,11.663842275113305,-0.9011021689229854,-26.393605951105176,12.527115374388977,-0.19748193,3.8869255
1882,13.300964430284504,4.992971138206646,-29.28970522900425,9.456075458922475,-0.07061965,4.508874
280,7.437105079520958,-5.764550758094355,-10.073680782956124,3.173808612529017,10.544682,4.6222606
38,-5.138512681725507,-3.881715716437614,6.189945093090602,-3.542132038779701,12.051618,9.432833
676,22.30146469927349,6.576275444300174,-25.34352585456782,-23.261063832928862,-0.6705928,4.023935
64,29.666297118041207,3.702014840465165,-37.698872499767305,-7.869962313451734,-1.3413157,4.385666
257,21.454612249844956,-12.282004245688272,-26.03258696827424,0.11197633439172554,10.292661,5.109339
217,18.008874930077344,4.241946264208589,-19.29712102814309,-27.27453192104621,-0.13544364,4.4873247
194,20.154022958814025,-2.0107511215240406,-34.96891306807188,8.22726125906872,-1.0430638,4.759048
651,19.794118340569053,-13.216494828912351,-25.989671282213298,2.9060884946987016,9.970496,4.978425
4515,-3.264062761870203,-15.167213318488002,4.373740234274104,31.186819438342535,10.127891,8.124343
130,25.486364115874128,5.668398749907837,-32.20629295443739,-16.53236565836072,-0.68840957,3.236633
10691,-24.83445297311695,1.2998182595975838,26.235373394899913,6.33929960278521,12.334424,10.38205
1413,-20.076271581128832,-6.778029085211524,23.363127372971437,15.848378056359504,11.091104,9.175037
1087,-19.85551183581088,-7.030670746384983,23.09395382934357,16.086124517585844,11.027503,9.257625
650,-12.767962422522166,-15.536691554563767,13.864130375280833,22.07003240734598,10.6199665,8.925206
11412,-24.8689561414815,1.3168128869945506,26.467529429429227,6.681846678878137,12.189322,10.620206
11584,-14.074623113826787,-10.059519957091421,18.24104068728469,21.648131245387408,10.718146,9.01993
108,8.36203060923919,3.338745683746703,-20.79151102871795,23.840754004577807,-0.53824323,3.0429282
120,22.37750699465951,-11.431489963533195,-26.143461608035548,-1.502094377249973,10.188071,4.819141
138,-13.444457273890569,-4.715367604232077,16.845966125720558,17.779505715475416,11.206343,9.039002
95,4.255275790067375,-8.818445914445556,-8.07682579669605,18.429481758915188,10.167902,4.306964
288,8.268064687285628,-13.175405561835568,-15.447844129510823,18.81167064195323,9.654942,5.0610437
70,24.993996887445135,6.5640549907545,-33.28414039944225,-9.352138752832051,-1.1752961,4.05945
272,10.428623764356786,-11.332856174590757,-16.804575121934665,10.074434326739222,9.844118,4.858614
173,26.50470034649145,6.6503044816190595,-37.37549140895094,-4.815246696824408,-1.5677849,3.7189658
271,7.5625871506649265,8.716369497602761,-18.417677514546146,26.910878959890674,-1.1902179,3.1194124
178,7.770198446487649,-3.659961693682984,-16.51692201439707,25.60924514019287,-0.17743614,4.0152683
154,-0.5044697571946744,-8.80402108740266,-1.482448210853758,19.440720200491054,10.157683,6.5862656
1378,7.592773412254109,11.983562400098307,1.2663612624656018,-33.366660186361784,0.43999717,3.4949727
668,7.778181625014158,-9.151973139759583,-16.024901498970365,29.5731127212397,9.955032,7.5912294
252,-17.50741992146784,1.3955645803408632,24.20297502191804,17.874675628387774,12.047633,8.971051
77,-8.098072002263242,8.560044589148418,18.533754042227546,27.151142484015942,12.228832,8.43196
3088,10.705606858111766,-7.913885571164892,-21.67620347697897,20.153508163704775,10.369323,5.0773773
664,-13.84732384067565,0.7292002347131604,20.313599231619584,18.45954193888285,13.343648,9.514854
259,26.047161788647934,5.534391042443375,-37.29087077191757,-2.1526492173136216,-1.396103,3.6215575
648,2.632068677217393,1.892308593788166,-4.549958556136573,31.673211296822473,11.958294,8.741242
220,-9.623597770534273,1.6174105588592493,10.203275265122281,13.226029945064619,11.804262,8.295261
1362,23.093562346536118,6.449872364194219,-30.482630614761266,-17.9087773055539,-1.4342058,4.020537
195,3.4961494755299647,-10.141695272545295,-5.922970012908789,14.856697653475988,9.48705,5.0947213
126,23.63944348678607,0.22106429179006545,-36.39441511824017,3.371041731943235,-0.8329766,4.6872177
1777,28.428495378746508,6.047733079749116,-36.23382643713823,-9.875315013833632,-1.3613083,4.206177
235,3.2229918713865704,-0.18216989630309435,-3.9100922967204665,0.7735176924407762,11.870972,7.82001
24,30.38385055150637,5.642564690745192,-36.79012327428509,-11.706443700671239,-1.6122352,3.928182
4957,-6.16414145279855,-15.789173402507767,8.138972810165932,28.095652631584336,10.163487,8.367278
224,13.612781443803728,-9.582975518192553,-19.898594376252145,3.6091024073273883,10.657817,4.817271
133,12.31190445899367,-4.428690683818643,-16.19997031385924,-5.771482484414099,10.392638,4.5951896
1124,6.5277126394713605,-4.438685035649833,-13.401236437583878,30.727520646750595,9.845516,7.1768246
1829,17.329469616686147,4.245547988424836,-32.65781373740254,13.438154483806207,-1.7263287,3.8968253
264,10.456450998946258,-4.313406809882399,-13.385777430115418,-3.2444232376127435,10.154233,4.316214
148,-0.5083407221260572,10.176472908714846,-0.41625172295795543,30.809397416146222,12.013418,8.310735
1280,1.5023786222363373,-8.58497759348363,-3.241702197834437,10.040933098832273,10.0481415,4.445512
