aktørid,pca_1,pca_2,mds_1,mds_2,umap_1,umap_2
117,-6.06851208557259,-0.5691115656863195,0.4057455158459165,0.24860521353684573,11.786089,14.680309
17,-22.26375242622644,1.5921539412233943,0.0027312943531944654,0.6937147683789182,11.164413,15.310076
152,10.576368185053617,1.240021245899147,-0.14775063388445173,-0.10327381933938533,8.979232,9.164545
50,19.718761302852712,10.043431803583347,-0.07522762556095663,-0.0024085509659494825,4.878843,10.723775
3082,19.612853235314162,10.97341487635789,-0.07701728283255019,0.037693666482752713,5.654718,10.930415
183,12.913940288755851,-5.7259223826123264,0.24363274347727862,-0.02626941082346409,6.246164,10.351138
205,-21.786748857391945,10.224210063418742,-0.4986870588705698,0.42095100304201233,12.932448,14.425066
77,-21.44144273542583,9.407894112213748,-0.6153055450210528,-0.12221627012783781,12.247326,15.123376
43,-24.732722279736212,-0.3272550152427434,0.7470218911216957,-0.09368796170612541,11.292901,15.379759
93,24.083073819952386,4.077161212574563,0.03342051072493143,0.027512008997795122,5.4690537,9.678765
120,12.058247293066914,-2.7846101843783884,-0.047733199929893125,-0.12927413944214428,8.387212,9.209791
34,-26.745119773782555,-0.9276737156256827,0.6253995318983163,0.5216666556814675,11.842642,14.851397
138,-28.198990034144433,-0.21245593693717754,0.7962374586072871,-0.3845730487276639,11.296994,15.214445
197,11.102274470383714,-10.418398863147479,0.2746738259958485,-0.026632276992884195,8.152914,9.465468
1146,13.741972500686058,2.3322566581190576,0.1750677604975456,0.08449754112351344,6.015804,10.830301
246,16.194560618895455,-5.906762895262511,0.14106753472631983,-0.009079881251898058,8.654736,9.355932
244,19.619464067348474,-3.6975780444483584,0.12199433458772473,0.0938111104367266,8.51655,8.557446
199,7.055133989728234,-9.770033476537549,0.23364352933163574,-0.16697292526181748,9.964856,9.416164
1454,3.583128947349491,19.350924021773086,-0.2561598782774488,0.18476830418996734,12.9976635,13.173331
173,1.7168337771741031,7.776108878658443,-0.014375929953588851,0.3364982159699892,13.324901,13.407691
271,-20.395418795124566,0.4161524740081079,0.6376958642563152,-0.23273661990152347,10.949587,14.886652
260,11.005683475077927,-12.4340712943516,0.2582841133257103,-0.08042233039632223,7.8886695,9.441151
180,24.65044284253393,8.657392422994898,-0.011352715920699833,0.04895710790944526,4.994303,10.163064
201,6.499384657703832,-10.637023489590092,0.12650913042663994,-0.2602656306657823,9.009327,9.078071
668,0.8480450562277589,-6.88925125322234,0.07419726328420623,-0.35710156911006197,9.646791,12.449444
280,12.37597856583617,-3.5233209534098844,0.09580265953303191,0.18894873658211686,8.249613,8.486085
38,-4.667874487336957,-14.605904883132714,0.18231415265488818,-0.40118228317004895,9.997835,12.792364
352,-13.741618618159443,4.918374130760929,-0.34772672844921715,0.3537747287774855,13.063216,13.933202
24,12.261348279986247,0.8269136179802545,0.14594410183929873,0.19062571335274223,5.933505,9.603522
130,2.8848856967400405,-2.3883649261021436,0.3190066279827101,0.20014141480744496,10.7713785,12.97114
224,13.406090745636986,-1.3643203822041738,0.0656263287699408,0.17162153810035596,7.96882,8.712098
33,11.623621863676796,-7.748257604651155,0.1977777316941481,-0.08483529151105278,9.83666,9.504866
56,-8.275689701581802,6.6622120264963955,-0.40112253475611265,-0.08017869838877756,12.17018,15.279651
163,3.2967130898946633,-1.4572523414351666,0.35936646704483605,-0.021481377474621165,11.116385,12.59949
80,21.80589586659009,3.5402301394608457,0.034799662470061755,0.0719105134997927,5.3293796,9.749946
97,18.837123859942448,-1.015857495722923,0.0995035039631985,0.12286802887253989,8.196301,8.735126
148,-23.81363960667874,1.5125733004780526,-0.5946419952763874,0.3708971938310198,11.618663,14.895923
147,-4.605423031117505,2.20138779067639,0.2513300502791772,0.3867734554598693,11.85571,13.075707
187,21.11736470052689,-9.3478248256075,0.11385483157762635,-0.03363636799332426,8.424563,8.964221
206,8.780188207847928,4.838573553852191,-0.181196845377124,-0.13096863457258254,5.2997956,10.661245
129,6.2367469372214535,-12.181941602994025,0.18982676476251364,-0.27927223948433755,9.522642,12.126584
125,-2.0399990459402746,-4.882007534046317,-0.022543659198329503,-0.36809802836338557,10.586613,14.196313
83,-10.906872686810383,21.558426220741396,-0.2562779730223459,0.44813376445660724,13.3303,13.434644
72,16.18296969786918,-1.0733338426708043,0.1838616291075438,0.047468825159137557,5.9950867,10.226509
11583,13.642939318108475,-2.2875930431011815,0.09587627580069906,-0.12136663161246196,6.3080177,10.402216
162,8.123645421014343,1.017051125745834,-0.12759058293380912,-0.1692838907434742,5.1460333,11.260269
122,0.7712973298428338,-1.2142426361511636,-0.20613391480209356,-0.2708110589238696,11.699392,12.751173
113,10.716605073183525,-1.0716863360465183,0.22872931324019155,0.06476413076407941,6.42639,10.458054
225,-21.809118090197465,1.874952206829012,-0.529821868649373,-0.31463377718563534,11.3955965,14.039148
207,9.603191580178486,-2.0010202005363964,0.18825102872848026,0.2190806801630671,6.9254847,10.010095
286,-5.635697848957668,-8.174245026888483,0.48117995663286695,0.08840672845709241,10.572753,13.43281
200,26.663924614142665,2.4484027452421366,0.046717328985545876,0.028768314380913144,4.9093513,9.557504
127,23.107452916146205,4.385089513681742,-0.009367664561973849,-0.04034732312756543,5.5446467,10.012001
213,19.844145473645032,-2.634087622023104,0.10053211974143775,0.08454337573064759,7.9919167,8.744401
102,20.57104270244129,-1.1576911893137145,0.1324401717733397,0.05420373835508917,6.831891,9.898719
208,12.537474575945755,-6.9446076502905605,0.23688632885997588,0.029303501639706932,8.757837,8.836855
181,24.04471635526903,-12.994124557533985,0.15210416633128732,-0.015107138181425792,8.132016,9.28708
168,28.83226778995232,7.605723616834557,0.019393326419275766,0.041774947360907186,4.9082656,9.810641
219,8.656275126343354,-2.8688255697015124,-0.055033536582499966,-0.2041547522890492,10.120733,9.072805
74,8.54076962883232,-6.7503188324078875,0.2735578437857675,0.11156494484254414,8.743086,9.606655
73,2.4446406643450938,-4.274607625770031,0.3616302905637776,0.10243584466329152,10.3828125,12.827178
112,1.9651789538882993,-7.689580276041221,0.3542980891927565,0.16322325218074613,9.905853,13.294624
172,7.997122121374601,-0.13517474971078636,0.022407120797106897,0.23873549910114217,8.009002,8.891721
69,-15.566530563488064,-3.294237650911254,0.06619474694555698,0.5639736981314059,11.052319,15.016151
191,4.009306481455828,-5.082573257062727,-0.04453097367995565,-0.2777333893306185,9.758026,10.184823
87,6.318990661669961,1.2518744361911096,0.10374127897784809,0.28989218203093736,10.41817,9.568864
12,-25.251548089616065,1.9057277714662022,-0.1650613895793321,0.7370719269847532,11.383297,15.136493
