aktørid,pca_1,pca_2,mds_1,mds_2,umap_1,umap_2
117,-6.068512079902307,-0.5702747505822545,0.40574551584614715,0.248605213536921,17.221684,-2.2641592
17,-22.263752427761684,1.5928888732003907,0.0027312943528796344,0.6937147683790156,17.710987,-2.7699347
152,10.576368185000291,1.2382643827467787,-0.14775063388428336,-0.10327381933945809,12.4329815,6.121619
50,19.718761301303253,10.043735150250503,-0.07522762556079594,-0.002408550965685331,8.461449,6.621429
3082,19.61285323547814,10.971352371765303,-0.07701728283256876,0.0376936664828869,8.670791,6.9708476
183,12.913940285702289,-5.7271793046839194,0.24363274347741054,-0.02626941082255346,9.503938,7.212107
205,-21.786748856856693,10.22422790618781,-0.49868705887133075,0.4209510030411387,16.275557,-2.330645
77,-21.441442729323104,9.407452350512665,-0.6153055450208178,-0.12221627012870598,16.808441,-2.7892869
43,-24.732722280812382,-0.32660848830321515,0.747021891121399,-0.0936879617084405,17.466572,-2.611031
93,24.083073820200287,4.078298347737015,0.03342051072504614,0.027512008997997186,9.117373,6.2590094
120,12.058247291513501,-2.7819680804446474,-0.047733199930213556,-0.1292741394420599,12.031975,6.331181
34,-26.74511977385201,-0.9280159151788335,0.6253995318993274,0.5216666556804056,17.476278,-3.124081
138,-28.19899003421166,-0.21248723658385144,0.7962374586052248,-0.3845730487319335,17.444094,-2.7020843
197,11.102274475912465,-10.419439660754277,0.27467382599613555,-0.026632276992146247,11.859242,6.1656046
1146,13.741972497692503,2.332065452863981,0.17506776049759587,0.08449754112378242,9.064971,7.2049356
246,16.19456061970345,-5.907320719165251,0.14106753472603423,-0.009079881251809065,12.448015,6.1386
244,19.619464067607485,-3.698263512219969,0.12199433458795046,0.09381111043704099,12.363179,6.526136
199,7.055133985950539,-9.769114984511706,0.23364352933626625,-0.1669729252574999,13.088784,4.7943144
1454,3.5831289491996583,19.35123341863066,-0.25615987827765846,0.18476830418966653,15.427012,-1.839861
173,1.7168337800634192,7.774430863692571,-0.014375929953954942,0.3364982159701719,15.318002,-2.0285785
271,-20.395418792849473,0.4172063669119255,0.6376958642559333,-0.2327366199024867,17.426535,-2.412778
