aktørid,pca_1,pca_2,mds_1,mds_2,umap_1,umap_2
647,9.585250630423493,9.416549651657135,0.1523233205255594,-0.17862043172761743,-4.0307035,12.077647
215,-2.1020164614076995,-5.237995878500167,-0.20905529933471756,-0.3910484311322025,11.34332,6.9509573
856,-2.9766760063098334,-0.9973050488113635,-0.14960166323582924,-0.4363515117120836,13.504777,3.1838253
149,6.190323979736908,-3.3246457767395206,0.060554703883749623,0.15745941888614978,-1.8798714,11.232015
350,17.207090321302243,5.602148044544832,0.09036258534677127,-0.0669316105795066,-4.0190587,11.697379
49,22.340996809153186,4.76207839069505,-0.003838730553257566,-0.11409987557498204,-3.8164332,11.435084
183,22.956052505288145,3.605553609282965,0.008859272170109898,-0.04310183916825385,-3.1613803,12.215737
94,17.663908272654755,4.77199232263797,0.004332928685649037,-0.03118261182218734,-3.5983865,12.093711
3084,19.21803388645929,4.073512970892447,0.006158693015358191,-0.08901261526531315,-4.1146417,12.217242
259,20.928774393379026,-8.795393447601297,-0.07034437845586647,0.00321242096151976,-1.7565252,11.223282
124,15.658260889053501,5.109736585810198,0.04837448488980842,-0.15212167265232734,-3.9678714,11.602308
664,12.950688228086827,7.396042315342733,0.13494011603185194,-0.10733068597571888,-3.100347,12.012621
1618,23.10183964858005,3.3157159044122926,-0.011718920800826494,-0.05445554772383991,-3.3061576,11.935017
77,-15.57236723626815,10.449583630224032,0.5834010277819947,-0.2553318362735747,11.994145,1.94502
211,21.453182807870668,4.222755601380563,-0.004491319796296893,-0.12162210574062009,-3.9377477,11.373092
3089,20.24700033891192,5.415673951290468,0.04539370189656197,-0.07902544090657534,-3.5412388,12.481721
34,4.795752601710946,-9.390158314290357,-0.2986982641602347,-0.031737503749873906,-1.576038,11.63916
95,7.4367699627377775,-2.31819738381621,-0.10286252172292333,-0.23451348719999976,10.94477,6.4183087
265,-7.867174474615462,12.348590701405595,0.33188991529853074,-0.3935491279112254,11.262618,1.9132317
1444,3.09560388311857,-12.653905901280439,-0.1802213699652857,0.12368768567524419,11.461372,6.496855
70,21.63072891434721,4.5464916826691955,-0.008214260387605674,-0.08933284704463053,-3.1518755,11.971226
2103,12.255075137655155,-10.560335726294431,-0.09366608835501855,0.09137928129004297,-1.8724806,11.114655
1883,-0.5823563516073034,0.8021918923203855,-0.009623621762988905,-0.38343408523971306,10.767535,6.4035997
660,7.445569069518581,8.346703518110493,0.1501672822678981,-0.2162873440886124,-4.3078256,11.696821
1461,1.516980822137472,0.8936611297868686,0.21153853639062872,0.1396083913569551,-1.0309073,11.051283
173,23.927779378294016,3.322449830786533,-0.015231628244736334,-0.06869819579663619,-3.8982828,12.223175
178,22.00954127308084,3.6926131221805156,0.008564650005205746,-0.05005721188076046,-3.7202342,12.018784
210,20.05044893059715,3.493433310531241,-0.012643278714108261,-0.10997539653912791,-3.8319552,11.3801155
1378,25.163118242714724,2.6298825932463066,-0.017968539192642498,-0.06912430813263866,-3.7369363,12.094959
1882,21.15851446880513,4.433994351398696,0.004937833850104231,-0.11776510570128884,-3.7817497,11.512099
1777,25.135480025563368,4.273897777368766,0.004344243086005588,-0.06294617140768599,-3.446464,12.068017
1745,-18.929222209231224,4.158088853825882,0.5929308785236445,0.2041579289969456,12.731957,1.9842091
676,17.063129507105486,-8.760641695640748,-0.12541409106079,-0.0018887882346157823,-1.6567748,11.485757
1431,16.89771073615947,7.843064623967946,0.10225102537245691,-0.05058559709059014,-3.4566944,12.622678
677,9.134896277032782,-8.601317762553531,-0.14464741717405935,0.09783793761936062,-1.4517752,11.502845
64,15.899071340623115,-6.5079448020140624,-0.06208081420353833,0.028304429891714982,-1.9530284,11.360406
657,14.30610920673343,-6.547825870460747,-0.07377407016340926,0.03723878046576148,-2.0054486,11.479253
217,19.531427872012078,5.02398130249819,0.041534514960157747,-0.05782129109623937,-4.0984025,12.630755
646,16.13902398832557,-0.09630465243609529,0.004229161946593672,0.027751055079473702,-3.410661,11.662562
645,16.461235321494584,3.23978506571282,0.05138649252049735,0.011398360194720186,-3.728018,12.857973
238,2.4579750956051267,3.136331765922487,-0.1411447866669324,-0.3688661465626419,10.85049,5.2926035
83,-5.792637048627984,-4.09060885487963,-0.043520603066052654,0.34364785677626863,12.885605,2.7105246
279,18.37946877686463,0.716233841921057,-0.05598676563006466,-0.07288243910817872,-3.641132,11.2291
1249,15.254912384605833,-8.997696151149222,-0.1479726583268973,-0.01185138463476741,-1.5413513,11.665574
649,19.590312903194352,2.8557142036520347,-0.04155264856944133,-0.09554655719820399,-3.46638,11.828537
193,15.98090501606241,-7.369015408178933,-0.11210446776091099,0.0016940968491804332,-1.6160473,11.442155
662,10.535473513612267,7.311106580611304,0.16117030980964234,0.00858029491378198,-3.2426946,12.6332
1829,-16.69353425098675,11.14135131326601,0.5750171270300417,-0.3236736372259996,11.895309,1.7625396
80,25.306158425423067,3.5591033809396273,0.0026732733264941116,-0.056879352805519034,-3.6598232,12.04766
206,16.414982371500194,-7.589379462315334,-0.08914492082225405,0.018883998189436244,-1.8172379,11.045083
234,-21.72889337767006,2.0924458268548363,0.000995499870944082,0.7025171690529,12.977565,1.7288002
145,-16.974056659448905,-0.6346639885131484,-0.5219389932698227,0.3206714040562933,13.245472,1.5590119
725,18.371159607206884,2.97812097557618,0.02117693743631798,-0.092893674490006,-3.6664252,12.166537
125,-11.99472941705321,1.5585601222763186,0.3812521753402565,0.2455870307611996,13.220883,1.7153125
82,17.188327131339193,6.725182406810597,0.08668220948339128,-0.05396174167266385,-3.0720928,12.039045
1769,6.393295106370084,-3.943042457015189,0.0036257394169330803,0.1683986784364527,-1.2193533,11.006721
226,1.4112992833510665,-5.58165086253653,-0.23769826506327807,-0.21277130002525976,11.1071,6.6353908
182,21.774573996828696,2.142656215289681,-0.030023590431125107,-0.06161148432840353,-3.6035638,12.488063
296,-13.98541075579837,10.531096223307198,0.3143469527537058,-0.5346419653754831,11.615217,1.8375347
1749,5.861411176960914,6.684978124311094,0.22322948218562505,0.01975766060850803,-4.1720147,12.598808
1916,20.67696507062388,2.8507387988043473,0.011850208864604285,-0.029562385659623623,-3.5628674,12.392079
1891,6.877657966814826,2.6175076090742238,0.06988696981985827,-0.21727551662641306,10.245892,6.576561
117,2.0353990700804045,-8.99910180969544,-0.20010246331525935,0.09657110736394321,11.014642,6.674995
