icpsr,pca_1,pca_2,mds_1,mds_2,umap_1,umap_2
2605,-16.716475305366476,4.50351023865273,-16.34936679201709,10.774468842864264,9.927967,16.954266
10713,-17.655190153955406,1.2894933412023835,-26.495062170520157,2.401057948539374,11.307517,17.550495
13035,-16.623687223476168,-5.788298799614255,-23.010005233420642,-21.57345712263556,11.2718115,16.525684
13047,11.449086965860351,-1.4988604767060405,7.329376228748499,-21.79165376257025,-0.74125654,11.697184
14053,-17.45655004840321,1.4736048660857124,-24.97129062457827,-9.472402734818704,11.880122,17.100346
14066,11.23644348468941,-2.1478351220167786,17.456053526688645,15.959968233724867,-1.2619032,11.960654
14256,-17.805521535242,2.3823475706193142,-24.264278571857947,-5.507965101595107,11.512675,17.12017
14280,-17.93745050734801,4.001582559173881,-21.679333529535395,-1.8801294249171185,10.380849,16.85645
14290,3.7703015368972026,-20.13383975515243,16.370713167493875,32.16403244851951,-3.278406,9.587357
14413,-16.872900344374926,4.171578623117977,-17.130713908809575,10.692516025055165,9.842541,16.881823
14430,-17.925068881620906,5.006031723834712,-18.06725178114396,2.499278884109776,9.867737,17.142832
14435,-19.164916850447657,3.0535871321164723,-23.93071028554153,3.910023901566467,11.694387,17.375864
14448,-11.198142136310635,5.667186866115387,-9.242486274501527,10.38959177791176,9.261888,15.881539
14644,11.178355692329555,-3.4835701160366668,19.770188727468412,15.575465788022269,-0.8078825,10.789272
14647,13.167901340650536,3.2368734356853017,9.865857743590974,-5.101577836465829,-0.40416142,12.225825
14657,13.258311444368587,-0.9780299382659269,16.57395383120479,4.156357297966562,-3.3065329,9.452496
14675,12.64680278874915,-1.065555185333153,14.575719019062323,-9.545536289876601,-3.361036,9.731798
14813,12.7700715841394,3.412950250256403,9.997197762925216,-11.631890478068467,-0.32648596,12.287147
14824,-17.506853408095232,1.7075355685511644,-20.03939471735917,10.774695838958024,11.431058,17.372755
14854,12.771974777460363,4.586324164598988,8.792396392426571,-9.451986600678675,0.27018777,12.578101
14863,8.902992031143059,2.7656218976676588,6.9199799387297025,4.973270219018627,0.83587325,11.920417
14869,11.457307830456916,5.192583235410343,6.164560747429007,-10.015887056189802,0.25369865,12.788259
14873,-17.050961856394004,4.214649770879998,-20.947962289342154,-8.555399781478066,10.178241,16.683338
15000,-17.33722146605182,1.219448938820387,-22.23604625614937,-13.996974580463384,10.095657,17.07847
15005,-17.42146726197504,2.08420876506602,-19.460761128930248,12.65628960538233,10.182178,16.798113
15014,13.53336282228528,-3.6732205698094376,23.73906161519729,7.800479385406091,-2.468576,9.435011
15019,-11.559850510465898,5.589127985221544,-13.103563882153454,-10.865593169899848,9.706385,16.528294
15029,-16.954830738728663,2.4441913841087985,-20.263404870284262,-10.249609098851101,9.989604,17.220348
15033,-17.974039601223584,5.434394901456891,-17.613861613555223,1.669467348936798,10.100817,17.080475
15072,-17.178850181935974,-1.2945025165259487,-17.2207083020915,20.61661657642221,11.860203,16.940365
15085,13.414979264079184,-0.3059905450165213,17.76910664742624,-13.788729574751661,-2.6159203,10.466071
15092,11.059770404315296,-5.975480079281017,17.558023964757687,14.913997539114403,-3.1148274,9.907366
15124,-16.180401785967156,5.429687687296472,-18.409342833805056,-11.542427762662035,10.887393,16.503622
15413,11.557759681097616,-0.2937521475083059,14.94252454279115,11.769886962896939,-0.36841363,11.807242
15420,13.886442301874677,-0.53955418032336,19.248977943462158,-11.695015308249564,-1.4510752,10.353591
15431,-17.198473918101843,1.5989250671555206,-22.553078133835072,-12.193364275234144,11.770196,17.458218
15438,-18.2401188190205,5.358456334995244,-19.02110455424882,-0.11590611014742921,10.228506,17.083641
15444,-15.799766330715602,-8.737354687855378,-22.046931483619005,-24.420800406893434,11.906011,16.485966
15445,13.463966534616203,2.6076104637307096,11.187244724462094,-6.126514830758314,-0.7995226,11.372415
15446,12.737925182382424,1.4188979422110712,10.395239992551405,-1.3854177296718562,-0.5070937,11.016848
15448,-18.670588371515507,1.5087008996267988,-26.674728175065308,4.42959021560994,10.376024,16.939957
15453,-11.214864768356474,2.1329525645050134,-7.538058885547509,19.204698690990192,9.417002,15.90999
15454,-18.95447353370554,4.470929733211583,-20.921145492388835,1.3946190436010866,11.479761,17.193172
15455,11.809127447192836,-1.08021613084074,10.78158900672753,-16.566482381490285,-3.2633953,9.362579
15603,-15.871980573459535,1.2418085603813864,-13.9023981421448,18.09911025379219,10.142197,17.196175
15612,-17.799307196793652,3.809902756174328,-20.05676890658145,-3.81666467017466,9.87128,16.95433
15613,-18.37079564500306,4.251841193308896,-23.639692045353932,-1.3111353217330977,11.335889,17.304792
15616,-17.11525588231598,-0.03142967473557131,-19.459599788873813,16.303281462379132,11.378557,16.895311
15619,-12.648803450233217,-21.736710204207913,-21.76050756401352,-34.808419078922164,12.345541,16.360586
15621,12.971932638617176,-1.640287211386758,21.380586799402455,-8.119754460147456,-3.171346,9.415174
15627,13.686492457456165,-0.2471241426950992,16.539012235001298,2.064294392911727,-3.04642,9.469859
15634,11.405163306818823,4.330773734601845,6.436691292095094,-12.949089174475553,0.38213095,12.795863
20100,13.761731366949135,-0.3950864862028251,23.628393577495558,-3.2927533095331585,-2.9800262,9.219019
20102,-0.11736555341210526,5.1527711125933475,1.5440291253096328,12.778082971314497,8.628307,15.575314
20103,-17.85830682462915,1.5097426560642844,-24.55976409776251,8.855423914370451,11.532605,16.89278
20104,-17.726104351123446,5.037752611058146,-17.183762653873078,1.4089040668189952,9.595174,16.8527
20107,13.973555989245444,0.7761765433174397,16.906253848044802,-10.024185731641188,-1.6449581,10.747604
20108,-17.72462594147334,4.908556732893479,-17.630277581930876,0.49715961710838547,9.592979,16.806244
20110,13.697363893799112,-0.45088352469041526,19.622494647191346,4.349982369357411,-2.2877593,9.870739
20111,13.04632924965151,4.90948809536665,9.38038684064425,-8.761351334957538,0.1536688,12.734431
20116,8.208878741957673,-2.290073014882004,11.2435623262038,15.51821170968034,-3.3175087,9.787823
20117,14.445131271477567,-2.3044734879885396,24.43833247414048,2.0986943774207742,-2.5664442,9.961371
20119,-16.957218699248333,3.8283970007732835,-17.17588618895578,8.776992370915453,11.043879,16.83348
20120,13.799018168325135,1.9848479611049752,12.15843035847813,-3.3660989301409585,-1.4106162,11.318152
20122,-16.607669416520825,1.7149764066051285,-20.18653691845002,-13.41358501909127,11.03538,16.150314
20123,12.145302015101638,-6.880337960123413,12.80962388233363,-26.45255918250129,-1.3042682,10.139975
20124,13.538635253735922,0.5091294365620661,16.423331526925534,-14.931561617255188,-1.6189439,11.139359
20125,12.63125510884092,3.9496101035080087,8.60382106449714,-4.909669222506772,0.18873028,12.385564
20129,-17.42567100832185,4.656732002253694,-17.17475710152496,4.343485308370158,10.115414,16.490839
20130,12.415319583914012,3.0790703530638286,10.01562210286711,2.319006903938738,0.16067658,12.252433
20131,13.1062033125012,-1.6406268146457554,15.365982313843494,-19.43267760289529,-1.6742651,11.115131
20134,13.01225260080522,2.9487748348377734,9.761795278475539,-1.7658805146437304,-0.21653262,12.166762
20135,10.56366485042023,1.8604471886713352,5.401136371106766,-15.890655233860398,0.41007578,12.092906
20136,-17.317752269516138,4.490485009513983,-18.316342192558313,-2.634099717521543,9.790306,16.808834
20138,14.197177032946726,0.5582921420813275,19.171138563183458,-5.980197338624164,-2.569072,10.176121
20139,11.735076772063161,-2.5666528945657587,8.97014071115364,-22.65775266048309,-2.0937529,10.867864
20140,1.3918937567650729,4.7631464267190635,-3.351492377665692,-14.531706487855345,8.554091,15.497336
20143,13.47057949527714,3.3296251367118,10.82447491686932,-4.196262730748815,-1.2248311,11.624566
20144,12.696918198340125,-2.4628183052886987,20.041046155200597,11.151868519823532,-1.969747,10.817163
20145,-15.839718876025533,5.659065905197229,-15.246755702445327,0.19223431491129397,9.540715,16.60152
20146,12.320290177857162,4.451216995082361,7.867290248048229,-6.573862967396542,0.38520265,12.248554
20147,-17.79876234503617,1.422939903750313,-22.042414367902857,10.02920166177925,11.363343,17.66741
20300,12.895775062513042,2.8810324250195456,10.0843358322242,-15.2798733216871,0.059245095,12.570591
20301,12.847186251611033,4.53608356506872,8.902173992314497,-8.141727151334319,-0.026242938,12.522356
20304,14.165076020671046,0.48048761657613215,19.856716942329573,-0.6354671625904946,-2.3662522,9.824341
20305,-18.574966032406014,2.6043364983411075,-24.87229780248707,6.528228054955757,11.743452,17.504395
20306,-7.770732519859373,-5.732652747662068,-3.155934381777843,29.489569716724628,9.702469,15.811912
20307,13.931200591493035,1.9519841676933485,13.839086411090994,-10.393464220723303,-1.3093047,11.613205
20310,-18.828797854048197,1.0217219273597775,-27.64478671493849,-1.7433009765085354,11.9296875,17.324728
20316,11.062212833034392,2.7652063503827438,11.621072847027031,10.438946339873038,0.46593773,12.729595
20319,13.285302290824706,-1.656283369192223,23.689037439856012,-0.48140530520744124,-2.6524112,9.950543
20321,-16.597188378176522,4.219889781579546,-15.727981861365496,5.118566044180644,9.555504,17.51633
20325,13.4111349640913,0.7291503644379587,16.754008746574723,-13.57348951113738,-1.9266659,11.026756
20326,-8.309719699290731,5.132668464636462,-5.7277971854325775,12.851835437577776,8.827256,15.771053
20328,-15.713422734896305,3.222860434804385,-15.332157210132698,-1.5279434903890825,10.887806,16.961605
20329,-15.795947907203951,3.7813739727843783,-14.005747265770072,11.855794194413773,9.88855,16.445175
20330,-17.53800491612407,4.050033089744125,-17.704777611734666,4.734497731972516,9.650705,17.263674
20331,13.150993844544223,1.682397004070259,11.49236332747644,-0.660264707576713,-0.84796613,10.779805
20332,9.425661647890664,-5.067592783370053,16.849253231803274,20.215068134745547,-1.2161974,10.204641
20333,14.517459635214868,1.7122106774878316,14.178377584983915,-4.39149346904029,-1.4860541,10.869641
20336,14.098820682916983,-0.3367899357084838,20.89100419897042,0.8661724223758712,-2.5718386,9.677311
20337,13.332593398021078,1.1148610834055361,15.978524925196695,6.036105651305703,-2.2263343,11.163004
20340,-15.621430492730445,2.034661697335043,-13.37149620863034,17.20922917097545,9.887411,17.38069
20341,-17.55124405689616,5.648223362688055,-17.62869877182003,3.367921329618547,9.912568,17.151571
20342,12.029434314195576,4.581793995354572,7.203766197953835,-10.4035883152745,0.5364557,12.343009
20343,-16.872827629983064,5.300495736185088,-18.667321037613405,-5.6142305581049925,10.711478,16.700132
20344,12.887013909989914,4.063187075096691,9.336353727216975,-10.143568339429507,0.10761217,12.801723
20345,9.980115378080292,3.787918540490925,6.543096495250951,1.3827190948643961,0.67865646,12.061247
