icpsr,pca_1,pca_2,mds_1,mds_2,umap_1,umap_2
633,-2.1435541034607897,0.7655687518671742,0.10979734457520715,1.7185029199621986,15.370425,9.828716
1077,-8.4750568416621,0.6124240995962883,-16.657277210218442,-21.662367143422575,15.278258,10.355301
1087,7.747024283192351,-3.318642312026146,10.592440889581958,-6.9411942200794154,8.012423,6.435878
2009,-2.0832399164392537,2.452731252924987,-0.8796463931499076,4.817383233484627,9.794658,7.6575327
2605,-7.68246996169525,3.3911173336993774,-11.654471743878538,4.8267433065273195,16.996363,10.488015
3078,-6.2624425200109455,3.2263341231108713,-7.588292963475279,-6.048991685475091,16.379705,10.843829
5101,-6.598274120195791,5.191021964585923,-9.565811240092387,-5.488779622690384,18.07884,11.074781
6455,10.823266572242096,-4.268727736621397,17.308513470310594,14.390049148755695,6.8501596,4.534992
6845,-3.9031769844163544,3.9591380669968923,-2.466102215296702,-1.0704164471498694,15.008182,10.269128
7333,-20.67266562468442,-30.37229224517807,-28.716116023403504,25.979225856968107,9.932953,-0.55740625
8080,-5.903503672265132,1.67217101430789,-7.795032556700582,-12.491666423616463,16.329382,10.354702
8672,-5.563004140887937,2.7093596730844824,-7.202593169851884,7.3550806550657475,15.871729,10.529752
10075,-4.035300389760758,2.641550489071317,-4.8816455249182,9.381283645951441,15.128354,10.169784
10391,-20.243256975698085,-30.304608700552805,-29.26424051370395,26.185649544055963,10.002699,-0.48784205
10421,-7.731976469253365,3.187775104830344,-14.043737380412855,-1.3731300227900043,18.028215,10.572313
10520,-5.546717723624379,6.628650166799039,-10.10085071755708,-19.392744004159947,17.81105,9.7464905
10566,-9.373010589555712,0.10443053210219191,-18.41090828473441,4.323204423388337,17.4725,11.067218
10573,-7.796810987040358,1.3582379308724577,-14.44373540653088,8.081667124374324,17.272577,10.472235
10583,-7.595067699814835,3.80804470719674,-12.223565835988344,-4.374299616027662,18.167318,10.586068
10588,-5.526345982474941,2.042811692952696,-7.086642915668475,8.538882151434963,16.06944,10.458744
10595,-9.4614832166924,-3.1269146804246932,-22.250531112835233,-8.830806460658867,18.068317,9.848429
10596,-0.5403699610016769,0.5616337317753867,1.4856418888008558,-10.421033866430337,10.362763,6.6045885
10607,3.293199886737824,-4.43555970681643,5.736914782349141,-16.823195695665223,8.898367,6.243147
10614,-4.3532911369059555,2.5162561042459743,-4.383388943743867,4.681615943798047,15.505142,10.645818
10616,4.924723878795252,-2.3133824288258604,6.895709401119006,12.110729930594372,8.737863,7.5063744
10621,-6.963330472115225,4.186229925538051,-13.125089267552818,-9.992402997453784,17.922348,10.845397
