aktørid,pca_1,pca_2,mds_1,mds_2,umap_1,umap_2
647,9.585250630216443,9.416646565019253,-28.68466063317517,2.917753584323558,12.448897,8.131445
215,-2.1020164613156727,-5.2379834717829175,-22.03803697317317,22.078503354957174,-3.8689814,-5.2477026
856,-2.9766760061431676,-0.9973822837827848,30.36210846423067,-5.6752504630365515,-5.9185762,-6.502767
149,6.190323979745264,-3.3245948979316684,-25.947515287073813,7.3349676923702,13.597994,6.4211955
350,17.207090321349163,5.602150387006351,-24.674708204286706,-13.16169252971797,12.2104,7.472835
49,22.340996809142304,4.76207950577974,-21.148220074872267,-21.032301415377628,12.431609,7.4523787
183,22.956052505253666,3.605588016428384,-19.205323077627455,-24.99112172434907,13.370167,8.203253
94,17.663908272628287,4.77193434640812,-26.72710487150825,-14.32751844125685,13.272333,7.7357397
3084,19.21803388648113,4.073456434542321,-21.093564872421883,-16.282707804887835,12.524541,8.227309
259,20.928774393361355,-8.79541167353436,-5.206203599198633,-30.064563764623944,13.541752,6.2729855
124,15.65826088919075,5.109709796129054,-24.173543986336668,-10.662104025544867,12.624805,7.325875
664,12.95068822800685,7.396128432206397,-28.54219560175071,-4.517915394607798,13.56195,7.773389
1618,23.10183964872924,3.3156522793577836,-20.131335590096107,-24.2406406228657,13.196954,7.5721335
77,-15.572367236263611,10.449572131852138,20.036509770659126,21.969492238373604,-5.317691,-8.213227
211,21.453182807894635,4.222827756805352,-23.726184115135286,-18.964774073687853,12.592321,7.361847
3089,20.247000339092512,5.415548838778573,-17.797919333858676,-22.337549852475398,13.0386095,8.023307
34,4.795752601678781,-9.390192171685067,-18.76108590909648,0.6918936314224244,14.0251,5.78923
95,7.436769962938237,-2.318365562120552,12.151456248301704,-20.225135919612292,-3.6608274,-4.4750857
265,-7.867174474638121,12.348730611795473,-12.537950464768388,25.587637620593124,-5.0270696,-8.6064415
1444,3.095603883236238,-12.653920862134383,21.987387124585556,-17.167948785021224,-4.162127,-4.891015
70,21.630728914434478,4.5464462120171145,-24.639245253255826,-19.639568117513743,13.59658,7.690846
2103,12.25507513763258,-10.560385549868498,8.629802564912998,-28.789265831563213,13.489679,6.4609303
1883,-0.5823563514115153,0.8020936631409852,-18.76104170410658,17.191737829186117,-3.531932,-4.496005
660,7.4455690693703,8.346881290225639,-27.46271015358937,5.96654225382058,12.228832,7.508769
1461,1.516980822180164,0.8936942739946151,23.59058065609262,-16.429774451809696,13.052912,6.077848
173,23.927779378238835,3.322416128295146,-13.931565863005124,-28.0735915181916,12.654511,8.030672
178,22.00954127310772,3.6926417028968612,-14.979080634839736,-27.96341599602387,12.775017,7.651942
210,20.050448930507407,3.4934631504320004,-19.882009795789042,-18.456672031249422,12.426007,7.2844324
1378,25.16311824267583,2.6298778139216292,-16.196615057170447,-27.12068871722037,12.977033,7.6624765
1882,21.15851446876173,4.434065979582158,-22.16586341067438,-19.871465702181432,12.541042,7.404031
1777,25.135480025653106,4.273863210444732,-21.471173678753047,-24.13883506142564,13.278006,7.687087
1745,-18.92922220923925,4.158049747458682,4.2396332057118995,27.020253719241143,-6.5744615,-8.387411
676,17.06312950721527,-8.760729666880097,-1.619419166824663,-30.421693435574483,13.695392,6.1237063
1431,16.897710736381203,7.8429819252358906,-29.68769068177446,-10.243598815900995,13.0447445,8.080581
677,9.134896277048439,-8.601304192311204,-10.30987610736302,-13.84389877717618,13.549275,5.8885565
64,15.899071340692068,-6.508076003367175,-0.16833426090645204,-27.697822430012973,13.655184,6.341193
657,14.306109206708252,-6.547827676126521,2.148428479139383,-27.17243836886465,13.911348,6.4153514
217,19.53142787214227,5.023855213091468,-15.688648677337152,-21.224832111203558,12.495814,8.513501
646,16.13902398826087,-0.09629001844834659,-7.190290686078126,-29.191335708231907,12.926278,7.677643
645,16.461235321416467,3.2398290579352476,-21.488778198030612,-12.781057247522195,12.876129,8.40786
238,2.4579750956927344,3.136273756469368,-23.798702860506836,13.72129951003808,-3.4478273,-6.6234922
83,-5.792637048625734,-4.090790756462743,-8.342562739961084,16.889905044694896,-5.72039,-7.271268
279,18.379468776818914,0.716260679594223,-13.725616288152105,-21.120607865068067,12.352414,7.6187816
1249,15.254912384729524,-8.997857565707621,1.7760119044266656,-29.349158225713833,14.018604,5.9337587
649,19.590312903189414,2.8556935179874694,-18.59293493619755,-19.713205535255167,12.974296,7.5799456
193,15.98090501608793,-7.368995378237188,0.23222335625278864,-30.381329454218434,13.911239,6.1324644
662,10.53547351338405,7.311352994941062,-30.392756453438018,1.029563811066849,13.23939,8.207034
1829,-16.69353425098122,11.141334360561114,-0.5197630331731016,28.68670824931451,-5.361786,-8.240018
80,25.306158425378143,3.559152995962664,-17.970966503672102,-26.471575135950445,12.83916,7.895245
206,16.414982371396555,-7.589229315983647,-2.7299524066033745,-28.558807798844875,13.850799,6.2321825
234,-21.72889337768604,2.092456367502903,7.766298617252148,25.820690290328503,-6.588541,-7.563005
145,-16.97405665951647,-0.6346044284653424,19.39260598514386,15.983797713128418,-6.1884828,-7.8923397
725,18.371159607204557,2.9780601270104268,-9.827658965946597,-26.637075242021908,13.29803,8.117989
125,-11.994729416959634,1.5585104740732973,-3.8937063575215,24.908217706233874,-6.927824,-7.8005834
82,17.188327131290283,6.725233910132726,-27.424083251521516,-10.760274459688324,13.558155,7.9872336
1769,6.393295106231191,-3.9429004770504212,15.653676259918775,-24.92884486682947,13.134982,5.8928814
226,1.4112992834117484,-5.581602656637601,24.12498142751409,-12.888614084760174,-3.8213105,-4.550822
182,21.774573996778965,2.142728377101555,-11.566124699399627,-28.920613464645786,13.274647,8.176421
296,-13.985410755783537,10.531101412213713,-4.137267653304754,27.769823745429438,-5.2033205,-8.521299
1749,5.8614111770079855,6.685106387312443,-28.191844777036525,9.584710138308921,12.331596,8.45757
1916,20.676965070631585,2.8507023561756935,-16.093603153085898,-24.388093009463265,13.081222,8.227755
1891,6.877657966645071,2.6176334008119615,-12.11013095130483,-3.8217325796513926,-3.2606537,-4.154026
117,2.035399070078016,-8.999077216556055,17.772632784480184,-14.254971728851446,-3.4962952,-5.2920012
164,15.909793505625128,6.756062344268161,-28.02784936704606,-8.070518161687119,13.647093,7.6736875
126,9.58866284506005,-5.253625899839134,10.0236419201929,-26.443313619261964,13.807225,6.5474277
258,-7.318320968606356,-4.510564253177222,16.052945216121113,3.7084090864586323,-4.824454,-6.672376
351,-15.69679245775466,4.487349583259009,-0.35571965456632965,23.13859590108551,-6.275563,-8.773481
650,13.395662812672278,-2.777264028385442,-6.638787573009416,-15.078789729127896,-2.8899012,-4.314542
1881,-5.576984322581984,-5.308510046105595,20.537200485659984,-0.5633787205550884,-5.8330746,-6.132929
1778,-1.4100918270366884,-8.631739883774676,12.824919945382613,-4.491066860008165,-4.1532044,-4.8653917
1455,3.786784728937007,-10.29088123906012,12.465591314220006,-11.912663509764837,-3.694166,-5.1968155
4428,-24.284760080619286,1.4777156909842637,11.863014955918848,25.08543491392425,-6.3115945,-7.890902
220,-1.8461453366661174,-10.934848143127363,22.926675999066898,-6.598551267628197,-4.068004,-5.609256
1325,-6.29995144947985,15.089680402075292,-12.990638210100935,20.473290786077616,-4.374645,-8.446373
1440,5.8433402912443695,0.7611495431243317,6.02051626317039,-14.613852145664122,-2.732297,-4.6692095
3088,4.732312177727387,-1.27331923214266,-0.2793798800863659,-6.272583634409078,-2.6386232,-4.3248763
216,13.798428639267884,-7.269169256229414,5.360893116791206,-29.094504280334977,13.804178,6.45089
1805,1.1187392667161773,-14.058851466373511,26.1563002932422,-11.74964588519151,13.8153105,5.237651
1845,-20.586566910911053,-1.3363382184543586,15.637301404008106,19.518958995550488,-6.146779,-7.5099916
197,11.779027149477997,-2.7666182436071973,-1.3654894840644378,-17.497919236037397,-3.2972124,-4.3676376
1311,0.6718321865236194,3.3285886151975332,22.271687119887204,-11.127841092037352,-2.9892051,-4.798037
5593,-9.421714041035267,-9.136398658070497,22.54594985118631,5.55135519007775,-4.4229603,-6.5943584
1731,-10.06108586212257,11.477918129884529,-9.097632881268051,27.11100186056256,-5.460782,-8.385483
801,3.830702331932795,5.318903148208213,-12.923405447245843,3.115338594286836,-2.1682913,-5.1213803
1887,0.48811066778190665,-5.189592901454877,-20.80575851597497,15.426779488437049,12.805228,5.78929
244,11.88251475019212,-2.912968522476559,-3.384983173649109,-16.13325782537488,-3.293683,-4.308282
364,7.549853710029089,-4.040732105698256,-24.868979142640523,2.0012023778689487,13.259494,6.018941
47,-0.8448399857065835,-11.925804219482556,18.343641182269035,-7.356993011108826,-4.3753753,-5.47076
129,2.021840088746974,-2.5663568745322047,20.949336527752926,-19.35831046588469,12.938481,6.216925
5905,-1.882008361771887,-8.875313112229973,20.099722276780287,-5.519298502465535,-3.986207,-5.9724813
668,-13.52173628722172,-3.295784221346276,19.461914351754054,11.24330955756021,-6.134723,-7.593802
3081,14.386133738019792,5.5572678685854395,-29.513649142427397,-6.271268490086626,13.724638,7.776909
280,2.1579860109319435,-0.4136561686659466,-1.8514875259993369,-1.2839813794336927,-3.1251984,-3.7839496
235,-8.170419871092049,-8.475492602466154,19.73856149439367,4.467511190371923,-4.960045,-6.7939916
28,-20.234543608374928,-2.975708189419255,19.3768323185496,19.0601576983839,-5.585561,-7.122391
