14404,11023,0.4282201045189056
14404,11007,0.4202274823240086
14404,11037,0.4283738087918844
14404,14219,0.43882569935444204
14404,10788,0.4256071318782662
14404,14276,0.43313864125422685
14404,14410,0.4391331079003996
14404,12014,0.38210882262526896
14404,14467,0.4100830003074085
14404,14026,0.43790347371656935
14404,13048,0.42883492161082076
14404,12038,0.4283738087918844
14404,14016,0.4420534890869966
14404,8032,0.4352905010759299
14404,10446,0.3688902551490931
14404,14451,0.4300645557946511
14404,14429,0.41254226867506916
14404,14227,0.4300645557946511
14404,10587,0.42191822932677525
14404,14455,0.2305564094681832
14404,14000,0.42683676606209653
14404,14259,0.44589609591146634
14404,14004,0.42099600368890255
14404,14234,0.43406086689209955
14404,14061,0.4280664002459268
14404,10625,0.40869966185059947
14404,13027,0.42944973870273595
14404,8507,0.425760836151245
14404,10075,0.41684598831847525
14404,8564,0.42745158315401166
14404,11005,0.43728865662465416
14404,11036,0.4365201352597602
14404,5924,0.4362127267138026
14404,14419,0.4016292652935751
14404,14045,0.4468183215493391
14404,14009,0.3802643713495235
14404,6584,0.43190900707039653
14404,10719,0.4438979403627421
14404,3321,0.4391331079003996
14404,10710,0.43160159852443897
14404,14003,0.4409775591761451
14404,14427,0.4216108207808177
14404,13008,0.4229941592376268
14404,7845,0.4057792806640025
14404,3242,0.4159237626806025
14404,14464,0.4259145404242238
14404,14411,0.44651091300338147
14404,6845,0.4468183215493391
14404,14272,0.41177374731017524
14404,14466,0.43329234552720564
14404,13045,0.4002459268367661
14404,12035,0.4363664309867814
14404,94428,0.4165385797725176
14404,11035,0.43221641561635415
14404,10773,0.4409775591761451
14404,14456,0.4412849677221027
14404,14437,0.42391638487549954
14404,10569,0.43329234552720564
14404,11000,0.43698124807869654
14404,12011,0.4420534890869966
14404,10700,0.21026744543498307
14404,12029,0.42253304641869044
14404,13018,0.419920073778051
14404,14072,0.4377497694435905
14404,12033,0.4314478942514602
14404,14424,0.4312941899784814
14404,14249,0.44020903781125115
14404,10579,0.4202274823240086
14404,10614,0.42960344297571473
14404,13042,0.4392868121733784
14404,14001,0.4203811865969874
14404,14005,0.42668306178911775
14404,11067,0.43513679680295114
14404,8866,0.42745158315401166
14404,14420,0.40869966185059947
14404,10616,0.4223793421457116
14404,8549,0.3931755302797417
14404,14038,0.4357516138948663
14404,14469,0.35951429449738703
14404,14018,0.428681217337842
14404,14048,0.41361819858592064
14404,14416,0.4392868121733784
14404,10525,0.427912695972948
14404,14233,0.4357516138948663
14404,14031,0.43590531816784506
14404,10716,0.4285275130648632
14404,13056,0.4176145096833692
14404,14402,0.4263756532431602
14404,14237,0.42960344297571473
14404,14270,0.41054411312634487
14404,14465,0.4363664309867814
14404,14007,0.42683676606209653
14404,10733,0.43667383953273897
14404,13007,0.21026744543498307
14404,14262,0.43175530279741775
14404,14063,0.21057485398094067
14404,9802,0.42898862588379955
14404,10550,0.4203811865969874
14404,14222,0.430833077159545
14404,14291,0.43728865662465416
14404,10721,0.4334460498001844
14404,14418,0.4214571165078389
14404,10783,0.43897940362742083
14404,1077,0.4277589916999692
14404,13023,0.40424223793421454
14404,12023,0.395173685828466
14404,10567,0.43298493698124807
14404,14462,0.4312941899784814
14404,14438,0.43313864125422685
14404,14251,0.4435905318167845
14404,12007,0.4179219182293268
11023,14038,0.4437442360897633
11023,14464,0.43390716261912077
11023,14429,0.4205348908699662
11023,12014,0.39010144482016595
11023,13008,0.4309867814325238
11023,13038,0.3990162926529357
11023,14462,0.4392868121733784
11023,3321,0.44712573009529666
11023,12033,0.4394405164463572
