Source,Target
17,33
17,47
17,64
17,70
17,71
17,80
17,84
17,95
17,132
17,133
17,141
17,173
17,178
17,182
17,193
17,194
17,197
17,206
17,210
17,212
17,217
17,244
17,245
17,249
17,257
17,259
17,264
17,279
17,280
17,645
17,646
17,650
17,651
17,653
17,657
17,676
17,678
17,679
17,725
17,801
17,951
17,1124
17,1249
17,1256
17,1280
17,1299
17,1378
17,1444
17,1455
17,1478
17,1747
17,1757
17,1767
17,1777
17,1822
17,1882
17,1916
17,2103
17,3042
17,3083
17,3085
17,3992
17,5905
17,7633
33,84
33,226
33,264
33,379
33,1280
33,1747
33,1767
33,1822
33,3042
34,56
34,64
34,70
34,80
34,82
34,132
34,163
34,173
34,178
34,182
34,193
34,194
34,206
34,210
34,212
34,217
34,238
34,245
34,279
34,645
34,646
34,649
34,657
34,665
34,676
34,677
34,725
34,1047
34,1124
34,1249
34,1299
34,1378
34,1431
34,1757
34,1769
34,1774
34,1777
34,1882
34,1916
34,2103
34,3081
34,3090
47,84
47,257
47,264
47,651
47,653
47,679
47,951
47,1280
47,1747
47,1822
47,3042
49,34
49,56
49,64
49,70
49,80
49,82
49,83
49,84
49,94
49,108
49,124
49,129
49,131
49,132
49,163
49,173
49,178
49,182
49,183
49,193
49,194
49,197
49,206
49,210
49,211
49,212
49,216
49,217
49,238
49,244
49,245
49,257
49,259
49,264
49,271
49,279
49,364
49,645
49,646
49,648
49,649
49,651
49,657
49,660
49,662
49,664
49,665
49,675
49,676
49,677
49,679
49,725
49,801
49,951
49,1047
49,1124
49,1172
49,1249
49,1280
49,1299
49,1378
49,1431
49,1461
49,1618
49,1747
49,1749
49,1755
49,1757
49,1769
49,1774
49,1777
49,1805
49,1822
49,1844
49,1882
49,1887
49,1916
49,2103
49,3042
49,3081
49,3083
49,3084
49,3085
49,3089
49,3090
49,3992
56,80
56,82
56,132
56,163
56,182
56,206
56,212
56,662
56,725
56,1124
56,1299
56,1757
56,1769
56,1774
56,1916
56,3090
64,56
64,80
64,82
64,83
64,84
64,132
64,163
64,182
64,193
64,194
64,206
64,212
64,217
64,238
64,245
64,257
64,264
64,279
64,645
64,646
64,649
64,651
64,653
64,657
64,661
64,662
64,665
64,675
64,725
64,951
64,1124
64,1249
64,1280
64,1299
64,1747
64,1749
64,1757
64,1769
64,1774
64,1822
64,1916
64,3042
64,3090
70,56
70,64
70,80
70,82
70,84
70,129
70,132
70,163
70,173
70,178
70,182
70,193
70,194
70,206
70,210
70,212
70,217
70,238
70,244
70,245
70,257
70,264
70,271
70,279
70,364
70,645
70,646
70,649
70,651
70,657
70,660
70,662
70,665
70,675
70,676
70,677
70,679
70,725
70,1124
70,1249
70,1280
70,1299
70,1378
70,1431
70,1461
70,1747
70,1749
70,1757
70,1767
70,1769
70,1774
70,1777
70,1822
70,1844
70,1882
70,1916
70,2103
70,3042
70,3081
70,3090
71,34
71,49
71,56
71,64
71,70
71,80
71,82
71,83
71,84
71,94
71,108
71,124
71,129
71,131
71,132
71,163
71,173
71,178
71,182
71,183
71,193
71,194
71,197
71,206
71,210
71,211
71,212
71,216
71,217
71,238
71,244
71,245
71,257
71,259
71,264
71,271
71,279
71,280
71,364
71,645
71,646
71,648
71,649
71,651
71,653
71,657
71,660
71,661
71,662
71,664
71,665
71,675
71,676
71,677
71,679
71,725
71,801
71,951
71,1047
71,1124
71,1172
71,1249
71,1280
71,1299
71,1378
71,1431
71,1461
71,1618
71,1747
71,1749
71,1755
71,1757
71,1767
71,1769
71,1774
71,1777
71,1805
71,1822
71,1844
71,1882
71,1887
71,1916
71,2103
71,3042
71,3081
71,3083
71,3084
71,3085
71,3089
71,3090
71,3992
80,82
80,84
80,132
80,182
80,206
80,212
80,264
80,653
80,675
80,725
80,1280
80,1299
80,1747
80,1749
80,1757
80,1767
80,1769
80,1774
80,1822
80,1916
80,3042
80,3090
82,182
82,212
82,1747
82,1749
82,1769
82,1774
82,1916
82,3042
83,80
83,82
83,182
83,212
83,725
83,1124
83,1916
84,82
84,182
84,212
84,226
84,653
84,725
84,1280
84,1299
84,1319
84,1478
84,1747
84,1757
84,1767
84,1774
84,1822
84,1916
84,3042
94,34
94,56
94,64
94,70
94,80
94,82
94,108
94,124
94,129
94,131
94,132
94,163
94,173
94,178
94,182
94,193
94,194
94,197
94,206
94,210
94,211
94,212
94,216
94,217
94,238
94,244
94,245
94,257
94,259
94,264
94,271
94,279
94,364
94,645
94,646
94,649
94,651
94,657
94,660
94,662
94,664
94,665
94,675
94,676
94,677
94,679
94,725
94,1047
94,1124
94,1172
94,1249
94,1280
94,1299
94,1378
94,1431
94,1618
94,1747
94,1749
94,1757
94,1769
94,1774
94,1777
94,1805
94,1822
94,1844
94,1882
94,1887
94,1916
94,2103
94,3042
94,3081
94,3083
94,3084
94,3089
94,3090
95,33
95,84
95,141
95,197
95,226
95,244
95,257
95,264
95,379
95,651
95,653
95,679
95,801
95,951
95,1256
95,1280
95,1444
95,1478
95,1744
95,1747
95,1767
95,1822
95,1883
95,3042
95,3085
95,3992
95,7633
