Source,Target
18,78
18,113
18,119
18,263
18,18696
38,59
38,84
38,112
38,118
38,160
38,164
38,187
38,213
38,257
38,266
38,366
38,15770
38,15776
38,15785
38,15794
38,16180
38,16351
38,16503
38,16610
38,16728
38,17628
38,18692
38,18696
38,18697
38,18702
38,18705
38,18707
38,18714
38,18715
38,18716
38,18717
38,18718
38,18719
38,18720
38,18725
38,18727
38,18729
38,19475
39,59
39,84
39,112
39,176
39,191
39,214
39,266
39,667
39,9976
39,15770
39,15775
39,15776
39,15785
39,15787
39,15792
39,15794
39,16180
39,16351
39,16582
39,16610
39,16728
39,17628
39,18692
39,18694
39,18696
39,18704
39,18705
39,18706
39,18707
39,18714
39,18715
39,18716
39,18718
39,18719
39,18720
39,18725
39,18727
39,18729
39,19475
44,9976
44,15785
44,18704
44,18707
44,18727
49,59
49,72
49,78
49,80
49,82
49,84
49,88
49,93
49,97
49,99
49,102
49,112
49,113
49,118
49,119
49,120
49,121
49,125
49,127
49,129
49,130
49,139
49,160
49,162
49,163
49,164
49,168
49,180
49,183
49,184
49,187
49,191
49,192
49,194
49,200
49,201
49,213
49,214
49,217
49,246
49,257
49,260
49,263
49,266
49,296
49,366
49,1454
49,9976
49,11702
49,15762
49,15770
49,15774
49,15775
49,15776
49,15785
49,15787
49,15790
49,15794
49,15800
49,16180
49,16351
49,16503
49,16610
49,16728
49,17141
49,17628
49,17629
49,18265
49,18692
49,18695
49,18696
49,18697
49,18698
49,18699
49,18700
49,18701
49,18702
49,18704
49,18705
49,18707
49,18710
49,18711
49,18712
49,18713
49,18714
49,18715
49,18716
49,18717
49,18718
49,18719
49,18720
49,18721
49,18725
49,18727
49,18729
49,18882
49,19475
49,19637
50,49
50,72
50,78
50,80
50,82
50,93
50,98
50,99
50,102
50,113
50,119
50,162
50,164
50,168
50,180
50,183
50,187
50,192
50,194
50,246
50,263
50,266
50,296
50,11702
50,15774
50,15800
50,16351
50,17629
50,18265
50,18695
50,18696
50,18697
50,18698
50,18699
50,18700
50,18701
50,18702
50,18711
50,18715
50,18716
50,18720
50,18721
50,18724
59,84
59,112
59,172
59,176
59,191
59,192
59,214
59,366
59,667
59,9976
59,11702
59,15762
59,15770
59,15775
59,15776
59,15785
59,15787
59,15790
59,15792
59,15794
59,15800
59,16180
59,16351
59,16503
59,16582
59,16610
59,16728
59,17267
59,17628
59,18265
59,18692
59,18694
59,18695
59,18696
59,18697
59,18698
59,18699
59,18700
59,18701
59,18702
59,18704
59,18705
59,18706
59,18707
59,18710
59,18711
59,18712
59,18714
59,18715
59,18716
59,18717
59,18718
59,18719
59,18720
59,18725
59,18726
59,18727
59,18729
59,18882
59,19475
59,19809
67,84
67,118
67,187
67,201
67,213
67,214
67,257
67,266
67,366
67,15770
67,15776
67,16180
67,16351
67,16610
67,18696
67,18697
67,18699
67,18700
67,18702
67,18707
67,18714
67,18715
67,18716
67,18717
67,18718
67,18719
67,18720
72,59
72,78
72,84
72,88
72,99
72,102
72,113
72,119
72,127
72,139
72,160
72,162
72,164
72,168
72,192
72,213
72,266
72,366
72,11702
72,15770
72,15776
72,15790
72,15800
72,16180
72,16351
72,16503
72,16610
72,17629
72,18265
72,18695
72,18696
72,18697
72,18698
72,18699
72,18700
72,18701
72,18702
72,18707
72,18710
72,18711
72,18712
72,18713
72,18714
72,18715
72,18716
72,18717
72,18718
72,18719
72,18720
72,18727
72,19637
77,82
77,113
78,59
78,84
78,99
78,168
78,192
78,238
78,266
78,366
78,9976
78,11702
78,15770
78,15774
78,15776
78,15790
78,15800
78,16180
78,16351
78,16610
78,17629
78,18265
78,18692
78,18695
78,18696
78,18697
78,18698
78,18699
78,18700
78,18701
78,18702
78,18704
78,18707
78,18710
78,18711
78,18712
78,18713
78,18714
78,18715
78,18716
78,18717
78,18718
78,18719
78,18720
78,18721
78,18722
78,18724
78,18727
78,18729
78,19637
80,59
80,72
80,78
80,82
80,84
80,88
80,99
80,102
80,113
80,118
80,119
80,127
80,129
80,139
80,160
80,162
80,164
80,168
80,187
80,192
80,200
80,213
80,263
80,266
80,296
80,366
80,11702
80,15770
80,15776
80,15790
80,15794
80,15800
80,16180
80,16351
80,16610
80,17628
80,17629
80,18265
80,18695
80,18696
80,18697
80,18698
80,18699
80,18700
80,18701
80,18702
80,18704
80,18707
80,18710
80,18711
80,18712
80,18713
80,18714
80,18715
80,18716
80,18717
80,18718
80,18719
80,18720
80,18721
80,18727
80,18729
82,18
82,59
82,72
82,78
82,99
82,102
82,113
82,119
82,129
82,162
82,164
82,168
82,187
82,192
82,213
82,238
82,263
82,266
82,296
82,366
82,11702
82,15770
82,15774
82,15776
82,15800
82,16180
82,16351
82,16610
82,17629
82,18265
82,18692
82,18695
82,18696
82,18697
82,18698
82,18699
82,18700
82,18701
82,18702
82,18707
82,18710
82,18711
82,18712
82,18713
82,18714
82,18715
82,18716
82,18718
82,18719
82,18720
82,18721
82,18724
82,18727
84,112
84,191
84,192
84,214
84,366
84,9976
84,11702
84,15760
84,15762
84,15770
84,15775
84,15776
84,15785
84,15787
84,15790
84,15792
84,15794
84,15800
84,16180
84,16351
84,16503
84,16610
84,16728
84,17267
84,17628
84,18265
84,18692
84,18695
84,18696
84,18697
84,18698
84,18699
84,18700
84,18701
84,18702
84,18704
84,18705
84,18706
84,18707
84,18710
84,18711
84,18712
84,18714
84,18715
84,18716
84,18717
84,18718
84,18719
84,18720
84,18725
84,18727
84,18729
84,18882
84,19475
88,78
88,84
88,99
88,102
88,168
88,192
88,213
88,266
88,366
88,11702
88,15770
88,15776
88,15790
88,15800
88,16180
88,16351
88,16610
88,17629
88,18265
88,18695
88,18696
88,18697
88,18698
88,18699
88,18700
88,18701
88,18702
88,18707
88,18710
88,18711
88,18712
88,18714
88,18715
88,18716
88,18718
88,18720
93,59
93,72
93,78
93,80
93,82
93,84
93,88
93,99
93,102
93,113
93,118
93,119
93,127
93,129
93,130
93,139
93,162
93,164
93,168
93,180
93,187
93,192
93,194
93,201
93,213
93,217
93,246
93,257
93,263
93,266
93,296
93,366
93,1454
93,11702
93,15770
93,15774
93,15776
93,15790
93,15800
93,16180
93,16351
93,16610
93,17628
93,17629
93,18265
93,18692
93,18695
93,18696
93,18697
93,18698
93,18699
93,18700
93,18701
93,18702
93,18707
93,18710
93,18711
93,18712
93,18713
93,18714
93,18715
93,18716
93,18717
93,18718
93,18719
93,18720
93,18727
93,18729
97,59
97,84
97,99
97,118
97,160
97,164
97,168
97,181
97,187
97,191
97,213
97,214
97,266
97,366
97,9976
97,11702
97,15762
97,15770
97,15775
97,15776
97,15785
97,15787
97,15794
97,15800
97,16180
97,16351
97,16503
97,16610
97,17628
97,18692
97,18696
97,18697
97,18700
97,18702
97,18704
97,18707
97,18714
97,18715
97,18716
97,18717
97,18718
97,18719
97,18720
97,18727
97,18729
97,19475
98,77
98,78
98,82
98,113
98,119
98,263
98,18696
98,18702
99,59
99,84
99,112
99,191
99,192
99,214
99,366
99,9976
99,11702
99,15770
99,15774
99,15775
99,15776
99,15785
99,15787
99,15790
99,15794
99,15800
99,16180
99,16351
99,16503
99,16610
99,17141
99,17628
99,17629
99,18265
99,18692
99,18695
99,18696
99,18697
99,18698
99,18699
99,18700
99,18701
99,18702
99,18704
99,18705
99,18707
99,18710
99,18711
99,18712
99,18713
99,18714
99,18715
99,18716
99,18717
99,18718
99,18719
99,18720
99,18721
99,18722
99,18724
99,18725
99,18727
99,18729
99,19475
99,19637
102,59
102,78
102,84
102,99
102,168
102,192
102,266
102,366
102,11702
102,15770
102,15776
102,15787
102,15790
102,15794
102,15800
102,16180
102,16351
102,16610
102,17629
102,18265
