Source,Target
206,217
133,678
1502,1413
6686,1882
216,1844
680,258
95,1325
129,155
260,1392
220,6689
220,273
8910,98
34,6684
96,1146
116,11412
180,93
221,94
6684,92
224,5468
365,223
1829,64
6686,138
96,5468
6689,1375
1090,664
1371,10705
280,11412
671,680
1371,1845
187,109
671,1619
106,120
279,48
198,3092
677,94
3084,296
133,1162
224,1280
350,3082
303,4956
1258,224
163,223
10705,28
10691,130
6686,6688
24,64
6686,272
297,1162
1358,1744
152,249
138,351
5905,3090
265,126
1822,158
194,1414
801,106
3084,4968
71,4956
3092,133
38,120
244,188
272,1455
246,234
81,1887
279,182
56,10690
247,3088
258,244
1392,173
4956,11585
371,121
11584,131
235,260
183,70
221,362
663,1461
109,121
1757,271
1495,6687
364,81
350,183
220,10690
1844,3084
211,24
665,194
288,244
362,193
5,1087
272,650
93,153
132,81
95,199
654,1883
217,1882
130,193
6688,5905
47,158
33,260
148,210
1455,67
296,81
34,81
273,97
11412,158
1162,195
129,10706
10704,71
6689,249
1269,1755
199,1087
178,210
1172,1822
351,138
3088,11586
67,379
650,205
116,6687
1951,247
80,1745
362,677
6685,665
379,92
1375,1777
117,92
5468,1455
10705,4968
185,226
384,1375
680,205
187,272
1777,252
1455,201
152,7633
64,3090
244,1745
130,677
273,231
648,108
124,108
10702,1822
5132,351
654,6689
217,6688
654,273
351,272
182,7633
1362,1299
94,3090
152,62
5468,650
182,2156
173,350
379,226
131,124
297,1325
106,67
264,653
224,288
246,47
206,648
1023,678
8910,179
126,130
10704,1844
1172,212
131,1413
1891,84
1258,171
1371,48
678,4965
801,3086
670,351
651,109
8917,195
4957,80
5182,198
183,1172
62,653
271,238
3084,1882
10702,212
1845,1378
97,1778
262,125
265,1362
92,653
133,654
1146,64
1371,182
1023,1162
80,6685
350,130
145,664
5,95
4965,856
121,5905
1755,1461
297,654
801,187
5905,138
1502,234
216,665
1833,1502
384,249
152,680
217,1829
1454,193
1357,4956
194,1845
2103,50
262,259
187,85
220,33
352,152
1495,352
199,95
226,198
24,11583
1299,2103
96,10705
129,265
260,1502
3084,6688
70,1378
6688,725
351,85
120,152
648,6687
83,270
11585,2103
1473,1882
270,96
1951,194
173,163
725,676
47,1744
28,1502
77,3084
801,671
11412,1744
247,270
2156,195
1454,677
663,1087
654,220
72,4968
210,179
6689,680
271,3084
49,4957
154,55
6689,1619
364,4968
197,1822
1822,6684
224,235
193,1299
126,77
67,5132
184,55
77,1124
5593,80
2103,668
132,4968
163,117
80,82
296,3090
3088,1413
