aktørid,pca_1,pca_2,mds_1,mds_2,umap_1,umap_2
647,9.585250630202655,9.416519103307548,0.1523233205255595,-0.1786204317276164,-3.3543293,7.3620086
215,-2.1020164614479113,-5.238027853279603,-0.20905529933471334,-0.39104843113220517,6.0098805,8.107075
856,-2.9766760065179163,-0.9973017150487423,-0.14960166323583007,-0.4363515117120833,8.592801,7.0559635
149,6.190323979727846,-3.324607567607533,0.06055470388374865,0.1574594188861502,-0.753212,8.014512
350,17.207090321204447,5.602125649246591,0.09036258534677051,-0.06693161057950842,-2.9360838,8.44864
49,22.340996809179476,4.762074447774421,-0.0038387305532577173,-0.11409987557498191,-3.104378,8.419835
183,22.95605250540852,3.6055983340378988,0.008859272170110009,-0.0431018391682536,-2.9355125,7.8429384
94,17.663908272754586,4.771954813405292,0.004332928685647991,-0.031182611822186977,-3.3658147,7.400534
3084,19.218033886265275,4.073524430412474,0.006158693015357696,-0.08901261526531212,-3.039575,6.951666
259,20.928774393417484,-8.795417668565184,-0.0703443784558667,0.003212420961519922,-0.65437716,7.6580877
124,15.658260888923397,5.109750818869335,0.04837448488980821,-0.15212167265232698,-2.7438135,8.667121
664,12.950688228224442,7.396036777741244,0.13494011603185171,-0.10733068597571718,-2.690575,7.8977127
1618,23.10183964866844,3.315703002643942,-0.011718920800826803,-0.054455547723839835,-2.6315124,7.8294024
77,-15.572367236176154,10.449598521359995,0.5834010277819949,-0.25533183627357015,9.841342,6.3885303
211,21.45318280784265,4.222763955514856,-0.004491319796297053,-0.12162210574062006,-2.767954,8.542235
3089,20.24700033888897,5.415691022464214,0.045393701896561334,-0.07902544090657578,-2.8300714,7.347077
34,4.795752601720625,-9.390215449882042,-0.29869826416023537,-0.03173750374987418,-0.17271638,7.5283775
95,7.436769962614505,-2.318241594029056,-0.10286252172292326,-0.23451348719999976,6.46018,8.714674
265,-7.867174474542547,12.348606465280664,0.33188991529853024,-0.39354912791122554,9.855106,7.1187916
1444,3.095603883008801,-12.653935618947736,-0.18022136996528537,0.12368768567524496,6.5194945,8.179466
70,21.63072891449182,4.546454685157044,-0.008214260387606068,-0.08933284704463026,-2.6730013,7.825838
2103,12.255075137791108,-10.560342266548695,-0.0936660883550191,0.09137928129004295,-0.6952581,7.887392
1883,-0.5823563516595832,0.8021798658035162,-0.009623621762988104,-0.3834340852397129,6.582896,8.874135
660,7.445569069300633,8.346704799336885,0.15016728226789822,-0.21628734408861233,-2.6131008,8.621018
1461,1.5169808223250343,0.8936640189490642,0.21153853639062822,0.13960839135695566,-0.26196072,8.28665
173,23.927779378356398,3.3224297152192945,-0.015231628244736502,-0.06869819579663713,-2.9413629,7.459255
178,22.009541272946834,3.692648464489913,0.008564650005205328,-0.05005721188076009,-3.3431938,7.5388207
210,20.050448930550864,3.4934449347238195,-0.012643278714108377,-0.10997539653912777,-3.0786161,8.443446
1378,25.163118242846064,2.629909622525509,-0.01796853919264287,-0.06912430813263759,-3.26779,7.2273097
1882,21.15851446873385,4.433996724680824,0.004937833850104144,-0.11776510570128833,-3.0160408,8.374031
1777,25.13548002553493,4.273898159476728,0.004344243086005215,-0.06294617140768552,-2.5547888,7.575271
1745,-18.929222209444916,4.1580703606227125,0.592930878523643,0.20415792899694774,9.544148,5.150647
676,17.063129507259127,-8.760631778492805,-0.12541409106079024,-0.001888788234615835,-0.5717342,7.3809648
1431,16.897710735858986,7.843088558649167,0.10225102537245594,-0.05058559709058883,-2.4980795,7.564705
