Source,Target
21757,21702
20305,20932
29701,21737
21187,21549
21168,21307
21531,21359
20505,20963
21332,21149
21349,21318
21340,21764
21736,21764
21342,20147
21753,21179
29776,21507
21506,31101
29337,14263
20954,21728
14873,29379
21752,21708
15410,20724
20726,21312
15621,21136
20535,21744
20147,29741
15445,20910
20703,21328
21140,21329
21715,15410
21561,21359
21351,21549
20754,10713
21538,21375
21175,21323
39301,21352
21345,21734
20949,21734
20925,21148
21167,29541
21563,29541
21706,20959
21758,21149
10713,20723
21117,21318
21513,21318
21530,20733
20907,21508
21110,20147
20530,21558
21545,29901
21118,21728
20959,29777
21515,21364
21759,21724
29572,20522
21129,21328
21566,21329
39305,20720
20924,15446
20708,20517
21508,21324
21532,21718
29777,20927
20145,21343
21516,29321
20962,21565
21306,21375
21332,20344
21323,21544
20356,21755
20337,21513
21509,21734
21526,21149
21331,29541
21736,20959
21741,21303
20139,21528
29762,21558
21737,21561
29710,29504
29776,20702
21313,29901
15085,20351
21124,21334
29778,20748
21335,21554
21376,21555
20729,21744
21527,21724
21334,21329
15448,21342
21308,20108
21714,21550
29377,21343
21175,20518
20915,21345
20715,29393
21546,29321
21150,29321
21758,20344
21539,21734
21556,21149
21318,21735
20705,21508
21142,21509
21343,29901
20531,21355
10713,29717
21329,21335
20355,21129
21196,21745
21177,21503
29573,29741
29707,29741
20754,39305
20304,21349
20959,29911
20357,21175
29777,20122
20145,20538
21762,21375
21526,20344
21562,20755
21333,20703
21150,21750
14854,21111
21124,20529
21167,21165
21507,29901
20910,21509
21335,20749
21545,21525
21360,21745
15448,20537
20706,20955
20310,20955
21754,15448
21368,20108
21764,20108
21502,20108
20941,21761
29377,20538
20134,20729
20521,21175
20535,14657
14657,20947
21328,20709
21345,20124
21109,21345
20909,29393
21522,21514
21558,21171
21563,21515
29571,21343
20916,21704
21556,20344
29741,21754
29109,20723
21330,20755
21321,29337
21142,20704
21565,21561
21355,21751
21331,21165
21357,20134
21725,20530
20725,21355
21375,29573
20119,21545
20532,21714
20702,21371
21347,21109
21500,21351
20340,20955
15612,20537
20959,29106
21307,21710
29911,21761
15448,15410
21507,21741
21509,20124
21727,21515
21331,21515
15445,21528
29550,21755
29760,29701
20720,21361
21763,21172
21131,20703
21704,21531
15444,21303
20910,20704
21755,20530
21132,21305
21123,21751
20755,21355
20729,20134
21343,21525
21317,20304
21745,21505
10713,21341
20504,20955
20108,20955
21337,21710
21354,21125
21717,21177
29573,21365
29571,20538
29316,21709
15612,15410
20729,14657
21522,20709
21539,20124
21752,21171
21757,21515
20723,20504
29701,21550
20750,21361
21734,21531
20538,20724
15603,21713
21162,21305
29777,21545
20344,29718
21523,20530
21332,20962
20532,20909
21349,21131
20310,15612
21347,20304
21710,20356
20762,21371
21543,21182
20104,21371
21172,29348
21752,21521
15410,20537
21105,21710
29393,21555
15621,20949
20535,21557
20321,29707
21746,20952
29323,21725
20906,21500
20955,21362
21101,21187
20738,21135
21106,21531
21175,21136
21519,20946
21543,21532
21553,20530
21555,21357
21758,20962
15431,21764
21763,21306
20340,15612
21513,21131
21117,21131
21177,21182
20907,21321
21303,21321
29504,20955
21302,20130
29346,21335
29316,20904
21515,21177
21305,21367
20909,21367
21759,21537
21170,21142
21749,21758
21111,21501
20715,21501
21171,21552
21111,15085
20748,15033
21508,21137
20522,21106
21131,21187
21506,20310
21532,21531
21549,20946
21724,21701
21323,21357
29134,29908
21165,21737
99912,21188
21526,20962
21562,21373
21701,21717
20108,15612
20505,20910
29710,29317
29901,21715
20307,20925
15603,15431
20138,21116
20518,21337
21703,21763
29717,29707
20301,20356
21746,20147
20729,21557
21527,21537
20145,21506
21317,21727
21554,29776
20959,15603
20134,21347
20948,21106
21116,29550
14657,21565
21536,20310
29729,29717
15431,20959
20715,20346
29109,21341
21731,21717
21330,21373
21748,21132
20705,21321
21175,14854
21708,21733
21725,21148
21742,21317
21540,21368
20748,29504
15029,21329
21347,21727
21364,21142
20304,21162
20758,21332
20522,20301
20926,20916
20909,15085
15124,21566
21305,15085
20337,20521
21314,29134
15616,15612
21128,29910
20963,21737
21321,15029
29504,15612
20727,20706
21150,21563
21755,21148
20356,21702
21359,21148
21510,21317
29762,21505
21360,21558
29588,21352
29932,21162
21762,21538
15033,20108
21504,20748
21136,20352
21184,21332
21352,29776
21528,21142
20948,20301
21302,21553
21328,20522
21176,29550
21563,21328
29572,21758
21317,15445
20537,20932
20310,21707
15448,14873
21516,20758
20757,20706
21538,20517
20538,21342
21355,21564
21523,21148
20119,21358
20124,21702
20532,21527
21349,21749
21760,20337
21364,20337
20304,20357
21500,21164
20531,21302
21307,21523
20749,29109
20305,21713
29541,20351
21516,21108
21163,21744
21507,21554
21540,21502
29759,21742
21331,21328
21347,15445
20703,21759
20340,21707
20926,29910
20357,21122
21116,21174
21546,20758
20147,21312
21150,20758
21172,20517
21308,21344
29316,21172
21306,20517
21108,20532
21123,21564
20517,21754
21553,21148
14263,21371
21737,20703
29939,21528
29932,20357
21513,21749
21117,21749
21184,20527
20924,21354
21528,20337
21337,21523
20731,21713
20517,29109
21111,21180
21708,29572
21546,21108
20343,29710
20529,21764
21522,20522
29741,20762
21757,21328
21129,21759
21170,21760
21731,20107
20108,21707
20521,21122
29134,20727
20538,20537
29910,20948
21355,20759
21751,20759
20522,21724
21549,21564
29710,20136
20952,21308
21505,20703
29337,20305
20505,21528
21350,21354
20307,21543
21728,20748
21105,21523
20138,21734
29718,21128
20356,29541
20136,20907
21132,29762
21332,21714
21710,21108
21755,20134
21164,21349
20329,31101
21365,29741
21176,21174
21529,20538
21762,29377
21351,21175
15446,20946
21368,21344
20305,15431
21764,21344
21543,21345
21175,20949
21123,20759
21519,20759
21555,21170
21309,21703
21345,21360
20538,15410
21350,21704
29550,21702
20720,21308
20962,29701
21167,20307
20530,21184
21748,21750
21176,21524
20529,20959
21162,29762
20909,21180
21305,21180
29925,21764
20704,21714
21759,21350
29561,31101
21354,29932
15616,21707
20733,20954
21566,20955
21750,29932
21304,21709
21321,21124
21364,21760
29504,21707
29573,21312
21373,29393
21549,20759
21702,21755
21724,21514
21349,20139
21165,21550
21509,21360
21514,21704
29707,20723
21180,20138
29762,21184
21565,20703
20727,21324
21148,21354
21189,21355
20518,21150
21332,20909
29561,20147
21527,21350
20916,21196
21713,15124
20136,29901
15085,20916
15033,20726
20343,21334
21509,21710
29778,21313
21559,14657
21544,21704
21148,21704
21513,20139
21303,20329
20907,20329
21321,29768
20757,21324
21142,21135
29346,20343
21708,21546
29925,20959
20107,29321
21140,15612
20355,20755
20704,20909
21741,29573
21177,21129
20748,29317
20934,21371
29368,29901
21137,21730
21178,21731
29378,21729
21539,21710
20926,20729
21754,21140
21724,20709
20122,20934
21357,20915
21701,20725
29901,20723
21761,21530
20727,20519
21551,21720
21150,21376
20138,20124
21760,21305
20351,21171
20356,21515
21171,20910
29550,29541
29729,21370
29762,21318
21365,21715
20343,20529
21354,21556
20748,21746
21729,14263
15085,29910
20916,21330
21353,21331
15448,21102
21733,21552
20955,20504
21731,20725
21108,21500
20757,20519
20705,20329
20920,15033
21362,20104
20708,21566
21742,20325
29321,21171
21528,21305
20124,21515
29346,29337
21349,21562
20542,15612
21362,29903
21178,20926
21129,29143
20706,15454
21196,21505
29759,21555
21314,21726
21751,21727
20130,21710
21551,20915
20527,21346
21316,29908
21333,29323
29901,29717
21367,21737
29908,15612
21513,21562
21117,21562
21167,20925
20946,20926
21555,29143
20316,20530
20748,20941
21529,21506
29316,21335
29729,21504
21714,20505
29701,21176
21103,20351
29587,20108
21717,21742
21302,21500
21128,21347
29778,39301
21101,29323
20532,20535
21531,21737
21135,21737
29707,21341
29378,20119
29910,21700
21307,20531
21350,21167
29321,21305
15444,29573
29701,21526
39305,21314
21323,29143
21332,21527
20136,20720
21137,29919
20504,15454
21753,21557
21500,21111
21717,21565
29323,21351
21164,21162
29375,21541
20357,20130
29741,15448
21704,20352
15033,21344
20704,21177
15124,20708
20709,21521
21373,21501
21139,21105
21132,99912
21180,21106
21744,29550
21328,21758
20526,20316
29317,21536
21527,29323
21314,15444
21140,21707
20947,20346
29550,21515
21751,15445
21763,20932
21561,21737
29393,21531
21748,21563
21337,20531
20325,21531
31101,21732
20342,20946
21142,21753
21192,21116
20748,20136
29368,20720
39301,21730
21742,21748
15446,21109
20355,21373
20704,21527
20756,21717
21562,39308
21759,21163
21764,21507
21700,21522
29919,21762
20521,20130
21734,20352
20321,21762
21171,21178
21515,21742
21188,21347
21558,99912
21162,99912
20926,21347
20530,21347
20733,21706
14657,29701
21187,21122
21519,15445
20505,20536
21333,20947
20959,20706
14854,21355
21148,21167
21171,21528
21527,21163
15085,20729
21509,21523
29317,20731
21106,20352
20535,21317
21180,20301
21369,20762
21522,21758
21563,21759
21334,21707
21549,15445
21318,21174
21351,21122
21707,20757
21748,20758
21516,21189
29561,20310
20757,21137
21142,20948
31101,20927
21555,21117
21708,21359
21345,21307
20949,21307
21713,21703
21730,21118
15616,31103
21196,21184
15029,20955
21347,21353
21178,21544
39301,15448
20531,21733
21539,21523
29717,21762
21324,21369
21329,21713
21346,21128
21532,20352
20941,29710
21516,21539
21316,29587
21724,20522
21557,21348
21563,21179
21727,21759
21331,21759
21348,21174
20145,29776
21102,21707
20357,21553
21761,21343
21150,21189
21131,20947
20910,20948
21323,21117
20356,21328
21132,21549
21108,20963
29346,15029
21360,21184
29541,21132
21745,21749
21754,21303
21124,20907
21167,21543
21189,21302
21552,21354
31101,29571
20946,21544
20958,21369
21302,21179
20316,21148
21352,20542
20352,21559
20729,21317
21764,29346
21502,29346
29377,29776
21714,21123
21757,21759
20723,20748
21504,21313
21545,21314
21564,21364
29587,20726
21742,20138
21558,21549
20756,20107
21162,21549
20124,21328
39301,29919
21307,21149
21564,21714
20726,21369
21364,29762
21760,29762
21710,21539
21761,20538
20130,21523
20906,21744
20532,21503
20122,29741
21180,21724
21182,20107
21367,21550
21150,21323
21337,21149
20748,20754
15454,14263
21124,29901
21528,29762
21361,20954
21371,29778
21715,29588
29571,29776
20941,21334
21717,21555
21758,21556
21111,21745
20715,21745
20522,21350
20107,21108
20952,20934
21356,21549
21531,21550
21135,21550
21333,21565
29710,29561
21307,20344
20959,21324
21105,21149
20138,21360
20119,21118
21564,20909
21349,21509
29375,21354
29323,21164
15085,21347
21526,21556
21507,21314
20948,21350
21350,21330
20703,21519
20307,21519
20720,20934
29541,29910
21150,20518
29729,10713
21748,21376
21337,20344
31101,21545
21538,21566
20342,20759
15438,29729
21365,29717
21730,21736
21362,21340
21742,21561
21372,15612
21117,21509
21335,29316
20948,21700
29143,21354
20941,20529
21321,20750
21369,21730
21524,20355
21128,20355
21515,21555
29321,29762
20909,21745
21303,21110
20342,21109
21165,21176
20750,20934
20927,21762
20903,21176
21314,29378
29346,21124
21357,21346
21504,39301
20959,20519
21131,21565
21172,21566
21105,20344
21306,21566
21332,20535
21349,20704
20337,21704
39308,21559
21562,21751
29762,21749
21728,29368
21737,21752
29541,21750
21540,29317
29911,20529
21124,21525
21566,15454
21727,29143
21729,21110
20904,29106
21544,21330
21148,21330
29587,21344
21521,21346
21543,21105
21175,20709
20134,21725
20519,21536
21192,20124
21742,20756
20756,20725
20704,20535
21136,20946
21117,20704
21513,20704
21177,20755
21530,20119
29346,29768
21330,21751
21700,20530
21505,21752
21142,21700
21178,21357
20531,21546
10713,29908
21725,21526
21188,20355
21757,29143
21730,15454
21334,15454
20926,20355
21707,20920
21540,21746
21170,20715
29348,20954
21187,20130
29768,15124
20963,21176
21701,20351
21369,15448
20758,21710
21749,21331
20727,20145
21551,21346
20305,29312
29312,20708
21702,21515
21137,21706
21562,20946
21737,20947
20759,21531
14854,21302
21124,20720
21552,21167
20518,20910
20910,21700
20535,20325
21354,21182
21359,21526
21729,20305
20712,21715
20748,21372
21755,21526
15448,29588
21164,20304
20542,31103
21351,20130
21731,20351
21328,29760
99912,21111
21564,21177
20757,20145
21728,39301
29910,21192
15438,21703
21349,21188
21330,20946
21352,20705
21505,20947
20715,29718
21522,21116
21565,21752
21307,20962
21312,21306
21523,21526
21122,21182
21540,20941
31103,20920
21557,20356
15612,29588
21314,21352
29908,31103
21749,20526
21315,21762
21341,20731
21550,20316
20903,20505
29762,20139
20357,21500
21513,21188
21117,21188
21150,21136
21337,20962
20729,20325
21740,21352
20754,21321
20733,21198
21321,21368
20958,21316
21371,20731
21111,21558
20715,21558
21522,29760
20522,21163
21303,21728
21528,99912
20904,15603
29572,21331
21318,20316
21361,21706
21724,21758
21565,20947
29109,29908
21506,21306
21105,20962
21110,21306
21540,20136
21524,21323
29375,21167
21744,21142
20130,20531
20954,21732
29717,20904
29106,20750
29768,29729
21559,21317
20726,21316
20535,21748
21729,21728
20355,39308
21529,29776
20963,20505
20703,21332
20307,21332
21744,20316
21351,21553
21748,21189
31101,21358
21536,21306
10713,29587
10713,20727
21136,21564
21177,21373
20948,21513
20748,29561
21700,21148
20301,21702
29143,21167
21346,21559
29572,20526
21170,21333
21321,21502
21706,21313
21758,21503
21763,15431
20952,29741
29321,99912
29379,20104
20356,21759
29776,20706
29762,21562
20505,21101
20104,20757
21737,21565
20119,29925
20954,20927
29379,29903
15085,20355
29541,21563
20709,20342
20138,21307
21189,21733
20518,21528
21710,29541
21316,21508
21376,21559
29710,39307
20729,21748
29323,21111
21764,29777
21502,29777
20310,21764
20955,20748
21736,21313
21108,21744
21526,21503
20325,20352
21175,20522
20915,21349
21713,21329
21308,29911
20124,21759
21330,21564
21748,21323
21304,20343
20724,21754
21142,21513
21178,21170
21505,21565
21522,21734
20531,21359
20723,21529
21707,20733
31103,21538
21516,21165
21196,21749
21739,29316
21732,21729
21364,21333
20340,21764
20758,21523
20357,21179
21556,21503
20147,21369
20750,29741
21759,15446
21132,21175
21101,15446
15612,20757
21562,20759
20920,20538
29777,29925
20954,20122
29768,21703
20946,21170
20535,20138
15454,21110
21546,21165
20706,20959
20310,20959
99912,20924
21762,21729
20504,21764
20108,21764
20521,21179
21302,21744
21720,21503
29377,20542
21109,21349
21541,21760
21558,21175
21162,21175
20107,21539
21167,21519
20952,21365
21368,29911
21370,21124
21502,29911
21527,15446
21330,20759
21707,29377
29109,20727
21750,21345
21538,20708
21355,21755
20706,21309
21742,20703
20723,20724
29321,21549
31103,20733
21540,20754
21710,21165
21500,21355
20340,20959
21754,29573
20130,21149
21189,29572
21373,21745
15124,20952
21548,39304
21180,21350
20927,20904
21171,29932
21746,21761
21331,21519
15445,21532
21367,21176
29550,21759
20720,21365
21714,29393
21150,20949
29911,21540
20136,21314
21172,20708
21306,20708
21333,29701
15454,20305
20712,20723
21123,21755
20729,20138
21192,21360
20906,21720
15446,21353
21745,21509
20504,20959
20108,20959
29504,21764
21758,21182
29316,21713
20343,29901
20723,29368
21764,29106
29587,29346
20916,20903
21502,29106
21733,21125
31103,29377
20538,29588
21118,21761
21192,21710
21531,21176
21108,14657
21703,21334
20706,20504
20749,21140
