Source,Target
15018,15612
15021,15129
15071,10520
15117,14837
14405,14631
10788,15636
14681,15438
15010,14216
10588,14070
15070,15021
15036,2605
15228,15607
15171,15073
14808,15021
15601,14657
14856,7333
12001,15077
15019,15433
14649,14210
10595,14460
14253,14210
15607,15603
14053,15088
14053,8672
14879,14672
15636,14843
14051,12009
15049,15083
12036,15071
15088,14257
15021,13035
15031,15443
15072,15444
15048,14858
15104,14201
14214,14632
15107,15438
29145,14443
15105,14611
14429,14062
15602,15417
14879,15022
14831,14042
10583,15015
14251,15453
15044,15089
15049,15433
14039,14816
14402,15622
14624,7333
15613,15017
14274,15622
14451,10788
15084,14673
15623,6845
15607,14448
14817,15083
14858,15084
14629,15032
15061,15443
14816,14858
10788,14831
14210,15048
15631,14253
14239,14288
15089,14458
15070,14216
14459,14062
14808,14216
14070,12035
14847,15110
15129,14042
15050,7333
14812,15089
10421,14256
14280,15228
6845,15070
14070,15418
14877,10788
14448,14812
15620,15033
14224,15104
14651,15171
15050,10716
15064,10614
14611,14052
14613,14879
14631,10732
15622,15079
15021,15613
14257,14463
15083,10075
15453,15034
15620,12000
15124,14048
7333,15009
15604,15439
15635,10588
14666,10726
15015,15044
10583,14210
15065,14407
14421,15059
14402,14817
14445,15453
14233,15008
14224,15454
15613,14212
14042,12030
14274,14817
15403,14402
15413,15090
15435,15603
10607,14015
14048,15228
14444,15228
95120,15071
14841,14864
14614,15639
15412,15619
15443,10768
15009,14448
15228,10614
14419,15171
15013,3078
14816,14053
15057,10732
15086,15634
15029,15100
14666,15048
15034,15444
15060,14413
15416,14048
10703,15416
15045,15044
15021,14458
15026,14802
15062,14459
13035,15444
13011,14858
1077,15088
1077,8672
15022,15060
14650,15454
14062,10588
14624,14233
6845,14265
14070,14613
15171,14402
15420,15106
15401,14864
14400,10583
15425,15450
15442,15619
15435,14448
15622,14274
14660,14829
15021,14808
12036,14400
14825,10732
15059,15100
10768,2605
14613,15013
6455,99908
14277,15064
15058,14875
15454,15629
10588,7333
14201,12036
13024,15443
14276,14839
14620,15403
15033,14818
15057,15404
15050,14233
15066,10794
15415,15112
15453,15404
10588,10716
14614,14834
14818,14075
14842,14469
14858,14413
15448,15410
15066,15116
15004,14238
15107,15117
11067,15073
13042,15618
14071,14033
13011,14053
15611,14650
15046,14649
14650,14649
15082,15060
14825,15404
15013,13011
14277,1077
15601,15625
8672,15073
14264,14613
15040,14834
14644,14834
14620,14248
14802,15420
15619,15450
14201,14264
15116,14829
14873,15071
14854,14829
15018,12042
15613,15635
15454,14824
15612,15410
10566,2605
15075,14239
10727,14042
15018,15425
15076,14649
15117,14650
14405,14444
15631,14871
15010,14029
15089,15076
15094,15420
14404,14219
15414,14644
14068,15024
14631,11000
14400,11067
15000,15004
15017,14419
15064,14265
15607,15416
95120,14400
15065,10703
14626,14039
29134,2605
15088,14070
14238,15620
2605,15024
10614,15454
14611,14670
10588,14233
14616,15014
15029,14429
14070,13003
14681,10713
14643,10421
14214,14445
14257,15081
15055,15061
15088,15009
14214,12001
14274,8080
15124,14666
15129,15010
29145,14256
14265,11000
14068,29145
15426,15004
15443,14419
14039,14629
14834,15092
15637,15416
14274,15435
15444,15021
15024,14435
14656,14039
15093,14040
15452,15636
2605,29145
15018,14620
15083,15015
15405,15066
15100,14430
10391,15008
15415,11058
14224,10595
15614,14651
15060,15031
14673,10421
15416,14666
15421,15010
14053,10713
15070,14029
15089,14271
14808,14029
15021,15076
15026,15420
8080,15453
15062,15077
14864,15092
15626,14661
15631,15005
14621,95120
29134,14632
14239,15040
14280,15041
15450,14435
15603,15431
14407,14624
14863,10703
14238,14815
12001,15024
15031,14451
15079,15431
10614,14649
10595,14407
15411,14672
10421,15008
15412,15082
15021,15426
12036,15018
15453,15083
14264,13003
14837,10421
15425,13035
15434,2009
15018,633
14613,15631
14651,95120
15444,14216
14444,15041
14048,15041
15621,15606
15010,15452
15407,15088
15044,15036
15412,15432
15061,14451
12001,29145
15083,14210
15407,8672
14431,14055
14873,14400
15442,15082
11034,14834
14858,15031
15004,14856
15045,14857
14818,15632
14422,15632
15021,14271
15441,14857
15616,15612
15022,14873
15077,95120
15089,14405
