Source,Target
15018,15612
15021,15129
15071,10520
15117,14837
14405,14631
15104,29127
14635,15093
14239,15093
14657,14852
15010,14216
15070,15021
15036,2605
15171,15073
14808,15021
15601,14657
12001,15077
14649,14210
14253,14210
15607,15603
13002,14662
14053,15088
14053,8672
14879,14672
15636,14843
14051,12009
15049,15083
12036,15071
29116,15018
15088,14257
15021,13035
15454,29132
15030,2009
14072,29101
15031,15443
15072,15444
15048,14858
15035,29148
15104,14201
29111,15613
14214,14632
15107,15438
29145,14443
14429,14062
14831,14042
14808,29142
29105,15044
15044,15089
15049,15433
14039,14816
14402,15622
14274,15622
15002,14863
29107,15090
15084,14673
14033,15001
29116,29139
14858,15084
29106,15619
14629,15032
15056,15099
29123,15034
14816,14858
10788,14831
14210,15048
15631,14253
14635,14288
14239,14288
15089,14458
15070,14216
15094,14802
29128,29149
15622,10757
14459,14062
14808,14216
15129,14042
10421,14256
14280,15228
6845,15070
29121,29109
14877,10788
29143,15445
15620,15033
14033,29122
14224,15104
15050,10716
15064,10614
15622,15079
14631,10732
15021,15613
14257,14463
15083,10075
15620,12000
15008,29149
15124,14048
29111,14808
29112,15410
14666,10726
15015,15044
10583,14210
15065,14407
14058,14253
14421,15059
14856,14233
14233,15008
15613,14212
14042,12030
15413,15090
15435,15603
95120,15071
14444,15228
14048,15228
15412,15619
15443,10768
14238,29123
29149,15450
15228,10614
15013,3078
14816,14053
15057,10732
15029,15100
14666,15048
15034,15444
15060,14413
15416,14048
10703,15416
29137,15066
29142,15410
29135,14239
15021,14458
15026,14802
12035,29101
13035,15444
13011,14858
1077,15088
1077,8672
15022,15060
14650,15454
14062,10588
14624,14233
15032,14058
6845,14265
15427,29109
15420,15106
15425,15450
15442,15619
15435,14448
15066,29103
15622,14274
15021,14808
15059,15100
14825,10732
10768,2605
6455,99908
14277,15064
15058,14875
14201,12036
13024,15443
14655,15424
15066,10794
14620,15403
15033,14818
15050,14233
10588,10716
29124,29110
14818,14075
14842,14469
11000,29127
14858,14413
15448,15410
15107,15117
15411,29114
13042,15618
14071,14033
13011,14053
15046,14649
14650,14649
15082,15060
15115,11036
15445,15112
15013,13011
14277,1077
14627,15419
14620,14248
14802,15420
15619,15450
29127,15421
14201,14264
14873,15071
15018,12042
29138,15021
15612,15410
10566,2605
15075,14239
10727,14042
14813,14239
15018,15425
15076,14649
15117,14650
14405,14444
15631,14871
15010,14029
15089,15076
15094,15420
14068,15024
14631,11000
15064,14265
15607,15416
29129,15093
15065,10703
14626,14039
29134,2605
29138,29142
15046,29120
2605,15024
13042,14813
10757,14042
14616,15014
15029,14429
10588,14233
15639,15112
29111,15426
14214,14445
14257,15081
15055,15061
15124,14666
14214,12001
14274,8080
14662,29130
15058,29130
13021,14875
29145,14256
15129,15010
14265,11000
14068,29145
29149,15129
14058,14871
14039,14629
15000,29125
14274,15435
15444,15021
13024,29109
14656,14039
15024,14435
15093,14040
11020,14802
15452,15636
15076,29120
29101,15088
2605,29145
15018,14620
29101,8672
14616,29135
15100,14430
14673,10421
15060,15031
15421,15010
14053,10713
15070,14029
15089,14271
29149,13035
14808,14029
15021,15076
15026,15420
8080,15453
15062,15077
14066,15112
15426,29125
15631,15005
29112,14873
14621,95120
29129,14288
14239,15040
14280,15041
29134,14632
15450,14435
15444,29142
15603,15431
14407,14624
14238,14815
12001,15024
15031,14451
14621,29105
10614,14649
15079,15431
15411,14672
10421,15008
15412,15082
15021,15426
12036,15018
15453,15083
14264,13003
14837,10421
15425,13035
15421,29131
15434,2009
15619,29116
14039,29100
29142,14873
15444,14216
14444,15041
14048,15041
15621,15606
15010,15452
15068,15622
15407,15088
15412,15432
15407,8672
29123,14042
15083,14210
29141,29143
14431,14055
14430,29106
29100,14058
15442,15082
14858,15031
12010,15086
29135,14052
14818,15632
14422,15632
15021,14271
15616,15612
14415,14461
29111,3078
29112,14068
29127,15100
15077,95120
15089,14405
14815,95120
14431,14405
15603,14626
13003,14029
14601,14816
15081,15453
29124,14802
15079,14626
15442,15432
14451,15057
15437,8672
15612,15089
14856,29106
15412,14277
15021,14621
10716,15060
13011,15021
14871,15616
15005,15616
15619,13035
14277,14877
15454,15442
