Source,Target
15018,15612
29394,29134
29506,29375
29110,29375
29553,14669
10588,29346
29504,29302
29523,29544
14239,15093
14657,14852
29547,14854
14288,29507
15070,15021
14808,15021
15601,14657
29524,29365
13002,14662
14873,29379
14854,29137
14051,12009
29311,13042
29548,14675
14626,39301
29518,29550
15021,13035
15072,15444
29542,14860
29536,29375
29313,14808
29397,15445
29583,14669
29390,15028
14052,29388
13047,29307
14605,14288
29530,29560
29315,14854
29129,15630
14808,29142
29567,15075
15000,29312
29554,29365
29326,14454
29369,15090
15630,14432
29587,29313
29107,15090
29341,13042
95617,29514
29578,14675
14656,39301
15093,39302
14612,15617
29106,15619
29579,15085
29566,29375
39304,29355
14822,29390
29397,29566
14239,14288
14257,29389
15094,14802
15451,29369
29565,29150
29584,29392
29345,14854
99909,15442
29110,29509
14669,29333
15445,29554
39316,29365
10421,14256
29508,29555
29110,39308
14461,29569
99342,29331
29538,29397
29326,29514
14040,29512
14852,29390
15021,15613
29364,13002
29501,29515
14454,29529
15621,14854
29352,29392
29333,29150
15423,14869
12041,29512
29323,15630
29577,29510
29371,15112
15077,39307
29505,15112
14224,15454
15413,15090
29519,29505
10607,14015
29579,29556
14819,15105
39301,15070
14827,29518
15617,15085
15412,15619
29329,29381
15109,15618
29568,29397
29306,29397
29380,29346
29361,29104
10421,29316
15627,29544
29135,29515
29572,29516
29300,29582
15604,29560
29142,15410
15601,13047
29135,14239
15021,14458
15026,14802
29542,29115
13035,15444
13011,14858
14822,29524
14624,14233
29510,29577
15427,29109
14842,15624
29549,29505
15605,29381
14644,15639
15420,15106
29356,29110
15442,15619
95418,95611
15085,29345
15451,39302
29336,29397
15021,14808
14854,15634
14835,99342
15423,29340
29365,15051
29368,29120
29103,15051
15634,29560
15058,14875
29505,29583
29142,29531
29585,14825
15446,29509
29546,29392
29310,29115
14852,29524
15085,11036
29527,14066
29540,29577
15446,39308
39301,14265
29386,29110
29520,29110
15109,14813
15406,29329
29124,29110
29556,29521
14842,14469
13047,29575
29379,15107
29500,29397
29504,14055
14469,99342
29329,29515
15448,15410
29529,15051
29538,14605
29516,29341
13042,15618
13011,14053
15445,15112
29557,14066
15013,13011
10616,29137
29347,14256
29570,29577
29382,29526
14627,15419
14802,15420
29509,29301
29569,29352
29384,15077
15092,29519
29550,29110
29307,29352
29527,29126
15413,29345
29563,29537
14854,14829
29301,29537
39301,29325
15605,29515
14860,29361
15617,29340
29568,14605
15454,14824
15448,29531
15612,15410
15075,14239
14675,29581
29306,14605
14813,14239
29383,14825
29523,29357
29327,94679
29377,14256
15094,15420
14288,29320
29137,29321
15105,29350
14802,29541
15619,29571
39312,10616
15402,29536
29587,15005
29361,14662
29129,15093
14837,29535
29331,29537
15617,14414
14626,14039
29564,15021
29134,2605
29302,15021
15098,29310
14265,29309
39308,29341
13042,14813
15612,29531
29349,29362
29541,29532
29361,15601
15639,15112
29357,94679
29365,29306
29565,14842
29122,29548
29103,29306
15058,29130
14662,29130
15094,29541
15000,29125
29344,29368
12041,14854
15444,15021
95617,29327
14656,14039
15093,14040
39302,29122
29338,29553
29360,29312
15018,14620
29513,29554
15072,29378
29521,94679
14053,10713
29316,15427
29333,14842
15026,15420
29110,29322
14066,15112
29129,14288
29104,29507
15444,29142
15603,15431
14407,14624
29338,14627
14861,14040
29328,2605
29525,29537
29566,29538
29573,15433
14612,29551
29502,29553
29543,29554
15410,29531
29576,29502
10421,15008
29326,29327
29130,14863
14837,10421
29578,29548
29136,15617
14605,29511
29585,15443
29118,29563
29577,29323
14454,14066
15026,29541
29142,14873
10616,15634
15003,29557
15621,15606
29579,29369
29356,14802
14827,29331
29502,14627
29309,39307
29311,29554
29509,29569
29556,14863
29531,29328
15417,29547
29108,15639
14066,29583
29344,39301
29135,14052
14677,14461
14239,29511
29585,29564
15616,15612
29394,15444
29397,29513
29504,15612
29510,29390
15603,14626
29386,14802
14824,29383
29397,39312
15401,14677
29124,14802
29520,14802
29526,29334
29567,29143
15107,39305
29313,13011
29350,29108
29339,39307
29341,29554
29374,29502
29526,14058
29580,29570
14854,15447
15445,39300
13011,15021
14871,15616
15051,29547
15447,29547
14877,29394
15005,15616
15619,13035
15454,15442
29300,14469
29142,29344
29392,29519
15446,29322
29560,29103
39312,29543
29383,15443
13035,29378
10757,29586
15448,14873
29142,14068
10616,14829
29540,29390
13047,15617
29317,14823
14842,29558
14662,15627
14875,29506
15058,15627
15106,15109
29107,29508
15425,29384
29369,29508
29550,14802
13047,29388
29580,14644
15419,29569
29118,29108
13002,15093
29514,29108
14854,29568
13011,29142
29507,15105
29548,15106
14405,15412
29325,29586
29579,39302
29130,29118
14620,29337
11036,29536
29300,29529
15604,29507
29382,29339
29539,14239
15092,29332
14808,29573
14612,15109
15606,29553
29507,15455
29510,29524
29551,29525
29574,14233
29563,29350
29544,29108
15613,15448
15630,14863
29301,29350
29578,15106
29512,29570
15448,29344
29332,15639
15075,14052
14861,29584
29355,29586
13042,29552
15448,14068
14405,14257
14052,94679
15013,29389
15619,15613
29313,29360
14877,29528
29382,14413
15634,29507
15058,14822
14662,14822
29390,29580
29501,95611
15413,29508
29505,29530
29565,29581
29307,14239
14068,14837
29569,14239
15606,14627
14819,29523
29106,10573
29389,29355
29537,15455
15402,29349
29507,29576
29581,29525
13002,14288
29115,11036
14837,29348
29331,29350
15417,15105
29512,14644
14055,29312
2605,14837
15612,29344
14430,15603
29123,29586
29541,29345
15105,29513
29135,95611
29565,14655
15107,15064
15427,12036
15105,39312
15619,14458
29110,15014
29333,29581
15420,29524
15093,29129
29570,29524
29541,11036
29349,29525
10573,15616
15447,15105
29315,15419
15455,29518
29356,15420
29106,15245
29350,15605
14873,15018
29328,29587
14461,12041
14413,15033
15077,15013
14430,14448
29548,29361
15112,29529
29333,14655
15412,10573
29110,29135
29542,29546
10588,29106
14861,29129
15618,29108
14813,15125
29345,15419
29386,15420
29525,29350
29356,29541
29520,15420
15406,15639
29124,15420
29556,95617
14612,29364
29576,29315
15410,29344
14624,15603
29118,15605
29358,29587
29514,15605
11036,15094
29518,29310
10607,29506
29329,95611
15077,29134
29578,29361
39300,14875
15442,10573
29577,29136
29101,10713
29310,29546
10616,15447
15055,15008
14458,10588
15621,15419
29386,29541
15412,15245
29550,15420
29520,29541
29124,29541
29567,14835
29388,15092
14045,29108
29126,15092
29544,15605
15605,95611
14677,29550
15021,29360
29316,14435
29321,29331
29338,29500
29513,29501
15446,15014
29136,29551
15072,29325
14835,14860
29585,29377
13035,15070
29397,29326
29513,39300
29335,15616
29515,29547
15107,29319
10616,29568
94679,15112
95611,15092
14288,15630
29517,15098
14649,15609
29129,29511
29556,15026
15442,15245
29526,29147
29550,29541
95418,15451
15109,29365
29354,15077
12009,15613
29393,29557
29374,29315
14672,14280
29365,14677
29392,29332
14265,15619
15639,29530
29543,29501
15446,29135
14469,14860
39312,29356
29394,29378
14620,15029
29543,39300
29545,29547
29334,14051
29369,29321
29547,15098
29522,29563
29107,29321
14644,29386
95418,29572
29346,29337
29369,14045
29560,10607
29107,14045
14280,29109
29361,15093
14854,29381
14858,14039
29348,29383
29529,14677
15093,29397
29521,29311
15616,14620
13035,14265
29311,29501
29380,29106
29383,29377
29504,14620
14657,13002
11036,29349
29575,29547
14066,29530
13047,29551
15006,15630
29311,39300
29539,14052
29552,29563
29315,15098
29110,95418
10588,15603
12009,14808
29551,29338
29568,29507
15618,15605
15005,14624
14655,29521
39302,29553
29302,29573
14405,29346
14861,29397
29341,29501
13042,29365
14620,14224
29580,29517
10573,10757
29390,29393
29341,39300
14435,15410
14039,15410
15413,29321
29325,15412
29569,14052
29307,14052
14835,29115
29345,15098
13035,29325
29320,29563
29580,39316
29582,29563
15413,14045
14669,29577
14432,15112
15030,29556
29344,14873
29581,29338
29361,14288
14842,29505
15613,29382
15617,14040
15444,29573
14644,29520
39302,14627
14407,15055
29338,15058
14055,29125
29136,15109
99342,29575
14045,15605
15029,14055
15419,29516
29134,12030
29375,15125
29546,29502
15105,29326
15107,14877
29355,15412
15023,39315
14435,29531
14039,29531
15621,15098
29120,29101
29110,14827
14469,29115
15106,15406
29534,29118
29558,29512
29327,29579
29349,29338
29500,29507
29588,29354
15455,29331
29502,15058
29507,15402
15075,10616
14813,10616
29511,29107
14053,29587
15624,29517
29143,15125
15636,29342
15433,99909
29553,29518
15090,29583
14675,29341
15624,39316
15446,95418
29123,15412
29560,15413
15112,14066
29512,39316
15106,29527
29344,14068
14407,29526
15601,29506
29357,29579
29532,29580
29309,15013
14627,29300
14802,29301
13002,29511
15014,14662
29537,15402
29507,29523
29350,29539
29328,12030
15090,14657
29307,15125
15423,29584
29583,29518
15613,39315
14605,29137
29123,29533
29380,15603
29560,29534
14822,14842
29509,12041
29332,29118
10573,14624
14612,29527
29521,29579
39315,14407
15094,29301
29309,29134
14414,29542
29585,12036
15445,15006
29537,29523
14413,29317
29374,15007
14421,2605
14649,15072
29580,15075
29358,12030
29118,29539
39301,15448
29316,14248
13011,29573
14052,29311
15446,14827
29136,29364
14239,29137
14852,14842
14827,29307
15603,29528
29362,29118
29130,29549
15401,29579
10616,29381
29364,14669
15412,10520
29509,29545
13047,94679
39508,29108
15245,10757
29544,29539
15125,29122
29108,29386
14863,29122
15617,29584
29106,29313
14257,29312
15033,29533
29375,14454
29518,13042
14655,14863
15033,14257
29137,29565
15606,15058
29551,15030
15124,10588
29101,29319
29579,29129
29512,15075
15098,29554
29521,29124
14829,29137
29143,14454
29511,15604
29523,14675
14860,15618
14877,15033
29390,15085
13047,29364
29365,29550
15023,14858
29103,29550
15058,29374
14662,29374
15075,29543
14015,29563
29346,14224
29110,15445
14813,29543
14068,29389
15402,14854
29581,15030
29510,29150
14039,14873
14656,29559
15090,13047
29104,15630
12041,15098
15029,15023
15412,29313
29337,15609
2605,29389
15051,29307
29501,15451
29382,14039
29108,29520
15077,15444
29510,29500
29375,10616
15028,29323
14605,15634
29394,29325
29577,15446
29110,29566
14669,29390
29540,29150
15030,29369
29349,15030
14861,29560
29388,29510
15618,29539
29522,29510
15106,14869
29126,29510
14644,29333
15442,29313
29332,29386
99342,29388
29390,29556
15419,29329
29137,29110
29524,29556
29546,29315
14860,14813
39307,29309
14040,29569
14458,29328
29135,15451
29501,29572
29526,15107
15023,14053
94679,29530
14435,29344
14039,29344
15443,29134
29143,10616
14239,15634
29325,29346
29389,14055
29517,29516
29542,15051
12041,29569
29577,29567
95611,29510
14039,14068
39308,29130
29327,29392
14248,14407
14662,29508
29552,29510
14051,29354
14827,29575
14612,14869
15445,15624
12036,15612
29106,14871
29362,29386
29541,14045
29563,29110
29554,29556
14045,29539
39508,15605
29301,29110
10421,29373
29135,29572
29553,29331
39302,29500
29570,29500
14605,14829
29355,29346
29569,10616
15446,15445
29307,10616
14657,29514
29547,29516
29310,15051
15106,29340
29384,15000
14822,29581
14869,14875
15003,14875
29531,99909
29584,29583
29532,29393
29565,29341
14280,12036
29582,29510
29338,14066
29320,29510
29361,29511
14879,29334
15098,15112
14669,29524
29507,29336
29559,29526
29350,29352
15627,14675
29331,29110
15423,29397
14052,15003
15030,39302
29329,15451
29513,15006
29583,29331
29521,15621
29101,29587
29142,29588
12009,13011
15446,29566
29123,29346
14822,14655
14414,99342
14407,14413
39304,14620
29315,29516
14852,29581
29147,14656
29584,14657
15604,15630
29521,29392
29352,29583
29333,29341
14265,10573
15445,14819
15092,15455
29502,14066
15406,29386
29567,14461
29576,14015
29556,29578
29532,15406
29136,15406
29514,29352
29118,29352
15605,15451
14655,95617
29338,29126
14052,29124
29106,15005
29329,29572
29538,14662
29543,15006
39312,14861
14852,14655
29328,29347
29345,29516
29130,29362
15090,29530
15401,29392
29316,15000
15634,15630
29352,14657
29322,29532
29129,29137
29542,29306
29321,29307
29532,29527
29136,29527
29544,29352
29525,29110
39301,29382
29375,29543
14871,15055
15605,29572
29356,29301
15005,15055
14265,15245
29568,14662
29125,29368
15448,29588
15085,29536
29306,14662
29311,15006
29328,14421
15621,29516
29358,29347
11036,14854
29310,29306
29374,14015
14869,29130
29510,14842
29508,14015
39308,15627
14655,15026
29386,29301
15412,15005
29539,29543
29143,29543
29124,29301
39302,15058
29586,14837
29336,14662
15612,29588
29341,15006
29511,15417
15423,14605
29109,2605
14677,29310
15021,29120
29546,14657
29587,15412
29516,29532
15075,29356
14469,29546
14813,29356
29381,29307
29534,29549
29120,14256
29515,29307
15005,29526
95611,14852
14829,29300
15442,15005
29569,29543
29307,29543
29354,14837
15402,15606
15006,15606
29319,29368
15023,15021
29500,14662
15058,29537
29511,29538
29580,29143
29584,13047
14860,29552
14421,39304
29108,29333
15028,29136
29587,29533
14605,15447
15018,15616
15606,14066
15420,14842
15000,14256
29523,29548
29125,39301
29545,29307
15431,29526
29570,14842
29122,15618
29388,29323
15618,29352
13042,29341
14288,29511
15433,15077
29309,15444
29522,29323
15014,15093
29109,14632
29390,29369
29511,14612
29563,14802
29524,29369
15023,29142
29301,14802
29352,13047
14626,39305
29518,29554
14052,15621
15077,29378
29513,15624
15072,15448
14605,29568
15433,15427
29517,29329
95611,29323
29392,15105
15098,39300
29575,29307
13047,29311
29332,29549
15427,14858
15107,15442
10573,15055
29532,15085
29548,15618
14662,29321
29552,29323
10713,29587
14827,29388
29129,15634
29507,15028
12036,15425
15000,29316
15093,29507
29554,29369
14045,29352
29331,14802
29344,29559
15624,29143
29107,15094
95617,29518
29512,29143
29392,15455
14656,39305
29321,29575
14405,29106
29543,15624
29577,14454
14239,29568
29547,29329
14877,29101
29122,14813
14256,99909
29319,39301
29362,29549
29371,29103
29505,29103
29578,15618
29582,29323
13002,29137
29320,29323
14879,29147
15014,14288
15445,29558
14869,15627
14861,29507
29134,14823
29110,39312
29546,13047
15125,29553
29392,29576
29373,29334
29513,14819
14863,29553
29136,14869
29516,15090
29311,15624
14829,15447
14624,12009
29397,14644
14040,29516
29315,29329
29501,29519
29548,14813
15427,14053
29390,39302
29524,39302
29576,29104
29129,14829
14875,29563
29369,29565
12041,29516
12036,14620
29107,29565
29577,29514
29393,14875
29527,14875
15413,15094
15444,14407
12030,14051
29519,29509
29525,14802
29579,29560
14819,15109
15125,14627
